ID,householdID,communityID,HH_weight,HH_weight_ad1,INDV_weight,INDV_weight_ad1,INDV_weight_ad2,Biomarker_weight,versionID
117489114002,1174891140,1174891,18767.357421875,22788.93359375,18767.357421875,22788.93359375,23331.111328125,33123.703125,20170531
117489114001,1174891140,1174891,18767.357421875,22788.93359375,18767.357421875,22788.93359375,23098.40625,,20170531
117489115002,1174891150,1174891,18767.357421875,22788.93359375,18767.357421875,22788.93359375,23090.76953125,29879.537109375,20170531
117489115001,1174891150,1174891,18767.357421875,22788.93359375,18767.357421875,22788.93359375,23304.685546875,31206.080078125,20170531
117489104001,1174891040,1174891,18767.357421875,22788.93359375,18767.357421875,22788.93359375,23272.244140625,45987.703125,20170531
117489104002,1174891040,1174891,18767.357421875,22788.93359375,18767.357421875,22788.93359375,23076.05859375,31552.12109375,20170531
117489116002,1174891160,1174891,18767.357421875,22788.93359375,18767.357421875,22788.93359375,23358.89453125,30778.2109375,20170531
117489116001,1174891160,1174891,18767.357421875,22788.93359375,18767.357421875,22788.93359375,23124.166015625,32868.8203125,20170531
117489110002,1174891100,1174891,18767.357421875,22788.93359375,18767.357421875,22788.93359375,23274.666015625,45546.16796875,20170531
117489110001,1174891100,1174891,18767.357421875,22788.93359375,18767.357421875,22788.93359375,23067.576171875,35910.15234375,20170531
117489111002,1174891110,1174891,18767.357421875,22788.93359375,37534.71484375,45577.8671875,46228.53125,65709.5,20170531
117489111001,1174891110,1174891,18767.357421875,22788.93359375,37534.71484375,45577.8671875,46723.49609375,,20170531
117489101001,1174891010,1174891,18767.357421875,22788.93359375,18767.357421875,22788.93359375,23289.44921875,36985.03125,20170531
117489101002,1174891010,1174891,18767.357421875,22788.93359375,18767.357421875,22788.93359375,23074.626953125,31550.1640625,20170531
117489117002,1174891170,1174891,18767.357421875,22788.93359375,18767.357421875,22788.93359375,23312.47265625,31061.220703125,20170531
117489122001,1174891220,1174891,18767.357421875,22788.93359375,18767.357421875,22788.93359375,23333.828125,,20170531
117489122002,1174891220,1174891,18767.357421875,22788.93359375,18767.357421875,22788.93359375,23104.654296875,32277.6640625,20170531
117489119002,1174891190,1174891,18767.357421875,22788.93359375,18767.357421875,22788.93359375,23089.267578125,,20170531
117489119003,1174891190,1174891,18767.357421875,22788.93359375,18767.357421875,22788.93359375,23315.09765625,,20170531
112744215002,1127442150,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17433.806640625,23466.755859375,20170531
112744215001,1127442150,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17260.318359375,25029.181640625,20170531
112744230002,1127442300,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17395.650390625,,20170531
112744230001,1127442300,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17232.31640625,25990.583984375,20170531
112744223001,1127442230,1127442,16564.84765625,17012.546875,49694.54296875,51037.640625,51759.00390625,,20170531
112744207002,1127442070,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17223.703125,23980.916015625,20170531
112744207001,1127442070,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17378.80078125,,20170531
112744201002,1127442010,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17421.36328125,23450.005859375,20170531
112744201001,1127442010,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17243.576171875,22878.12109375,20170531
112744228002,1127442280,1127442,16564.84765625,17012.546875,24847.271484375,25518.8203125,26128.98828125,36614.99609375,20170531
112744228001,1127442280,1127442,16564.84765625,17012.546875,24847.271484375,25518.8203125,25872.361328125,40370.3515625,20170531
112744213002,1127442130,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17405.341796875,,20170531
112744213001,1127442130,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17237.875,22870.556640625,20170531
112744209001,1127442090,1127442,16564.84765625,17012.546875,33129.6953125,34025.09375,34458.08984375,,20170531
112744203002,1127442030,1127442,16564.84765625,17012.546875,24847.271484375,25518.8203125,26102.154296875,35554.625,20170531
112744203001,1127442030,1127442,16564.84765625,17012.546875,24847.271484375,25518.8203125,25856.814453125,34305.8359375,20170531
112744210001,1127442100,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17233.416015625,,20170531
112744210002,1127442100,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17413.271484375,,20170531
112744208002,1127442080,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17407.30859375,23587.23828125,20170531
112744208001,1127442080,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17240.138671875,24253.64453125,20170531
112744229002,1127442290,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17376.9765625,28291.478515625,20170531
112744229001,1127442290,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17222.650390625,27669.275390625,20170531
112744205001,1127442050,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17421.36328125,23331.564453125,20170531
112744205002,1127442050,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17253.001953125,25018.572265625,20170531
112744212001,1127442120,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17397.568359375,25559.46484375,20170531
112744212002,1127442120,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17236.75390625,22649.484375,20170531
112744235002,1127442350,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17371.552734375,35482.05078125,20170531
112744235001,1127442350,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17219.5234375,,20170531
112744237002,1127442370,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17219.5234375,,20170531
112744220001,1127442200,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17395.650390625,25556.646484375,20170531
112744220002,1127442200,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17233.416015625,24268.72265625,20170531
112744224001,1127442240,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17395.650390625,,20170531
112744224002,1127442240,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17230.130859375,,20170531
112744226001,1127442260,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17411.2734375,23592.609375,20170531
112744234001,1127442340,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17224.759765625,23982.38671875,20170531
112744202002,1127442020,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17384.333984375,,20170531
112744202001,1127442020,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17230.130859375,25069.474609375,20170531
112744218001,1127442180,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17223.703125,27465.712890625,20170531
112744218002,1127442180,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17395.650390625,25556.646484375,20170531
112744221002,1127442210,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17431.70703125,25246.37890625,20170531
112744221001,1127442210,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17251.802734375,24567.498046875,20170531
112744227002,1127442270,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17413.271484375,,20170531
112744227001,1127442270,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17239.005859375,,20170531
112744217001,1127442170,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17405.341796875,,20170531
112744217002,1127442170,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17237.875,,20170531
112744233001,1127442330,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17219.5234375,27459.048828125,20170531
112744231001,1127442310,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17375.158203125,28074.111328125,20170531
112744231002,1127442310,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17220.560546875,27460.701171875,20170531
112744211001,1127442110,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17393.740234375,,20170531
112744211002,1127442110,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17224.759765625,23849.625,20170531
112744236001,1127442360,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17366.2109375,,20170531
112744236002,1127442360,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17217.46484375,27455.765625,20170531
112744219001,1127442190,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17395.650390625,23695.203125,20170531
112744219002,1127442190,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17225.82421875,23983.869140625,20170531
112744214001,1127442140,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17419.326171875,24409.998046875,20170531
112744214002,1127442140,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17249.421875,25013.380859375,20170531
112744204001,1127442040,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17239.005859375,22872.056640625,20170531
112744216001,1127442160,1127442,16564.84765625,17012.546875,33129.6953125,34025.09375,34533.17578125,50076.546875,20170531
112744216002,1127442160,1127442,16564.84765625,17012.546875,33129.6953125,34025.09375,34897.60546875,50542.27734375,20170531
112744225002,1127442250,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17240.138671875,22873.560546875,20170531
112744206001,1127442060,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17435.91796875,23714.375,20170531
112744222002,1127442220,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17399.498046875,,20170531
112744222001,1127442220,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17235.634765625,,20170531
112744232001,1127442320,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17395.650390625,23950.763671875,20170531
112744232002,1127442320,1127442,16564.84765625,17012.546875,16564.84765625,17012.546875,17234.5234375,22866.109375,20170531
112744307001,1127443070,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24830.27734375,29640.3125,20170531
112744307002,1127443070,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24603.634765625,27701.39453125,20170531
112744314001,1127443140,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24830.27734375,29640.3125,20170531
112744305001,1127443050,1127443,21515.2421875,24291.40234375,64545.7265625,72874.203125,73951.5859375,84217.3984375,20170531
112744313002,1127443130,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24650.529296875,28072.466796875,20170531
112744312001,1127443120,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24809.158203125,32786.18359375,20170531
112744312002,1127443120,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24591.400390625,29191.80859375,20170531
112744331002,1127443310,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24796.3828125,32769.30078125,20170531
112744331001,1127443310,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24586.935546875,30545.625,20170531
112744330002,1127443300,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24798.9140625,32615.990234375,20170531
112744309001,1127443090,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24841.15625,27615.61328125,20170531
112744309002,1127443090,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24613.138671875,27093.615234375,20170531
112744322001,1127443220,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24860.7265625,27637.369140625,20170531
112744322002,1127443220,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24622.931640625,27104.396484375,20170531
112744320001,1127443200,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24872.22265625,27950.72265625,20170531
112744320002,1127443200,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24622.931640625,27712.310546875,20170531
112744316001,1127443160,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24852.255859375,27740.5546875,20170531
112744316002,1127443160,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24626.26171875,28044.830078125,20170531
112744311002,1127443110,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24806.578125,32782.7734375,20170531
112744311001,1127443110,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24594.412109375,28449.623046875,20170531
112744333001,1127443330,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,26198.6484375,,20170531
112744310002,1127443100,1127443,10757.62109375,12145.701171875,10757.62109375,12145.701171875,12302.6005859375,,20170531
112744301001,1127443010,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24830.27734375,,20170531
112744301002,1127443010,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24598.990234375,,20170531
112744334001,1127443340,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24591.400390625,30551.171875,20170531
112744334002,1127443340,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24801.453125,32619.328125,20170531
112744319002,1127443190,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24898.94140625,27556.330078125,20170531
112744319001,1127443190,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24634.734375,27856.58984375,20170531
112744317002,1127443170,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24827.58984375,29637.103515625,20170531
112744317001,1127443170,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24595.931640625,27513.5234375,20170531
112744326001,1127443260,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24641.6640625,28454.03515625,20170531
112744304001,1127443040,1127443,21515.2421875,24291.40234375,32272.86328125,36437.1015625,37303.98828125,41446.8515625,20170531
112744304002,1127443040,1127443,21515.2421875,24291.40234375,32272.86328125,36437.1015625,36941.90625,42070.109375,20170531
112744327002,1127443270,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24591.400390625,,20170531
112744318002,1127443180,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24616.37109375,27704.92578125,20170531
112744318001,1127443180,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24852.255859375,,20170531
112744315001,1127443150,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24857.888671875,27579.66796875,20170531
112744315002,1127443150,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24613.138671875,,20170531
112744306001,1127443060,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24830.27734375,29545.814453125,20170531
112744306002,1127443060,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24595.931640625,27571.990234375,20170531
112744325001,1127443250,1127443,21515.2421875,24291.40234375,43030.484375,48582.8046875,49262.63671875,56101.1796875,20170531
112744308002,1127443080,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24866.4453125,28304.568359375,20170531
112744308001,1127443080,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24617.998046875,27098.96484375,20170531
112744332001,1127443320,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24588.4140625,29097.892578125,20170531
112744332002,1127443320,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24806.578125,32782.7734375,20170531
112744328002,1127443280,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24849.458984375,28068.10546875,20170531
112744328001,1127443280,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24608.3515625,27527.416015625,20170531
112744324001,1127443240,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24838.41796875,27612.568359375,20170531
112744324002,1127443240,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24609.939453125,27090.09375,20170531
112744303001,1127443030,1127443,21515.2421875,24291.40234375,21515.2421875,24291.40234375,24639.91796875,,20170531
112744321002,1127443210,1127443,21515.2421875,24291.40234375,32272.86328125,36437.1015625,37376.1484375,41527.0234375,20170531
112744321001,1127443210,1127443,21515.2421875,24291.40234375,32272.86328125,36437.1015625,36962.49609375,42093.55859375,20170531
112744117002,1127441170,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12697.7138671875,19598.869140625,20170531
112744117001,1127441170,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12819.8623046875,,20170531
112744116002,1127441160,1127441,10862.2470703125,12533.3623046875,16293.3701171875,18800.04296875,19045.341796875,,20170531
112744135002,1127441350,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12819.8623046875,,20170531
112744130001,1127441300,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12690.4873046875,19342.013671875,20170531
112744137002,1127441370,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12808.6337890625,25273.4140625,20170531
112744137001,1127441370,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12694.4609375,19348.0703125,20170531
112744125002,1127441250,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12836.05078125,19718.150390625,20170531
112744125001,1127441250,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12707.87109375,21224.41015625,20170531
112744144002,1127441440,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12793.9111328125,,20170531
112744144001,1127441440,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12685.8447265625,22965.943359375,20170531
112744120001,1127441200,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12697.7138671875,17920.126953125,20170531
112744120002,1127441200,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12818.43359375,19020.0625,20170531
112744106001,1127441060,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12851.5625,,20170531
112744106002,1127441060,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12713.1826171875,,20170531
112744127002,1127441270,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12837.5673828125,19720.478515625,20170531
112744127001,1127441270,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12703.564453125,18249.298828125,20170531
112744122002,1127441220,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12691.2744140625,20405.607421875,20170531
112744122001,1127441220,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12815.599609375,20006.115234375,20170531
112744129001,1127441290,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12707.87109375,19907.26171875,20170531
112744142002,1127441420,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12800.5029296875,30629.24609375,20170531
112744142001,1127441420,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12684.328125,22963.197265625,20170531
112744126002,1127441260,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12703.564453125,17928.384765625,20170531
112744126001,1127441260,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12840.623046875,18660.42578125,20170531
112744131001,1127441310,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12693.6591796875,20409.44140625,20170531
112744131002,1127441310,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12807.2626953125,25270.708984375,20170531
112744112002,1127441120,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12804.5390625,,20170531
112744112001,1127441120,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12693.6591796875,,20170531
112744119001,1127441190,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12713.1826171875,,20170531
112744136001,1127441360,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12688.923828125,22971.517578125,20170531
112744136002,1127441360,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12801.841796875,23544.310546875,20170531
112744109001,1127441090,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12803.1865234375,25262.666015625,20170531
112744109002,1127441090,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12688.923828125,19339.630859375,20170531
112744147002,1127441470,1127441,10862.2470703125,12533.3623046875,16293.3701171875,18800.04296875,19206.806640625,,20170531
112744103002,1127441030,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12804.5390625,25265.333984375,20170531
112744103001,1127441030,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12689.703125,,20170531
112744140001,1127441400,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12795.216796875,30616.59765625,20170531
112744140002,1127441400,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12682.0830078125,22757.224609375,20170531
112744108001,1127441080,1127441,10862.2470703125,12533.3623046875,21724.494140625,25066.724609375,25417.490234375,,20170531
112744113001,1127441130,1127441,10862.2470703125,12533.3623046875,16293.3701171875,18800.04296875,19044.119140625,29025.806640625,20170531
112744113002,1127441130,1127441,10862.2470703125,12533.3623046875,16293.3701171875,18800.04296875,19221.287109375,28520.65234375,20170531
112744101002,1127441010,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12815.599609375,19015.857421875,20170531
112744101001,1127441010,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12696.0791015625,19219.80078125,20170531
112744134001,1127441340,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12694.4609375,,20170531
112744134002,1127441340,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12817.0126953125,,20170531
112744110001,1127441100,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12697.7138671875,18240.89453125,20170531
112744123002,1127441230,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12688.923828125,22971.517578125,20170531
112744123001,1127441230,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12803.1865234375,23546.783203125,20170531
112744104001,1127441040,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12687.3759765625,,20170531
112744132002,1127441320,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12805.896484375,23551.767578125,20170531
112744132001,1127441320,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12691.2744140625,19343.21484375,20170531
112744105002,1127441050,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12800.5029296875,,20170531
112744105001,1127441050,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12689.703125,,20170531
112744133002,1127441330,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12814.1923828125,,20170531
112744146001,1127441460,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12685.8447265625,,20170531
112744146002,1127441460,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12795.216796875,,20170531
112744115002,1127441150,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12800.5029296875,,20170531
112744115001,1127441150,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12688.1484375,,20170531
112744138001,1127441380,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12848.396484375,,20170531
112744138002,1127441380,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12710.5078125,,20170531
112744143002,1127441430,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12793.9111328125,31515.08203125,20170531
112744143001,1127441430,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12684.328125,24604.85546875,20170531
112744111002,1127441110,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12824.189453125,19028.603515625,20170531
112744111001,1127441110,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12700.197265625,18244.462890625,20170531
112744139002,1127441390,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12686.6083984375,,20170531
112744139001,1127441390,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12796.52734375,,20170531
112744128001,1127441280,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12686.6083984375,,20170531
112744128002,1127441280,1127441,10862.2470703125,12533.3623046875,10862.2470703125,12533.3623046875,12801.841796875,,20170531
116006209001,1160062090,1160062,32596.5390625,36848.265625,48894.80859375,55272.3984375,56548.55859375,58918.0859375,20170531
116006209002,1160062090,1160062,32596.5390625,36848.265625,48894.80859375,55272.3984375,55997.19140625,58031.8828125,20170531
116006221001,1160062210,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18818.798828125,20133.18359375,20170531
116006213002,1160062130,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18845.2890625,19634.955078125,20170531
116006213001,1160062130,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18666.943359375,19345.216796875,20170531
116006203002,1160062030,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18841.1015625,19630.591796875,20170531
116006203001,1160062030,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18668.158203125,19346.4765625,20170531
116006219001,1160062190,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18841.1015625,19584.908203125,20170531
116006219002,1160062190,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18668.158203125,19346.4765625,20170531
116006225002,1160062250,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18812.92578125,20951.04296875,20170531
116006225001,1160062250,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18649.40625,20278.984375,20170531
116006216001,1160062160,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18830.810546875,20146.03515625,20170531
116006216002,1160062160,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18659.76953125,19506.83984375,20170531
116006208001,1160062080,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18862.466796875,19617.744140625,20170531
116006208002,1160062080,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18674.33203125,19352.875,20170531
116006214002,1160062140,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18820.77734375,,20170531
116006214003,1160062140,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18642.75390625,19875.48828125,20170531
116006215002,1160062150,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18882.630859375,19638.716796875,20170531
116006215001,1160062150,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18687.154296875,19622.45703125,20170531
116006211001,1160062110,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18709.046875,19645.4453125,20170531
116006224002,1160062240,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18864.6640625,19590.58203125,20170531
116006224001,1160062240,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18680.662109375,19561.53515625,20170531
116006204001,1160062040,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18814.875,20953.21484375,20170531
116006204002,1160062040,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18650.53515625,19883.78515625,20170531
116006210001,1160062100,1160062,48894.80859375,55272.3984375,48894.80859375,55272.3984375,56529.5703125,58898.3046875,20170531
116006210002,1160062100,1160062,48894.80859375,55272.3984375,48894.80859375,55272.3984375,56004.47265625,58039.4296875,20170531
116006205002,1160062050,1160062,32596.5390625,36848.265625,32596.5390625,36848.265625,37307.91015625,39001.51953125,20170531
116006205001,1160062050,1160062,32596.5390625,36848.265625,32596.5390625,36848.265625,37641.5546875,40270.6015625,20170531
116006202001,1160062020,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18688.46875,19623.837890625,20170531
116006217001,1160062170,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18688.46875,19623.837890625,20170531
116006222002,1160062220,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18845.2890625,19634.955078125,20170531
116006222001,1160062220,1160062,16298.26953125,18424.1328125,16298.26953125,18424.1328125,18665.73046875,19343.9609375,20170531
