predicted_probability_mean,observed_event_rate
0.3213096864871993,0.0029585798816568047
0.3557069427250816,0.01483679525222552
0.3780527680781329,0.011869436201780416
0.4024668861863149,0.008902077151335312
0.4322256424852279,0.02373887240356083
0.46472056165454567,0.011869436201780416
0.5063475561270152,0.017804154302670624
0.5758560341665898,0.04154302670623145
