precision,recall,threshold
0.046826222684703434,1.0,0.11681225029554508
0.04684247050659265,1.0,0.12424037914513662
0.046858729607775075,1.0,0.12621415543262068
0.046875,1.0,0.13388666628231324
0.046891281695032996,1.0,0.13462908689808112
0.046907574704656015,1.0,0.1363802310704221
0.04692387904066736,1.0,0.13676261315263047
0.04694019471488178,1.0,0.13742791525766815
0.04695652173913043,1.0,0.13758743727659284
0.04697286012526096,1.0,0.13799102676612435
0.04698920988513749,1.0,0.13873631713770124
0.04700557103064067,1.0,0.1398367982163067
0.047021943573667714,1.0,0.1410124186189715
0.047038327526132406,1.0,0.14245177797350966
0.047054722899965144,1.0,0.14245959018860238
0.04707112970711297,1.0,0.14311400866389767
0.04708754795953959,1.0,0.14497505444069933
0.0471039776692254,1.0,0.14556462155373392
0.04712041884816754,1.0,0.14560004433446175
0.04713687150837989,1.0,0.1458743323013134
0.04715333566189312,1.0,0.14699578400747637
0.04716981132075472,1.0,0.14770260613190508
0.04726890756302521,1.0,0.14941017409105253
0.047285464098073555,1.0,0.14963277070228453
0.04730203223545901,1.0,0.15029645932191005
0.0473186119873817,1.0,0.1505235321806449
0.047335203366058905,1.0,0.15073080129446648
0.047351806383725006,1.0,0.1508994146299646
0.04736842105263158,1.0,0.15143050694097268
0.047401685393258425,1.0,0.15187517951866217
0.04743499648629656,1.0,0.15203231386538363
0.04745166959578207,1.0,0.15232663036246682
0.04746835443037975,1.0,0.15293626433028706
0.04748505100246219,1.0,0.15412195454157074
0.047501759324419426,1.0,0.15420458144210036
0.04751847940865892,1.0,0.1551071406868542
0.04753521126760563,1.0,0.1551458580805817
0.04756871035940803,1.0,0.15548229012262446
0.04758547761720127,1.0,0.1556894461191322
0.04760225669957687,1.0,0.1558851470272813
0.047619047619047616,1.0,0.15642217236512426
0.04765266501941405,1.0,0.156670140105518
0.04766949152542373,1.0,0.157079426557497
0.047686329918756626,1.0,0.15711552659673517
0.04770318021201413,1.0,0.15742698175084233
0.04772004241781548,1.0,0.15749258103460806
0.047736916548797734,1.0,0.15812939221046024
0.04777070063694268,1.0,0.15822704858612663
0.047787610619469026,1.0,0.1588987058637974
0.04780453257790368,1.0,0.15956974221650977
0.04782146652497343,1.0,0.15968922509400424
0.0478384124734231,1.0,0.15992641225441717
0.0478553704360156,1.0,0.1602808727696748
0.047872340425531915,1.0,0.1603290469093712
0.047906316536550746,1.0,0.16070662043198375
0.04792332268370607,1.0,0.1607117035944472
0.04794034090909091,1.0,0.16079684696324859
0.047957371225577264,1.0,0.16088994606339752
0.04797441364605544,1.0,0.1609108841108306
0.047991468183434055,1.0,0.16120857317365647
0.04800853485064011,1.0,0.16163717975614886
0.048025613660619,1.0,0.16200935697073582
0.04804270462633452,1.0,0.16242013127981925
0.04805980776076896,1.0,0.1625403463983136
0.04807692307692308,1.0,0.16304241232403052
0.04809405058781618,1.0,0.16319231429389225
0.0481111903064861,1.0,0.16384605733342955
0.04777183600713013,0.9925925925925926,0.1644661257821444
0.04778887303851641,0.9925925925925926,0.16482663047267362
0.04744916161255797,0.9851851851851852,0.16504427940597813
0.04746609564596717,0.9851851851851852,0.16509326927700174
0.047483041770796146,0.9851851851851852,0.16556205318261602
0.0475,0.9851851851851852,0.1660007191198113
0.04751697034655234,0.9851851851851852,0.16634475123787035
0.047533952823445316,0.9851851851851852,0.166606130558761
0.047550947443689665,0.9851851851851852,0.16669344783865547
0.047567954220314734,0.9851851851851852,0.1669198247832182
0.04758497316636851,0.9851851851851852,0.16723476109063717
0.047602004294917684,0.9851851851851852,0.1679150784588452
0.047619047619047616,0.9851851851851852,0.16806957920495957
0.047636103151862466,0.9851851851851852,0.1682086376866498
0.04767025089605735,0.9851851851851852,0.1683208686722715
0.04768734313373969,0.9851851851851852,0.16839824168502723
0.04770444763271162,0.9851851851851852,0.1687176350527072
0.04772156440617151,0.9851851851851852,0.16903264340365498
