fpr,tpr,threshold
0.0,0.0,inf
0.000363901018922853,0.0,0.6511187642836608
0.006186317321688501,0.0,0.6165495852150131
0.006186317321688501,0.007407407407407408,0.6143781163260374
0.008005822416302766,0.007407407407407408,0.6126810295312402
0.008005822416302766,0.014814814814814815,0.6123817637399681
0.013100436681222707,0.014814814814814815,0.5996757386144337
0.013100436681222707,0.022222222222222223,0.5990253509561683
0.01455604075691412,0.022222222222222223,0.5944046042288078
0.01455604075691412,0.02962962962962963,0.5941453256584267
0.01564774381368268,0.02962962962962963,0.5928168487101038
0.01564774381368268,0.037037037037037035,0.591460364788708
0.020378457059679767,0.037037037037037035,0.5815330866917633
0.021106259097525473,0.037037037037037035,0.5813550374308877
0.023289665211062592,0.037037037037037035,0.5790715112300482
0.023289665211062592,0.044444444444444446,0.57853290182263
0.02583697234352256,0.044444444444444446,0.5743802276718624
0.02583697234352256,0.05185185185185185,0.5741572156585548
0.027292576419213975,0.05185185185185185,0.5698940315980218
0.027292576419213975,0.07407407407407407,0.5682367313980953
0.02802037845705968,0.07407407407407407,0.5672724773454234
0.028748180494905386,0.07407407407407407,0.566983620139586
0.02911208151382824,0.07407407407407407,0.5668785246837404
0.02911208151382824,0.08148148148148149,0.5661232046611717
0.02947598253275109,0.08148148148148149,0.5651100267792687
0.02947598253275109,0.08888888888888889,0.5651030121457179
0.03056768558951965,0.08888888888888889,0.564092437761729
0.03056768558951965,0.0962962962962963,0.5630764785348569
0.033114992721979625,0.0962962962962963,0.5620430635225176
0.033114992721979625,0.1037037037037037,0.5614064265533161
0.03966521106259097,0.1037037037037037,0.5533218600281908
0.03966521106259097,0.11851851851851852,0.5522245573231607
0.04039301310043668,0.11851851851851852,0.5513666092964586
0.04039301310043668,0.1259259259259259,0.5511497160847898
0.04439592430858806,0.1259259259259259,0.5464570027895284
0.04439592430858806,0.13333333333333333,0.5464022507309373
0.050946142649199416,0.13333333333333333,0.5410230598061314
0.050946142649199416,0.14074074074074075,0.5409148312544546
0.06368267831149928,0.14074074074074075,0.5242076012496637
0.06441048034934498,0.14074074074074075,0.5241543904980906
0.06695778748180495,0.14074074074074075,0.5213919678021715
0.06695778748180495,0.14814814814814814,0.5195129921325629
0.06914119359534207,0.14814814814814814,0.5168793772004713
0.06914119359534207,0.15555555555555556,0.5165354401224954
0.07423580786026202,0.15555555555555556,0.5132388621158851
0.07496360989810771,0.15555555555555556,0.5128821374870431
0.07751091703056769,0.15555555555555556,0.5094486866323157
0.07751091703056769,0.16296296296296298,0.5092012159177284
0.08151382823871907,0.16296296296296298,0.5059229924159945
0.08151382823871907,0.17037037037037037,0.5058773482074604
0.08988355167394468,0.17037037037037037,0.49778161180530334
0.08988355167394468,0.17777777777777778,0.49771527329073434
0.09388646288209607,0.17777777777777778,0.4956504617532514
0.09425036390101892,0.18518518518518517,0.49560804593350916
0.09861717612809316,0.18518518518518517,0.49246169785783894
0.09861717612809316,0.1925925925925926,0.4923812495467208
0.09970887918486172,0.1925925925925926,0.4911460120459311
0.09970887918486172,0.2,0.4908487569380391
0.1029839883551674,0.2,0.48722341434525096
0.1029839883551674,0.2074074074074074,0.48700747677449985
0.1037117903930131,0.2074074074074074,0.48637500715993265
0.1037117903930131,0.21481481481481482,0.4863283717478965
0.10480349344978165,0.21481481481481482,0.48551198303799653
0.10480349344978165,0.2222222222222222,0.4846619219158161
0.10589519650655022,0.2222222222222222,0.4842778116033943
0.10589519650655022,0.22962962962962963,0.48424734182962464
0.10662299854439593,0.22962962962962963,0.4832406295437073
0.10662299854439593,0.23703703703703705,0.48292937175299394
0.11062590975254731,0.23703703703703705,0.4799485221267712
0.11135371179039301,0.23703703703703705,0.47979997698496435
0.1146288209606987,0.23703703703703705,0.4778592370674792
0.1146288209606987,0.24444444444444444,0.4778579542717592
0.11863173216885008,0.24444444444444444,0.4766206091624336
0.11863173216885008,0.2518518518518518,0.47645146553125356
0.12045123726346434,0.2518518518518518,0.4754324829589244
0.12117903930131005,0.2518518518518518,0.47509701020693973
0.12336244541484716,0.2518518518518518,0.47328418962281793
0.12336244541484716,0.25925925925925924,0.47307210775153685
0.12409024745269287,0.25925925925925924,0.47229396284373865
0.12409024745269287,0.2740740740740741,0.47141479698445143
0.13173216885007277,0.2740740740740741,0.4675602558312087
0.13173216885007277,0.2814814814814815,0.46749052834075566
0.13427947598253276,0.2814814814814815,0.46568997515010985
0.13427947598253276,0.28888888888888886,0.4655766799241982
0.13828238719068414,0.28888888888888886,0.46241573497490684
0.13828238719068414,0.2962962962962963,0.4621675748796752
0.13973799126637554,0.2962962962962963,0.46155778498551386
0.13973799126637554,0.3037037037037037,0.46105214001419953
0.1415574963609898,0.3037037037037037,0.46038891368225077
0.14228529839883552,0.3037037037037037,0.4600281723309447
0.1502911208151383,0.3037037037037037,0.45459151037975737
0.1502911208151383,0.3111111111111111,0.45425995546187686
0.15902474526928675,0.3111111111111111,0.4491220761648122
0.15902474526928675,0.31851851851851853,0.4490492618139802
0.16266375545851527,0.31851851851851853,0.44611399066051943
0.16266375545851527,0.32592592592592595,0.44590119434894737
0.16812227074235808,0.32592592592592595,0.44392489456749573
0.16812227074235808,0.3333333333333333,0.44346122565832724
0.17358078602620086,0.3333333333333333,0.4407628500104085
0.17358078602620086,0.34074074074074073,0.4407201322823277
0.1743085880640466,0.34074074074074073,0.4406238535403957
0.1743085880640466,0.34814814814814815,0.44049179475024003
0.17758369723435224,0.34814814814814815,0.43880940074005753
0.17758369723435224,0.362962962962963,0.43866759738299793
0.18595342066957787,0.362962962962963,0.4354526634176318
0.18668122270742357,0.362962962962963,0.4353714580967621
0.1895924308588064,0.362962962962963,0.43398594276393826
0.1895924308588064,0.37037037037037035,0.4339528313441941
0.1965065502183406,0.37037037037037035,0.4306232802490172
0.19723435225618632,0.37037037037037035,0.43042968513297875
0.19796215429403202,0.37037037037037035,0.4303479370538839
0.19868995633187772,0.37037037037037035,0.43023555597560237
0.19868995633187772,0.37777777777777777,0.43008495282518955
0.20451237263464336,0.37777777777777777,0.42773601799789457
0.20451237263464336,0.3851851851851852,0.4275944911058351
0.2096069868995633,0.3851851851851852,0.4250387035522626
0.2096069868995633,0.3925925925925926,0.42500327527530185
0.21470160116448325,0.3925925925925926,0.42327089271760565
0.21470160116448325,0.4,0.4230458460443401
0.21615720524017468,0.4,0.42220237885446377
0.21615720524017468,0.4074074074074074,0.42211559074854116
0.2190684133915575,0.4074074074074074,0.4209483616737097
0.2190684133915575,0.4148148148148148,0.4207689095405729
0.22780203784570596,0.4148148148148148,0.41707292173789007
0.22852983988355166,0.4148148148148148,0.4169790785585239
0.23508005822416303,0.4148148148148148,0.41413438478614834
0.23508005822416303,0.4222222222222222,0.41403291258876374
0.23799126637554585,0.4222222222222222,0.4130639589282646
0.23799126637554585,0.42962962962962964,0.4126896887498587
0.24126637554585154,0.42962962962962964,0.4114616620223676
0.24126637554585154,0.43703703703703706,0.4113325914368602
0.24344978165938866,0.43703703703703706,0.4105827027371555
0.24344978165938866,0.4444444444444444,0.410371715265044
0.24599708879184862,0.4444444444444444,0.4099060825619287
0.24599708879184862,0.45185185185185184,0.4098796688224828
0.24672489082969432,0.45185185185185184,0.4096158413598515
0.25327510917030566,0.45185185185185184,0.40703125048841393
0.25327510917030566,0.45925925925925926,0.4069068591473688
0.2540029112081514,0.45925925925925926,0.4068748162842174
0.2561863173216885,0.45925925925925926,0.4062211969650367
0.2561863173216885,0.4666666666666667,0.40610750282460495
0.26055312954876275,0.4666666666666667,0.40458381830907225
0.26055312954876275,0.4740740740740741,0.4045661058381669
0.264919941775837,0.4740740740740741,0.4023003852611308
0.264919941775837,0.48148148148148145,0.4022430621647935
0.2692867540029112,0.48148148148148145,0.39851550452281703
0.2703784570596798,0.48148148148148145,0.3984446911377827
0.27328966521106257,0.48148148148148145,0.39702055420763155
0.27328966521106257,0.4962962962962963,0.39666250179377044
0.28129548762736534,0.4962962962962963,0.39344492430449385
0.28129548762736534,0.5037037037037037,0.3933653048381445
0.2925764192139738,0.5037037037037037,0.38884442517588136
0.2925764192139738,0.5111111111111111,0.3883954970792748
0.2929403202328967,0.5111111111111111,0.3883229598430556
0.2929403202328967,0.5259259259259259,0.38819254149332416
0.2933042212518195,0.5259259259259259,0.38767651889312527
0.2933042212518195,0.5333333333333333,0.3874520632682754
0.3002183406113537,0.5333333333333333,0.38284886571371396
0.30094614264919944,0.5333333333333333,0.38195548983869687
0.3031295487627365,0.5333333333333333,0.380645325810207
0.3031295487627365,0.5407407407407407,0.3806141987334568
0.3165938864628821,0.5407407407407407,0.3746962959370464
0.3165938864628821,0.5481481481481482,0.37458538327179197
0.3173216885007278,0.5481481481481482,0.37437136611063254
0.3173216885007278,0.5555555555555556,0.37425597647879694
0.3282387190684134,0.5555555555555556,0.3691591450922639
0.3282387190684134,0.562962962962963,0.36906609495796394
0.32933042212518193,0.562962962962963,0.3689355013056823
0.3304221251819505,0.562962962962963,0.3689097556637136
0.336608442503639,0.562962962962963,0.36471852882944633
0.336608442503639,0.5703703703703704,0.3646716640809849
0.3395196506550218,0.5703703703703704,0.3629796457867594
0.3395196506550218,0.5777777777777777,0.3629275574232463
0.3420669577874818,0.5777777777777777,0.36142933367317054
0.34279475982532753,0.5777777777777777,0.3613916798623594
0.34534206695778746,0.5777777777777777,0.3603332122149699
0.3460698689956332,0.5777777777777777,0.36028193885503446
0.3467976710334789,0.5777777777777777,0.3594109336123377
0.3467976710334789,0.5851851851851851,0.35918457753491795
0.3482532751091703,0.5851851851851851,0.3586725256429577
0.34898107714701604,0.5851851851851851,0.3585120669136909
0.3537117903930131,0.5851851851851851,0.35680868846003233
0.3537117903930131,0.5925925925925926,0.35657768593501016
0.3544395924308588,0.5925925925925926,0.3561483252996678
0.3544395924308588,0.6,0.35608528328362965
0.35880640465793306,0.6,0.35437436918686227
0.35880640465793306,0.6074074074074074,0.35433110346857066
0.36681222707423583,0.6074074074074074,0.3515697617570704
0.36681222707423583,0.6148148148148148,0.3514548120172812
0.36717612809315864,0.6222222222222222,0.3511814867396699
0.37700145560407566,0.6222222222222222,0.34708341006784604
0.3777292576419214,0.6222222222222222,0.34697649172505873
0.3937409024745269,0.6222222222222222,0.3405179880121547
0.3937409024745269,0.6296296296296297,0.3404182917791685
0.39592430858806404,0.6296296296296297,0.339779022619116
0.39592430858806404,0.6370370370370371,0.3397108877649648
0.40574963609898107,0.6370370370370371,0.3355126992892397
0.40684133915574966,0.6370370370370371,0.3354503187137032
0.4177583697234352,0.6370370370370371,0.3328236165059673
