precision,recall,threshold
0.01668520578420467,1.0,0.290958626610379
0.01669139465875371,1.0,0.2915196519539048
0.01675353685778109,1.0,0.2920811285606975
0.01675977653631285,1.0,0.293230731879265
0.01687921980495124,1.0,0.2950296003957832
0.016885553470919325,1.0,0.2968689547729317
0.01717557251908397,1.0,0.30283980905770735
0.017247987734764277,1.0,0.30287876535312386
0.01741486068111455,1.0,0.3036809891398833
0.017523364485981307,1.0,0.3052261697639666
0.017571261226083563,1.0,0.30579634940563305
0.017578125,1.0,0.30768480041945934
0.017584994138335287,1.0,0.3095291353652708
0.017591868647380767,1.0,0.30974690883899675
0.01704996034892942,0.9555555555555556,0.3109227495411742
0.01711783439490446,0.9555555555555556,0.3116833371225778
0.017131474103585658,0.9555555555555556,0.31390173037993474
0.017227564102564104,0.9555555555555556,0.31441465860020024
0.017234468937875752,0.9555555555555556,0.3144734799732508
0.017394822006472493,0.9555555555555556,0.31489765361306304
0.017401861594496155,0.9555555555555556,0.31606878676597666
0.017486783245221633,0.9555555555555556,0.3167959038912978
0.017630176301763018,0.9555555555555556,0.3197540307793847
0.01784232365145228,0.9555555555555556,0.32000518404536105
0.01753653444676409,0.9333333333333333,0.32061497239675096
0.017632241813602016,0.9333333333333333,0.3207317237089318
0.017766497461928935,0.9333333333333333,0.3207433781756435
0.017933390264730998,0.9333333333333333,0.32108095266597836
0.018010291595197257,0.9333333333333333,0.32226011820887573
0.018111254851228976,0.9333333333333333,0.3227496384111386
0.018134715025906734,0.9333333333333333,0.3236728890538136
0.01831661578717837,0.9333333333333333,0.32854186805868235
0.018380743982494528,0.9333333333333333,0.32999505758112985
0.01838879159369527,0.9333333333333333,0.33054655920895754
0.018404907975460124,0.9333333333333333,0.3309625162966799
0.01847778266608007,0.9333333333333333,0.3326607165886956
0.018526687251874726,0.9333333333333333,0.3352729191622048
0.01862527716186253,0.9333333333333333,0.3354118391347212
0.018691588785046728,0.9333333333333333,0.33586453942414857
0.01882563872702824,0.9333333333333333,0.3389993802915467
0.018893387314439947,0.9333333333333333,0.3392995810129207
0.01891891891891892,0.9333333333333333,0.3397530440199004
0.01912568306010929,0.9333333333333333,0.3417291855998912
0.019143117593436645,0.9333333333333333,0.34337953207161526
0.019186843307446324,0.9333333333333333,0.34401874844315716
0.019221967963386728,0.9333333333333333,0.34799659447303033
0.019310344827586208,0.9333333333333333,0.3512549236990987
0.019328117809479982,0.9333333333333333,0.3567073954473837
0.019381633594831565,0.9333333333333333,0.35839104232847485
