precision,recall,threshold
0.046826222684703434,1.0,0.05005981231517518
0.04684247050659265,1.0,0.07276583860068761
0.046858729607775075,1.0,0.07889745095410382
0.046875,1.0,0.08118904019735174
0.046891281695032996,1.0,0.08571810952287072
0.046907574704656015,1.0,0.08623010259416337
0.04692387904066736,1.0,0.09087726924649325
0.04694019471488178,1.0,0.09134553032953895
0.04695652173913043,1.0,0.10657895356234495
0.04697286012526096,1.0,0.11330693646781062
0.04698920988513749,1.0,0.11401475808716281
0.04700557103064067,1.0,0.11474576339886931
0.047021943573667714,1.0,0.11502413410948038
0.047038327526132406,1.0,0.12209480712270826
0.047054722899965144,1.0,0.12349602694131191
0.04707112970711297,1.0,0.12386119370531712
0.04673875130798744,0.9925925925925926,0.12576183561223625
0.04675505931612003,0.9925925925925926,0.12629624488733232
0.046771378708551484,0.9925925925925926,0.12708595720235263
0.0467877094972067,0.9925925925925926,0.12886362266981277
0.046804051694027245,0.9925925925925926,0.13353131778684998
0.04682040531097135,0.9925925925925926,0.13378161553046275
0.046836770360013984,0.9925925925925926,0.13615256919021357
0.04685314685314685,0.9925925925925926,0.136888065914413
0.04686953480237845,0.9925925925925926,0.13804971776590458
0.04688593421973408,0.9925925925925926,0.139724660630334
0.04690234511725586,0.9925925925925926,0.14072236541785954
0.0469187675070028,0.9925925925925926,0.1409149703978239
0.046935201401050786,0.9925925925925926,0.14235638711791085
0.046951646811492644,0.9925925925925926,0.1425364351293672
0.04696810375043813,0.9925925925925926,0.14435089265667098
0.046984572230014024,0.9925925925925926,0.1465392654597361
0.04700105226236408,0.9925925925925926,0.1481174674847916
0.047017543859649125,0.9925925925925926,0.14846286094568967
0.04703404703404703,0.9925925925925926,0.14901719865432914
0.047050561797752806,0.9925925925925926,0.14963857825058552
0.047067088162978575,0.9925925925925926,0.15026675448705046
0.04708362614195362,0.9925925925925926,0.1504830119568711
0.047100175746924426,0.9925925925925926,0.15095236443603477
0.047116736990154715,0.9925925925925926,0.151275651815571
0.04713330988392543,0.9925925925925926,0.1518750490653785
0.047149894440534836,0.9925925925925926,0.15188108872185535
0.047166490672298486,0.9925925925925926,0.1539672119577254
0.047183098591549295,0.9925925925925926,0.15404890444154773
0.04719971821063755,0.9925925925925926,0.15492913026871144
0.047216349541930935,0.9925925925925926,0.1555127720091349
0.04723299259781459,0.9925925925925926,0.15657492728960384
0.04724964739069112,0.9925925925925926,0.15670391811115425
0.0472663139329806,0.9925925925925926,0.15783679959646396
0.04728299223712068,0.9925925925925926,0.15784109565048962
0.047299682315566534,0.9925925925925926,0.15872236239472215
0.04731638418079096,0.9925925925925926,0.1589363028793626
0.047333097845284354,0.9925925925925926,0.15943477794990799
0.04734982332155477,0.9925925925925926,0.16014781247627546
0.04736656062212796,0.9925925925925926,0.16044404896471387
0.04738330975954738,0.9925925925925926,0.16055797233800606
0.04740007074637425,0.9925925925925926,0.16076901172268807
0.047416843595187545,0.9925925925925926,0.1611615721704848
