precision,recall,threshold
0.046826222684703434,1.0,0.010801602154970169
0.04684247050659265,1.0,0.013266907073557377
0.046858729607775075,1.0,0.016045574098825455
0.046875,1.0,0.02000770904123783
0.046891281695032996,1.0,0.02063704840838909
0.046907574704656015,1.0,0.031087761744856834
0.04692387904066736,1.0,0.03327545151114464
0.04694019471488178,1.0,0.036031659692525864
0.04695652173913043,1.0,0.037423938512802124
0.04697286012526096,1.0,0.038159579038619995
0.04698920988513749,1.0,0.0411989651620388
0.04700557103064067,1.0,0.04170331731438637
0.047021943573667714,1.0,0.04465830326080322
0.047038327526132406,1.0,0.04481958970427513
0.047054722899965144,1.0,0.0448981449007988
0.04707112970711297,1.0,0.04626619443297386
0.04708754795953959,1.0,0.046573735773563385
0.0471039776692254,1.0,0.04671666398644447
0.04712041884816754,1.0,0.049237169325351715
0.04713687150837989,1.0,0.05193827301263809
0.04715333566189312,1.0,0.05344652757048607
0.04716981132075472,1.0,0.05590519309043884
0.04718629849702901,1.0,0.05727203190326691
0.0472027972027972,1.0,0.057446178048849106
0.0472193074501574,1.0,0.05843077972531319
0.04723582925122463,1.0,0.05972519516944885
0.04725236261813091,1.0,0.060942016541957855
0.04726890756302521,1.0,0.06192842870950699
0.047285464098073555,1.0,0.0635606050491333
0.04730203223545901,1.0,0.06383806467056274
0.0473186119873817,1.0,0.06596245616674423
0.047335203366058905,1.0,0.06693338602781296
0.047351806383725006,1.0,0.06816133111715317
0.04736842105263158,1.0,0.06841488927602768
0.04738504738504738,1.0,0.0684180036187172
0.047401685393258425,1.0,0.06872531026601791
0.04741833508956796,1.0,0.06990866363048553
0.04743499648629656,1.0,0.07027053833007812
0.04745166959578207,1.0,0.07089364528656006
0.04746835443037975,1.0,0.07295271009206772
0.04748505100246219,1.0,0.07455772906541824
0.047501759324419426,1.0,0.07462906092405319
0.04751847940865892,1.0,0.07544294744729996
0.04753521126760563,1.0,0.07596220821142197
0.04755195491370201,1.0,0.0761520117521286
0.04756871035940803,1.0,0.07813449203968048
0.04758547761720127,1.0,0.07854044437408447
0.04760225669957687,1.0,0.07909684628248215
0.047619047619047616,1.0,0.07964014261960983
0.04763585038814397,1.0,0.07966113090515137
0.04765266501941405,1.0,0.07973459362983704
0.04766949152542373,1.0,0.07994570583105087
0.047686329918756626,1.0,0.0803331583738327
0.04770318021201413,1.0,0.08124478906393051
0.04772004241781548,1.0,0.08143172413110733
0.047736916548797734,1.0,0.08168353140354156
0.047753802617615845,1.0,0.08336041867733002
0.04777070063694268,1.0,0.08344586193561554
0.047787610619469026,1.0,0.08348844945430756
0.04780453257790368,1.0,0.08364931493997574
0.04782146652497343,1.0,0.08545895665884018
0.0478384124734231,1.0,0.08579380810260773
0.0478553704360156,1.0,0.08706153184175491
0.047872340425531915,1.0,0.08868630230426788
0.0478893224547712,1.0,0.08928842842578888
0.047906316536550746,1.0,0.0895785242319107
0.04792332268370607,1.0,0.09195576608181
0.04794034090909091,1.0,0.09197338670492172
0.047957371225577264,1.0,0.0929981991648674
0.04797441364605544,1.0,0.09341772645711899
0.047991468183434055,1.0,0.09352649748325348
0.0476529160739687,0.9925925925925926,0.09432357549667358
0.04766986837424404,0.9925925925925926,0.09441596269607544
0.04768683274021352,0.9925925925925926,0.09516476094722748
0.04770380918476326,0.9925925925925926,0.0952858179807663
0.04772079772079772,0.9925925925925926,0.09575952589511871
0.04773779836123976,0.9925925925925926,0.09576542675495148
0.04775481111903065,0.9925925925925926,0.0971982479095459
0.04777183600713013,0.9925925925925926,0.09889601171016693
0.04778887303851641,0.9925925925925926,0.09933173656463623
0.04780592222618623,0.9925925925925926,0.1007969081401825
0.04782298358315489,0.9925925925925926,0.10086945444345474
0.047840057122456266,0.9925925925925926,0.10297618061304092
0.047857142857142855,0.9925925925925926,0.10418949276208878
0.047874240800285815,0.9925925925925926,0.10433446615934372
0.04789135096497498,0.9925925925925926,0.10487739741802216
0.047908473364318915,0.9925925925925926,0.10488535463809967
0.04792560801144492,0.9925925925925926,0.10517096519470215
0.047942754919499106,0.9925925925925926,0.10531014949083328
0.047959914101646385,0.9925925925925926,0.10631488263607025
0.047977085571070534,0.9925925925925926,0.10656281560659409
0.04799426934097421,0.9925925925925926,0.10663586854934692
0.04801146542457901,0.9925925925925926,0.10673309117555618
0.04802867383512545,0.9925925925925926,0.10717971622943878
0.04804589458587307,0.9925925925925926,0.10814456641674042
0.04806312769010043,0.9925925925925926,0.10892364382743835
0.04808037316110513,0.9925925925925926,0.10895323753356934
0.04809763101220388,0.9925925925925926,0.10913414508104324
0.0481149012567325,0.9925925925925926,0.1093285009264946
0.048132183908045974,0.9925925925925926,0.10944593697786331
0.048149478979518504,0.9925925925925926,0.11048539727926254
0.04816678648454349,0.9925925925925926,0.11192948371171951
0.04818410643653362,0.9925925925925926,0.11205076426267624
0.04820143884892086,0.9925925925925926,0.1120685413479805
0.048218783735156534,0.9925925925925926,0.11260553449392319
0.0482361411087113,0.9925925925925926,0.11268341541290283
