fpr,tpr,threshold
0.0,0.0,inf
0.0007541478129713424,0.0,0.8022088617487574
0.0011312217194570137,0.022222222222222223,0.7810359505535445
0.0015082956259426848,0.022222222222222223,0.7731823659994203
0.0022624434389140274,0.022222222222222223,0.7647336883541354
0.0030165912518853697,0.022222222222222223,0.7310437513228734
0.005279034690799397,0.022222222222222223,0.7147066612897685
0.006033182503770739,0.022222222222222223,0.701128749454947
0.006787330316742082,0.022222222222222223,0.698683119393336
0.007164404223227752,0.022222222222222223,0.6981963499478094
0.008295625942684766,0.022222222222222223,0.6873220063487926
0.008672699849170438,0.022222222222222223,0.6786551051321049
0.00980392156862745,0.022222222222222223,0.667810263834534
0.00980392156862745,0.044444444444444446,0.6668092563183494
0.014328808446455505,0.044444444444444446,0.6590773418963005
0.015082956259426848,0.044444444444444446,0.6394026993550809
0.016591251885369532,0.044444444444444446,0.6325420461966841
0.017345399698340876,0.044444444444444446,0.6324757181009074
0.0196078431372549,0.06666666666666667,0.6290926214042556
0.01998491704374057,0.06666666666666667,0.6252682776193642
0.021116138763197588,0.06666666666666667,0.6165241558704573
0.02262443438914027,0.06666666666666667,0.6125156031680246
0.023378582202111614,0.06666666666666667,0.6073039321473643
0.023378582202111614,0.08888888888888889,0.6054989450072651
0.024132730015082957,0.08888888888888889,0.6033109284856344
0.027149321266968326,0.08888888888888889,0.6004622240856042
0.027526395173453996,0.08888888888888889,0.5933130072781072
0.029411764705882353,0.08888888888888889,0.5923033615501849
0.029788838612368026,0.08888888888888889,0.5907424848222098
0.03167420814479638,0.08888888888888889,0.5901201441711021
0.03582202111613876,0.08888888888888889,0.5857387630558311
0.03808446455505279,0.1111111111111111,0.5770446192904728
0.038461538461538464,0.1111111111111111,0.5681593074979087
0.03996983408748114,0.1111111111111111,0.5675088467408586
0.04034690799396682,0.1111111111111111,0.5594297899808431
0.04072398190045249,0.13333333333333333,0.5548623707345834
0.04147812971342383,0.17777777777777778,0.5536719104150529
0.042232277526395176,0.17777777777777778,0.5467838436877511
0.04600301659125189,0.17777777777777778,0.5367878262573641
0.04675716440422323,0.17777777777777778,0.5246732969184347
0.05015082956259427,0.17777777777777778,0.523628207091618
0.05090497737556561,0.17777777777777778,0.5209206013811514
0.053167420814479636,0.17777777777777778,0.5132159319445574
0.053544494720965306,0.17777777777777778,0.5098492737474059
0.0614630467571644,0.17777777777777778,0.5089410268089585
0.07352941176470588,0.2,0.5075779293401165
0.07428355957767722,0.2,0.5045346680422127
0.07503770739064856,0.2,0.49986104491614963
0.083710407239819,0.2222222222222222,0.49646272900670796
0.08521870286576169,0.2222222222222222,0.4959749907810872
0.09049773755656108,0.2222222222222222,0.493477582597611
0.09049773755656108,0.24444444444444444,0.49213633707070864
0.09276018099547512,0.24444444444444444,0.4855867825997044
0.09615384615384616,0.26666666666666666,0.48258806008745425
0.09653092006033183,0.26666666666666666,0.48198632389933815
0.10143288084464555,0.26666666666666666,0.4748848821226456
0.10294117647058823,0.26666666666666666,0.4728290674925877
0.10369532428355958,0.26666666666666666,0.4707000207406786
0.1048265460030166,0.28888888888888886,0.47045241120261994
0.10784313725490197,0.28888888888888886,0.4696580675808728
0.10822021116138764,0.28888888888888886,0.4671761169631541
0.11048265460030166,0.28888888888888886,0.4662506003042911
0.11312217194570136,0.28888888888888886,0.4657741465859436
0.11538461538461539,0.3111111111111111,0.46385451069468164
0.11802413273001508,0.3111111111111111,0.46084277886347913
0.12104072398190045,0.3111111111111111,0.45908173121896834
0.12481146304675717,0.3111111111111111,0.4579383000383909
0.12518853695324283,0.3111111111111111,0.4537021565553546
0.12594268476621417,0.3111111111111111,0.45003356946640627
0.1297134238310709,0.3333333333333333,0.44864589663536686
0.13800904977375567,0.35555555555555557,0.4448552861756348
0.13989441930618401,0.35555555555555557,0.4439736276949583
0.1425339366515837,0.35555555555555557,0.43903524684147555
0.14592760180995476,0.35555555555555557,0.43097237652443476
0.14705882352941177,0.35555555555555557,0.42913038677161863
0.14894419306184012,0.35555555555555557,0.42792550220509173
0.15384615384615385,0.35555555555555557,0.4236018512534921
0.1546003016591252,0.35555555555555557,0.4203175958443437
0.1568627450980392,0.35555555555555557,0.41985771772964325
0.17420814479638008,0.35555555555555557,0.41688757659678066
0.17496229260935142,0.35555555555555557,0.41653779889069337
0.1847662141779789,0.37777777777777777,0.41097114317961864
0.18552036199095023,0.37777777777777777,0.41045169112636787
0.19042232277526394,0.4,0.40324348860463927
0.1907993966817496,0.4,0.4000869707749286
0.19984917043740574,0.4,0.39894343348606026
0.20625942684766213,0.4222222222222222,0.3932686536453902
0.21266968325791855,0.4222222222222222,0.3921624957710511
0.2149321266968326,0.4222222222222222,0.3912319853094027
0.2187028657616893,0.4222222222222222,0.388555317662909
0.21945701357466063,0.4222222222222222,0.38786705364555546
0.2198340874811463,0.4222222222222222,0.3874752995609772
0.2288838612368024,0.4444444444444444,0.38228938586045363
0.22963800904977374,0.4444444444444444,0.38151785162882923
0.23152337858220212,0.4444444444444444,0.37858266696642445
0.23340874811463047,0.4666666666666667,0.377877764795014
0.2341628959276018,0.4666666666666667,0.3749194689317545
0.24547511312217193,0.4888888888888889,0.3723364476010132
0.25,0.4888888888888889,0.3701279221558592
0.25301659125188536,0.4888888888888889,0.36906096419680834
0.25452488687782804,0.5111111111111111,0.3675511497401473
0.2571644042232277,0.5111111111111111,0.35925212887378005
0.2669683257918552,0.5111111111111111,0.3589128111408451
0.26772247360482654,0.5111111111111111,0.3588964504860179
0.27526395173454,0.5111111111111111,0.3562016752846176
0.27564102564102566,0.5111111111111111,0.3522393236549819
0.278657616892911,0.5111111111111111,0.34604014695003726
0.28092006033182504,0.5111111111111111,0.34528107522583174
0.29034690799396684,0.5111111111111111,0.34232000865207374
0.29524886877828055,0.5333333333333333,0.34229905962907825
0.29675716440422323,0.5333333333333333,0.3420892736631291
0.30693815987933637,0.5333333333333333,0.34127654890479125
0.31070889894419307,0.5333333333333333,0.3358025652883914
0.34238310708898945,0.5555555555555556,0.3329306567628729
0.3453996983408748,0.5555555555555556,0.32971580227905084
0.3480392156862745,0.5777777777777777,0.3271363140075667
0.35105580693815985,0.5777777777777777,0.3267882363277483
0.3951734539969834,0.5777777777777777,0.32193859717795914
0.39819004524886875,0.5777777777777777,0.3205931157940091
0.4061085972850679,0.5777777777777777,0.32052395537630934
0.4068627450980392,0.5777777777777777,0.3192568678623827
0.41025641025641024,0.5777777777777777,0.3156144103980951
0.41289592760180993,0.5777777777777777,0.31484362625894646
0.415158371040724,0.5777777777777777,0.3129760643843759
0.42948717948717946,0.6,0.3125130670702151
0.4309954751131222,0.6,0.3119866475637625
0.4479638009049774,0.6444444444444445,0.3097513104144778
0.44834087481146306,0.6444444444444445,0.3097299019736415
0.4517345399698341,0.6444444444444445,0.3069049841175933
0.4604072398190045,0.6444444444444445,0.30376330493600306
0.46153846153846156,0.6444444444444445,0.3035593517620051
0.4830316742081448,0.6666666666666666,0.3035232848576553
0.48755656108597284,0.6888888888888889,0.30075982114702626
0.4935897435897436,0.6888888888888889,0.3005244493548457
0.49434389140271495,0.6888888888888889,0.29503917612833197
0.5052790346907994,0.6888888888888889,0.29364540125143523
0.5075414781297134,0.6888888888888889,0.2919677952054649
0.5120663650075414,0.7111111111111111,0.29173319007594994
0.5143288084464555,0.7111111111111111,0.2820836007949015
0.5188536953242836,0.7111111111111111,0.2775796493443227
0.5328054298642534,0.7111111111111111,0.27391389125132215
0.5407239819004525,0.7111111111111111,0.2719883516590892
0.5920060331825038,0.7333333333333333,0.2713112344824988
0.6229260935143288,0.7555555555555555,0.2703952339405144
0.6248114630467572,0.7555555555555555,0.26641183120260425
0.6278280542986425,0.7555555555555555,0.26283989757312354
0.6368778280542986,0.7555555555555555,0.26261577740656195
0.6380090497737556,0.7555555555555555,0.26096422590741764
0.6512066365007542,0.7777777777777778,0.26030474038830964
0.6640271493212669,0.7777777777777778,0.259412670982361
0.6889140271493213,0.8222222222222222,0.25269228595377413
0.7062594268476622,0.8444444444444444,0.2523618715297329
0.7138009049773756,0.9111111111111111,0.24889620129900114
0.746606334841629,0.9111111111111111,0.24743059657775848
0.7541478129713424,0.9111111111111111,0.2429093139918853
0.7620663650075414,0.9111111111111111,0.24219007677683613
0.7677224736048266,0.9111111111111111,0.2418689502362854
0.7680995475113123,0.9111111111111111,0.23822083459588997
0.7767722473604827,0.9111111111111111,0.2370776944895311
0.7794117647058824,0.9111111111111111,0.2310683631260418
0.7839366515837104,0.9333333333333333,0.22524344944124394
0.7861990950226244,0.9333333333333333,0.2135820508609972
0.8042986425339367,0.9333333333333333,0.21129080786705265
