predicted_probability_mean,observed_event_rate
0.13197140713219746,0.027700831024930747
0.23181288316845894,0.030555555555555555
0.30347085288829273,0.027777777777777776
0.3783971590513668,0.030470914127423823
0.4621100932359695,0.058333333333333334
0.5546996470954683,0.044444444444444446
0.6495326752463977,0.06388888888888888
0.7779033656265597,0.09141274238227147
