predicted_probability_mean,observed_event_rate
0.3747814836327515,0.07336956521739131
0.43790479941651966,0.07650273224043716
0.4801671586552276,0.10410958904109589
0.5367961809385463,0.11081081081081082
0.5858140662614827,0.12362637362637363
0.6235966653753253,0.15989159891598917
0.6664097883040553,0.1880108991825613
0.7390089832111932,0.20277777777777778
