predicted_probability_mean,observed_event_rate
0.22128070949413986,0.07027027027027027
0.253047377064541,0.08108108108108109
0.28772542200204015,0.08943089430894309
0.3232596730870882,0.0891891891891892
0.35844586031522185,0.14363143631436315
0.39383912123268705,0.13243243243243244
0.43833914202808727,0.20596205962059622
0.5094085594923884,0.2594594594594595
