predicted_probability_mean,observed_event_rate
0.1841245881025906,0.030470914127423823
0.25169060444091446,0.019444444444444445
0.3095782983292841,0.03611111111111111
0.37225852842002205,0.024930747922437674
0.44370244641548684,0.03888888888888889
0.5206568585452437,0.07222222222222222
0.6084518821142276,0.05277777777777778
0.7506573777633149,0.0997229916897507
