predicted_probability_mean,observed_event_rate
0.4258982001300802,0.058823529411764705
0.4889369224742509,0.0664819944598338
0.5206288905143738,0.10666666666666667
0.5519977121141809,0.13019390581717452
0.5822889328002929,0.1506849315068493
0.6106173492988607,0.14325068870523416
0.6629483991514438,0.17724867724867724
0.7209331003779714,0.20738636363636365
