predicted_probability_mean,observed_event_rate
0.3629384497077985,0.0681198910081744
0.3899894643570494,0.08174386920980926
0.43000712539343755,0.06575342465753424
0.46536067094801653,0.12021857923497267
0.5079523512846637,0.13896457765667575
0.5408534213106377,0.12568306010928962
0.5699657642514423,0.2136986301369863
0.6281400831162066,0.22404371584699453
