predicted_probability_mean,observed_event_rate
0.16736806590869252,0.038781163434903045
0.23545302930329726,0.013888888888888888
0.2962976479816717,0.022222222222222223
0.36466210551844414,0.027700831024930747
0.43789360313788217,0.044444444444444446
0.5167243678596313,0.06666666666666667
0.605844074448136,0.041666666666666664
0.7595500957267195,0.11911357340720222
