precision,recall,threshold
0.046826222684703434,1.0,0.07833222865372542
0.04684247050659265,1.0,0.08479391037912591
0.046858729607775075,1.0,0.10938890246048343
0.046875,1.0,0.11208211222052618
0.046891281695032996,1.0,0.1148727405842974
0.046560111188325225,0.9925925925925926,0.1154522846681542
0.04657629475147723,0.9925925925925926,0.11880864470480065
0.04659248956884562,0.9925925925925926,0.11896475146221207
0.04660869565217391,0.9925925925925926,0.12059905770477795
0.04662491301322199,0.9925925925925926,0.12064775564150214
0.046641141663766095,0.9925925925925926,0.12381002596211482
0.04665738161559889,0.9925925925925926,0.12473432096591547
0.046673632880529434,0.9925925925925926,0.12573307398046532
0.046689895470383276,0.9925925925925926,0.12654382324808003
0.04670616939700244,0.9925925925925926,0.12676088585649406
0.046722454672245464,0.9925925925925926,0.1268816823337498
0.04673875130798744,0.9925925925925926,0.12712243412484234
0.04675505931612003,0.9925925925925926,0.12808971456231197
0.046771378708551484,0.9925925925925926,0.12930331422584804
0.0467877094972067,0.9925925925925926,0.13183325730427115
0.046804051694027245,0.9925925925925926,0.13481269808929452
0.04682040531097135,0.9925925925925926,0.13849057883353272
0.046836770360013984,0.9925925925925926,0.13876932153568908
0.04685314685314685,0.9925925925925926,0.13927710505518429
0.04686953480237845,0.9925925925925926,0.1395160841918008
0.046536039188243526,0.9851851851851852,0.13995178291626728
0.04655232761638082,0.9851851851851852,0.1402594317703017
0.04656862745098039,0.9851851851851852,0.1403446531737339
0.04658493870402802,0.9851851851851852,0.14075220998214044
0.04660126138752628,0.9851851851851852,0.1413129318315184
0.046617595513494564,0.9851851851851852,0.1414726403003055
0.04663394109396914,0.9851851851851852,0.14237511897480598
0.04665029814100315,0.9851851851851852,0.1427635554575162
0.04666666666666667,0.9851851851851852,0.14302837564010254
0.04668304668304668,0.9851851851851852,0.14303023142519308
0.046699438202247194,0.9851851851851852,0.1432436813380114
0.04671584123638918,0.9851851851851852,0.1439737783629128
