feature,importance,rank
chronic_disease_1_2011,0.070039265,1
fi_2011,0.064336896,2
functional_difficulty_1_2011,0.05532503,3
fi_broad_exploratory_2011,0.05340011,4
chronic_disease_5_2011,0.03203602,5
sex_code_2011_1.0,0.032001447,6
age_2011,0.03074404,7
sex_code_2011_2.0,0.030163694,8
depressed_frequency_2011_3.0,0.029834343,9
self_rated_health_2011_3.0,0.029802825,10
bmi_2011,0.029726874,11
waist_cm_2011,0.027891753,12
chronic_disease_2_2011,0.027793271,13
newhdl_2011,0.027353324,14
weight_kg_2011,0.026182093,15
newhba1c_2011,0.025000611,16
health_compared_peer_2011_1.0,0.02483923,17
bmi_to_fi_2011,0.023997469,18
depressed_frequency_2011_1.0,0.023283279,19
systolic_bp_mean_2011,0.023247262,20
newcrp_2011,0.022484777,21
chronic_disease_9_2011,0.021876466,22
functional_difficulty_7_2011,0.021537522,23
newcho_2011,0.021519566,24
newglu_2011,0.02117747,25
qc1_vb004_2011,0.020937322,26
self_rated_health_2011_5.0,0.019811945,27
newldl_2011,0.019536024,28
height_cm_2011,0.019341197,29
chronic_disease_6_2011,0.019187681,30
functional_difficulty_12_2011,0.01895023,31
health_compared_peer_2011_4.0,0.017714975,32
chronic_disease_8_2011,0.016539281,33
functional_difficulty_8_2011,0.015860818,34
marital_code_2011_2.0,0.013926987,35
alcohol_frequency_code_2011_3.0,0.012678001,36
education_code_2011_1.0,0.009920908,37
education_code_2011_10.0,0.0,38
sad_or_depressed_2011_1.0,0.0,39
sad_or_depressed_2011_4.0,0.0,40
marital_code_2011_3.0,0.0,41
marital_code_2011_4.0,0.0,42
marital_code_2011_5.0,0.0,43
marital_code_2011_6.0,0.0,44
self_rated_health_2011_1.0,0.0,45
self_rated_health_2011_2.0,0.0,46
sad_or_depressed_2011_3.0,0.0,47
sad_or_depressed_2011_2.0,0.0,48
depressed_frequency_2011_4.0,0.0,49
health_compared_peer_2011_2.0,0.0,50
chronic_disease_3_2011,0.0,51
depressed_frequency_2011_2.0,0.0,52
chronic_disease_4_2011,0.0,53
alcohol_frequency_code_2011_2.0,0.0,54
alcohol_frequency_code_2011_1.0,0.0,55
alcohol_frequency_code_2011_0.0,0.0,56
self_rated_health_2011_4.0,0.0,57
health_compared_peer_2011_5.0,0.0,58
health_compared_peer_2011_3.0,0.0,59
marital_code_2011_1.0,0.0,60
chronic_disease_14_2011,0.0,61
education_code_2011_9.0,0.0,62
education_code_2011_8.0,0.0,63
functional_difficulty_2_2011,0.0,64
functional_difficulty_3_2011,0.0,65
functional_difficulty_4_2011,0.0,66
functional_difficulty_5_2011,0.0,67
functional_difficulty_6_2011,0.0,68
functional_difficulty_9_2011,0.0,69
functional_difficulty_10_2011,0.0,70
functional_difficulty_11_2011,0.0,71
functional_difficulty_13_2011,0.0,72
functional_difficulty_14_2011,0.0,73
functional_difficulty_15_2011,0.0,74
functional_difficulty_16_2011,0.0,75
functional_difficulty_17_2011,0.0,76
functional_difficulty_18_2011,0.0,77
functional_difficulty_19_2011,0.0,78
functional_difficulty_20_2011,0.0,79
chronic_disease_12_2011,0.0,80
chronic_disease_11_2011,0.0,81
chronic_disease_10_2011,0.0,82
current_smoking_2011,0.0,83
chronic_disease_13_2011,0.0,84
education_code_2011_2.0,0.0,85
education_code_2011_3.0,0.0,86
education_code_2011_4.0,0.0,87
education_code_2011_5.0,0.0,88
education_code_2011_6.0,0.0,89
education_code_2011_7.0,0.0,90
sad_or_depressed_2011_5.0,0.0,91
