feature,importance,rank
health_compared_peer_2011_1.0,0.42446847699504725,1
marital_code_2011_3.0,0.3612619936300649,2
sad_or_depressed_2011_5.0,0.31697949654706464,3
chronic_disease_1_2011,0.2570672742333019,4
education_code_2011_7.0,0.22636261339111063,5
health_compared_peer_2011_4.0,0.22572128573695524,6
self_rated_health_2011_5.0,0.21779630979101194,7
fi_broad_exploratory_2011,0.2066785902470711,8
health_compared_peer_2011_5.0,0.18921982093649703,9
self_rated_health_2011_3.0,0.18186211430728336,10
functional_difficulty_1_2011,0.18096077230893626,11
sad_or_depressed_2011_1.0,0.17458133522716282,12
sad_or_depressed_2011_3.0,0.17358087936619992,13
chronic_disease_5_2011,0.16346736953190558,14
self_rated_health_2011_2.0,0.1567365164907359,15
depressed_frequency_2011_3.0,0.14438685589309666,16
marital_code_2011_5.0,0.13464395914903365,17
marital_code_2011_4.0,0.13247629767935015,18
marital_code_2011_1.0,0.12341376563521832,19
self_rated_health_2011_1.0,0.12300773364662643,20
functional_difficulty_12_2011,0.11820215313402466,21
bmi_to_fi_2011,0.11198640963250836,22
fi_2011,0.10977955693829797,23
chronic_disease_2_2011,0.09951821239816469,24
current_smoking_2011,0.0945758733671547,25
systolic_bp_mean_2011,0.09321129751221498,26
functional_difficulty_2_2011,0.08944413209046066,27
newhba1c_2011,0.08768707689137413,28
newcho_2011,0.08027057475337793,29
newldl_2011,0.0783416592215457,30
chronic_disease_8_2011,0.07010570344470325,31
depressed_frequency_2011_1.0,0.06903631698792383,32
alcohol_frequency_code_2011_2.0,0.06890903618556592,33
education_code_2011_9.0,0.067493264580282,34
functional_difficulty_14_2011,0.0660442197486183,35
chronic_disease_10_2011,0.06497919067502744,36
newcrp_2011,0.0616775207340845,37
functional_difficulty_7_2011,0.05990686496536329,38
education_code_2011_6.0,0.05966402958933937,39
education_code_2011_1.0,0.05849617560369599,40
health_compared_peer_2011_3.0,0.056111401278369465,41
alcohol_frequency_code_2011_0.0,0.05230189311041247,42
health_compared_peer_2011_2.0,0.04934720147027826,43
education_code_2011_2.0,0.04629431420219721,44
depressed_frequency_2011_2.0,0.046225722423603885,45
newglu_2011,0.04008338865687337,46
functional_difficulty_19_2011,0.040002189516634416,47
chronic_disease_12_2011,0.03848730121678767,48
education_code_2011_10.0,0.03589605025547863,49
marital_code_2011_6.0,0.03417113104073607,50
chronic_disease_6_2011,0.03386156845855643,51
functional_difficulty_8_2011,0.03384385981379891,52
education_code_2011_3.0,0.03357387643466404,53
functional_difficulty_17_2011,0.032420893787107344,54
chronic_disease_11_2011,0.03221947690976573,55
functional_difficulty_18_2011,0.031902568768952554,56
depressed_frequency_2011_4.0,0.03188798699507694,57
qc1_vb004_2011,0.03173476061071955,58
functional_difficulty_3_2011,0.02863727002589448,59
functional_difficulty_4_2011,0.02741774726362916,60
chronic_disease_9_2011,0.02611094909242629,61
education_code_2011_8.0,0.025052695945750908,62
chronic_disease_3_2011,0.02473610054146884,63
functional_difficulty_9_2011,0.023558172043530518,64
functional_difficulty_11_2011,0.022501659625205096,65
education_code_2011_4.0,0.021736159987649984,66
chronic_disease_13_2011,0.018330658903948346,67
functional_difficulty_13_2011,0.018134895534145982,68
functional_difficulty_20_2011,0.01774103617840235,69
sad_or_depressed_2011_4.0,0.017698658520497144,70
functional_difficulty_5_2011,0.016983829069477853,71
chronic_disease_4_2011,0.016851562408598336,72
functional_difficulty_16_2011,0.014599729979134713,73
sad_or_depressed_2011_2.0,0.010720889012293023,74
alcohol_frequency_code_2011_1.0,0.009986311520420435,75
functional_difficulty_6_2011,0.006253911102953744,76
self_rated_health_2011_4.0,0.004968583153128112,77
alcohol_frequency_code_2011_3.0,0.003857661041221471,78
chronic_disease_14_2011,0.0037008565165460748,79
functional_difficulty_10_2011,0.0032510931113919695,80
functional_difficulty_15_2011,0.0026767974479794967,81
marital_code_2011_2.0,0.00213593169369189,82
newhdl_2011,0.0013684610979150431,83
education_code_2011_5.0,0.00024727648423892147,84
