feature,importance,rank
chronic_disease_1_2011,20.747003279892564,1
fi_broad_exploratory_2011,15.126931507755286,2
functional_difficulty_1_2011,13.596719092448089,3
fi_2011,11.007172851483922,4
chronic_disease_5_2011,3.9619625715433804,5
newhdl_2011,3.662083114328791,6
systolic_bp_mean_2011,3.2553214526059873,7
chronic_disease_2_2011,3.105785844617716,8
bmi_to_fi_2011,2.748646062791654,9
health_compared_peer_2011_1.0,2.6601919537556173,10
newcrp_2011,2.6374381876253934,11
newglu_2011,2.1634115887614613,12
newcho_2011,2.071964100553367,13
newhba1c_2011,1.6831742256857996,14
depressed_frequency_2011_3.0,1.26364099421099,15
self_rated_health_2011_5.0,1.218223227242717,16
newldl_2011,1.1360326932453586,17
alcohol_frequency_code_2011_2.0,0.742078676704934,18
functional_difficulty_8_2011,0.7080738806777943,19
qc1_vb004_2011,0.46025825947693255,20
marital_code_2011_3.0,0.45903147689553897,21
self_rated_health_2011_3.0,0.4257500514472772,22
sad_or_depressed_2011_5.0,0.4036974038405286,23
functional_difficulty_12_2011,0.3281044946648798,24
chronic_disease_9_2011,0.28639944541299217,25
functional_difficulty_20_2011,0.27531933105347595,26
functional_difficulty_6_2011,0.24809281235443745,27
alcohol_frequency_code_2011_1.0,0.2360393832445985,28
education_code_2011_7.0,0.23096676009480385,29
chronic_disease_14_2011,0.21965435504116307,30
health_compared_peer_2011_4.0,0.20158121534025253,31
chronic_disease_3_2011,0.1958377955528214,32
marital_code_2011_2.0,0.1954583545695388,33
chronic_disease_6_2011,0.18848415157270176,34
functional_difficulty_19_2011,0.18594037935059451,35
current_smoking_2011,0.18339834357161278,36
chronic_disease_13_2011,0.17398708427132697,37
marital_code_2011_1.0,0.16182071925909963,38
health_compared_peer_2011_5.0,0.16121739460262102,39
functional_difficulty_7_2011,0.1521452880182096,40
functional_difficulty_3_2011,0.13430873654928915,41
functional_difficulty_14_2011,0.10506683474142596,42
sad_or_depressed_2011_2.0,0.09452866466604222,43
education_code_2011_3.0,0.09294592346306957,44
chronic_disease_10_2011,0.08709615394690486,45
marital_code_2011_6.0,0.08574748873176538,46
functional_difficulty_2_2011,0.0659911845926668,47
education_code_2011_2.0,0.06499200232511582,48
health_compared_peer_2011_3.0,0.06221422167326217,49
depressed_frequency_2011_1.0,0.06072051203108659,50
alcohol_frequency_code_2011_3.0,0.05605393255296969,51
functional_difficulty_15_2011,0.04472884724314035,52
education_code_2011_4.0,0.03686452990109504,53
self_rated_health_2011_1.0,0.029343516307539032,54
functional_difficulty_5_2011,0.028253350878872843,55
alcohol_frequency_code_2011_0.0,0.02323909870257825,56
depressed_frequency_2011_2.0,0.02299560361911719,57
education_code_2011_1.0,0.021233230008756765,58
marital_code_2011_4.0,0.008743296756798849,59
education_code_2011_10.0,0.005893065742282747,60
chronic_disease_4_2011,0.0,61
depressed_frequency_2011_4.0,0.0,62
sad_or_depressed_2011_1.0,0.0,63
sad_or_depressed_2011_3.0,0.0,64
sad_or_depressed_2011_4.0,0.0,65
health_compared_peer_2011_2.0,0.0,66
functional_difficulty_10_2011,0.0,67
chronic_disease_8_2011,0.0,68
chronic_disease_12_2011,0.0,69
functional_difficulty_13_2011,0.0,70
functional_difficulty_16_2011,0.0,71
functional_difficulty_17_2011,0.0,72
functional_difficulty_18_2011,0.0,73
functional_difficulty_9_2011,0.0,74
functional_difficulty_4_2011,0.0,75
chronic_disease_11_2011,0.0,76
self_rated_health_2011_4.0,0.0,77
education_code_2011_5.0,0.0,78
education_code_2011_6.0,0.0,79
education_code_2011_8.0,0.0,80
functional_difficulty_11_2011,0.0,81
marital_code_2011_5.0,0.0,82
self_rated_health_2011_2.0,0.0,83
education_code_2011_9.0,0.0,84
