feature,importance,rank
health_compared_peer_2011_1.0,0.3352554735098391,1
health_compared_peer_2011_4.0,0.25436162459346123,2
education_code_2011_7.0,0.24532411341931673,3
marital_code_2011_1.0,0.21674301807073057,4
chronic_disease_1_2011,0.21043693150062953,5
fi_broad_exploratory_2011,0.2099683463916052,6
education_code_2011_2.0,0.20990078725389114,7
marital_code_2011_6.0,0.1922302851701459,8
marital_code_2011_4.0,0.17854349424270138,9
self_rated_health_2011_5.0,0.15605431265231812,10
sad_or_depressed_2011_2.0,0.15413135923908697,11
functional_difficulty_1_2011,0.1508463217507262,12
chronic_disease_5_2011,0.14191607584435784,13
chronic_disease_2_2011,0.13694947733368984,14
self_rated_health_2011_2.0,0.13128244658139174,15
self_rated_health_2011_3.0,0.12101587465340463,16
sad_or_depressed_2011_3.0,0.1209249942032024,17
education_code_2011_3.0,0.11616081587735666,18
sad_or_depressed_2011_5.0,0.11257047735308973,19
health_compared_peer_2011_2.0,0.10681555808187747,20
health_compared_peer_2011_3.0,0.10084715847661231,21
marital_code_2011_3.0,0.09865903362796745,22
sad_or_depressed_2011_4.0,0.09649653921387084,23
marital_code_2011_2.0,0.0890497992255512,24
fi_2011,0.08802025529727904,25
health_compared_peer_2011_5.0,0.08709986847501631,26
alcohol_frequency_code_2011_2.0,0.08219156265813823,27
functional_difficulty_14_2011,0.08179905842021346,28
systolic_bp_mean_2011,0.07902432680898307,29
self_rated_health_2011_4.0,0.07811896140199516,30
newhba1c_2011,0.07654740959129973,31
bmi_to_fi_2011,0.07571624487746453,32
education_code_2011_5.0,0.06732700632877751,33
functional_difficulty_12_2011,0.06706989481008249,34
current_smoking_2011,0.06524508584561674,35
functional_difficulty_2_2011,0.06261636548284068,36
newcrp_2011,0.05705407956796003,37
newglu_2011,0.05586206789287025,38
functional_difficulty_18_2011,0.055390753712422955,39
chronic_disease_3_2011,0.05441445375381431,40
chronic_disease_10_2011,0.05344258854663382,41
functional_difficulty_17_2011,0.050484893781175245,42
education_code_2011_9.0,0.049926058412362265,43
sad_or_depressed_2011_1.0,0.049042683221730776,44
chronic_disease_4_2011,0.047786438217172135,45
functional_difficulty_4_2011,0.04742992453673031,46
education_code_2011_1.0,0.04317871168896162,47
education_code_2011_4.0,0.0412839864855698,48
functional_difficulty_11_2011,0.040986298268034016,49
functional_difficulty_15_2011,0.04000807494589748,50
newcho_2011,0.039169284002364475,51
chronic_disease_6_2011,0.036960299545399714,52
chronic_disease_14_2011,0.03689144920540881,53
chronic_disease_8_2011,0.034834471478788716,54
functional_difficulty_16_2011,0.03461916774107847,55
chronic_disease_12_2011,0.03258898178871352,56
alcohol_frequency_code_2011_1.0,0.03057985461077681,57
functional_difficulty_13_2011,0.029448058817762874,58
alcohol_frequency_code_2011_3.0,0.028697975010089867,59
functional_difficulty_3_2011,0.028082640866592335,60
education_code_2011_6.0,0.02471617886120912,61
depressed_frequency_2011_1.0,0.024110402117931085,62
functional_difficulty_5_2011,0.023990455546965203,63
alcohol_frequency_code_2011_0.0,0.023151352990643824,64
functional_difficulty_8_2011,0.02175079152533508,65
depressed_frequency_2011_3.0,0.019606253472685607,66
functional_difficulty_6_2011,0.01888317197911632,67
self_rated_health_2011_1.0,0.0183626671338555,68
depressed_frequency_2011_4.0,0.017030629434580308,69
newldl_2011,0.0164818703409936,70
functional_difficulty_10_2011,0.016386910925990466,71
functional_difficulty_20_2011,0.01583808009789619,72
marital_code_2011_5.0,0.015109774336392618,73
functional_difficulty_7_2011,0.01436398035659006,74
chronic_disease_13_2011,0.013019644807865587,75
depressed_frequency_2011_2.0,0.012288860835962347,76
education_code_2011_10.0,0.010628821655432509,77
chronic_disease_11_2011,0.009722430560336058,78
qc1_vb004_2011,0.008195098437852119,79
functional_difficulty_19_2011,0.006666068788511816,80
newhdl_2011,0.005972972435248073,81
functional_difficulty_9_2011,0.004151706937639387,82
chronic_disease_9_2011,0.001983498290164235,83
education_code_2011_8.0,0.0001739977985902864,84
