feature,importance,rank
fi_2011,0.5158959088931941,1
age_2011,0.3420455666667503,2
sex_code_2011_2.0,0.08091419334378032,3
sex_code_2011_1.0,0.061144331096275255,4
sex_code_2011_0.0,0.0,5
