feature,importance,rank
fi_broad_exploratory_2011,0.3840993,1
sex_code_2011_2.0,0.21718489,2
sex_code_2011_1.0,0.20227703,3
age_2011,0.19643873,4
sex_code_2011_0.0,0.0,5
