feature,importance,rank
fi_broad_exploratory_2011,36,1
chronic_disease_2_2011,35,2
newcrp_2011,34,3
chronic_disease_1_2011,33,4
fi_2011,29,5
functional_difficulty_1_2011,28,6
systolic_bp_mean_2011,28,7
chronic_disease_5_2011,22,8
newcho_2011,22,9
alcohol_frequency_code_2011_3.0,19,10
marital_code_2011_1.0,14,11
education_code_2011_2.0,12,12
newhdl_2011,11,13
health_compared_peer_2011_1.0,9,14
newhba1c_2011,9,15
newglu_2011,8,16
alcohol_frequency_code_2011_1.0,8,17
education_code_2011_6.0,7,18
bmi_to_fi_2011,7,19
newldl_2011,5,20
current_smoking_2011,4,21
marital_code_2011_2.0,2,22
self_rated_health_2011_3.0,2,23
functional_difficulty_12_2011,2,24
functional_difficulty_14_2011,2,25
education_code_2011_1.0,2,26
depressed_frequency_2011_1.0,2,27
qc1_vb004_2011,1,28
chronic_disease_6_2011,0,29
self_rated_health_2011_5.0,0,30
self_rated_health_2011_4.0,0,31
self_rated_health_2011_2.0,0,32
health_compared_peer_2011_3.0,0,33
self_rated_health_2011_1.0,0,34
marital_code_2011_6.0,0,35
marital_code_2011_5.0,0,36
marital_code_2011_4.0,0,37
marital_code_2011_3.0,0,38
health_compared_peer_2011_2.0,0,39
functional_difficulty_8_2011,0,40
health_compared_peer_2011_4.0,0,41
chronic_disease_8_2011,0,42
alcohol_frequency_code_2011_0.0,0,43
chronic_disease_4_2011,0,44
alcohol_frequency_code_2011_2.0,0,45
chronic_disease_3_2011,0,46
depressed_frequency_2011_2.0,0,47
depressed_frequency_2011_3.0,0,48
depressed_frequency_2011_4.0,0,49
sad_or_depressed_2011_1.0,0,50
sad_or_depressed_2011_2.0,0,51
sad_or_depressed_2011_3.0,0,52
sad_or_depressed_2011_4.0,0,53
health_compared_peer_2011_5.0,0,54
education_code_2011_8.0,0,55
education_code_2011_10.0,0,56
functional_difficulty_4_2011,0,57
functional_difficulty_10_2011,0,58
functional_difficulty_11_2011,0,59
functional_difficulty_13_2011,0,60
functional_difficulty_15_2011,0,61
functional_difficulty_16_2011,0,62
functional_difficulty_17_2011,0,63
functional_difficulty_18_2011,0,64
functional_difficulty_19_2011,0,65
functional_difficulty_20_2011,0,66
functional_difficulty_7_2011,0,67
functional_difficulty_6_2011,0,68
functional_difficulty_5_2011,0,69
functional_difficulty_3_2011,0,70
education_code_2011_9.0,0,71
functional_difficulty_2_2011,0,72
chronic_disease_14_2011,0,73
chronic_disease_13_2011,0,74
chronic_disease_12_2011,0,75
chronic_disease_11_2011,0,76
chronic_disease_10_2011,0,77
education_code_2011_3.0,0,78
education_code_2011_4.0,0,79
education_code_2011_5.0,0,80
chronic_disease_9_2011,0,81
education_code_2011_7.0,0,82
functional_difficulty_9_2011,0,83
sad_or_depressed_2011_5.0,0,84
