feature,importance,rank
chronic_disease_1_2011,31,1
age_2011,29,2
waist_cm_2011,28,3
functional_difficulty_1_2011,27,4
fi_2011,26,5
newcho_2011,23,6
newldl_2011,19,7
systolic_bp_mean_2011,17,8
fi_broad_exploratory_2011,17,9
height_cm_2011,16,10
functional_difficulty_5_2011,15,11
alcohol_frequency_code_2011_3.0,15,12
newglu_2011,14,13
functional_difficulty_12_2011,12,14
sex_code_2011_2.0,12,15
health_compared_peer_2011_4.0,11,16
newhba1c_2011,9,17
qc1_vb004_2011,9,18
chronic_disease_5_2011,9,19
self_rated_health_2011_5.0,7,20
newcrp_2011,7,21
sex_code_2011_1.0,5,22
depressed_frequency_2011_1.0,4,23
chronic_disease_2_2011,4,24
weight_kg_2011,3,25
chronic_disease_11_2011,3,26
chronic_disease_6_2011,3,27
sad_or_depressed_2011_3.0,2,28
bmi_2011,2,29
education_code_2011_1.0,2,30
education_code_2011_4.0,1,31
depressed_frequency_2011_2.0,1,32
depressed_frequency_2011_3.0,1,33
newhdl_2011,1,34
functional_difficulty_20_2011,0,35
marital_code_2011_2.0,0,36
marital_code_2011_4.0,0,37
marital_code_2011_5.0,0,38
marital_code_2011_6.0,0,39
self_rated_health_2011_1.0,0,40
self_rated_health_2011_2.0,0,41
self_rated_health_2011_3.0,0,42
self_rated_health_2011_4.0,0,43
chronic_disease_13_2011,0,44
health_compared_peer_2011_1.0,0,45
health_compared_peer_2011_2.0,0,46
health_compared_peer_2011_3.0,0,47
chronic_disease_12_2011,0,48
health_compared_peer_2011_5.0,0,49
alcohol_frequency_code_2011_0.0,0,50
alcohol_frequency_code_2011_1.0,0,51
alcohol_frequency_code_2011_2.0,0,52
chronic_disease_10_2011,0,53
chronic_disease_9_2011,0,54
chronic_disease_8_2011,0,55
chronic_disease_4_2011,0,56
depressed_frequency_2011_4.0,0,57
sad_or_depressed_2011_1.0,0,58
sad_or_depressed_2011_2.0,0,59
chronic_disease_3_2011,0,60
sad_or_depressed_2011_4.0,0,61
marital_code_2011_3.0,0,62
marital_code_2011_1.0,0,63
functional_difficulty_19_2011,0,64
education_code_2011_9.0,0,65
functional_difficulty_18_2011,0,66
functional_difficulty_17_2011,0,67
bmi_to_fi_2011,0,68
functional_difficulty_16_2011,0,69
functional_difficulty_15_2011,0,70
functional_difficulty_14_2011,0,71
functional_difficulty_13_2011,0,72
functional_difficulty_11_2011,0,73
functional_difficulty_10_2011,0,74
current_smoking_2011,0,75
functional_difficulty_9_2011,0,76
functional_difficulty_8_2011,0,77
functional_difficulty_7_2011,0,78
functional_difficulty_6_2011,0,79
sex_code_2011_0.0,0,80
functional_difficulty_4_2011,0,81
functional_difficulty_3_2011,0,82
functional_difficulty_2_2011,0,83
education_code_2011_2.0,0,84
education_code_2011_3.0,0,85
chronic_disease_14_2011,0,86
education_code_2011_5.0,0,87
education_code_2011_6.0,0,88
education_code_2011_7.0,0,89
education_code_2011_8.0,0,90
sad_or_depressed_2011_5.0,0,91
