feature,importance,rank
fi_broad_exploratory_2011,0.08092771755267512,1
age_2011,0.06636233943346119,2
chronic_disease_1_2011,0.0626485093123587,3
fi_2011,0.05891946471232858,4
bmi_2011,0.05563913282490855,5
waist_cm_2011,0.04746350235997991,6
weight_kg_2011,0.043836815857773416,7
systolic_bp_mean_2011,0.042274544511625066,8
newhdl_2011,0.037731526414357834,9
newcrp_2011,0.03762802928268533,10
newcho_2011,0.03722527695810704,11
height_cm_2011,0.03642625588879002,12
functional_difficulty_1_2011,0.035304013477416414,13
newldl_2011,0.03329313648679148,14
newglu_2011,0.03205877508512508,15
qc1_vb004_2011,0.029430656390764406,16
newhba1c_2011,0.025935286711242293,17
chronic_disease_2_2011,0.018690607326070197,18
chronic_disease_5_2011,0.013370739147929451,19
sex_code_2011_1.0,0.012738879039081205,20
sex_code_2011_2.0,0.01059170394393723,21
functional_difficulty_5_2011,0.010314841528687991,22
bmi_to_fi_2011,0.008954821968284185,23
depressed_frequency_2011_1.0,0.007720364202329534,24
self_rated_health_2011_5.0,0.006990105167766381,25
depressed_frequency_2011_3.0,0.006983107715918109,26
functional_difficulty_6_2011,0.006608039657888864,27
health_compared_peer_2011_4.0,0.006386405651937496,28
current_smoking_2011,0.006059198699265162,29
chronic_disease_13_2011,0.005248978234593964,30
alcohol_frequency_code_2011_3.0,0.005168553123811324,31
self_rated_health_2011_3.0,0.004991722967873102,32
education_code_2011_2.0,0.0049614144771773705,33
functional_difficulty_14_2011,0.004861768980966303,34
functional_difficulty_4_2011,0.004844479069790172,35
chronic_disease_10_2011,0.004685142624072042,36
education_code_2011_4.0,0.004594273306541452,37
marital_code_2011_2.0,0.004007883078180757,38
education_code_2011_1.0,0.0037188113118920745,39
marital_code_2011_1.0,0.0036666228276780763,40
depressed_frequency_2011_2.0,0.003536315545999322,41
functional_difficulty_7_2011,0.0034749007483777985,42
self_rated_health_2011_4.0,0.003442762896869966,43
education_code_2011_5.0,0.003409170840806979,44
health_compared_peer_2011_3.0,0.0032890209261099944,45
marital_code_2011_5.0,0.0032567288174781125,46
alcohol_frequency_code_2011_1.0,0.0030930206101693184,47
health_compared_peer_2011_1.0,0.0030620710143317883,48
health_compared_peer_2011_2.0,0.0030195455489590486,49
functional_difficulty_8_2011,0.0028460150795378116,50
functional_difficulty_2_2011,0.0024741870689610522,51
functional_difficulty_19_2011,0.0022880003888294267,52
alcohol_frequency_code_2011_2.0,0.0022451247068828164,53
functional_difficulty_16_2011,0.002189108478335366,54
depressed_frequency_2011_4.0,0.002170398425836309,55
education_code_2011_6.0,0.0021118553809456476,56
functional_difficulty_17_2011,0.002095097853483666,57
sad_or_depressed_2011_1.0,0.0020520969026110933,58
functional_difficulty_18_2011,0.0019363909880376502,59
chronic_disease_9_2011,0.001886784521921567,60
self_rated_health_2011_2.0,0.0018572025304556445,61
functional_difficulty_12_2011,0.0018404295898969893,62
chronic_disease_3_2011,0.001839946402997514,63
functional_difficulty_20_2011,0.0013456710568952057,64
functional_difficulty_9_2011,0.0012095076049554114,65
functional_difficulty_13_2011,0.0011539098346501494,66
chronic_disease_8_2011,0.001120105501218878,67
functional_difficulty_11_2011,0.0011174204832532161,68
sad_or_depressed_2011_2.0,0.0009747662754746698,69
education_code_2011_7.0,0.0009192409843198139,70
chronic_disease_6_2011,0.000693409655906769,71
health_compared_peer_2011_5.0,0.0006012096476114204,72
functional_difficulty_15_2011,0.0004857049665454189,73
chronic_disease_14_2011,0.0004621096735639448,74
functional_difficulty_3_2011,0.0004291340598311524,75
functional_difficulty_10_2011,0.00023120253548296313,76
education_code_2011_9.0,0.00019450118230917576,77
education_code_2011_8.0,0.0001644897806786405,78
chronic_disease_11_2011,0.00014207406700065468,79
chronic_disease_4_2011,7.592011040486342e-05,80
education_code_2011_10.0,0.0,81
alcohol_frequency_code_2011_0.0,0.0,82
self_rated_health_2011_1.0,0.0,83
marital_code_2011_6.0,0.0,84
education_code_2011_3.0,0.0,85
marital_code_2011_4.0,0.0,86
marital_code_2011_3.0,0.0,87
chronic_disease_12_2011,0.0,88
sad_or_depressed_2011_3.0,0.0,89
sad_or_depressed_2011_4.0,0.0,90
sad_or_depressed_2011_5.0,0.0,91
