feature,importance,rank
chronic_disease_1_2011,0.07117463,1
fi_broad_exploratory_2011,0.05320126,2
fi_2011,0.050414626,3
functional_difficulty_1_2011,0.04327304,4
chronic_disease_5_2011,0.03546023,5
marital_code_2011_1.0,0.03170071,6
bmi_to_fi_2011,0.02805329,7
chronic_disease_2_2011,0.026973115,8
self_rated_health_2011_3.0,0.025622161,9
health_compared_peer_2011_4.0,0.02546407,10
health_compared_peer_2011_2.0,0.025327535,11
chronic_disease_9_2011,0.025298713,12
systolic_bp_mean_2011,0.02495071,13
newcho_2011,0.02446675,14
newhba1c_2011,0.024410464,15
newhdl_2011,0.024300663,16
depressed_frequency_2011_3.0,0.023887426,17
newcrp_2011,0.023349509,18
education_code_2011_1.0,0.022640321,19
health_compared_peer_2011_1.0,0.02236329,20
self_rated_health_2011_5.0,0.022216717,21
qc1_vb004_2011,0.022211635,22
functional_difficulty_8_2011,0.022134887,23
current_smoking_2011,0.02170116,24
marital_code_2011_2.0,0.021342942,25
newglu_2011,0.02081718,26
chronic_disease_6_2011,0.020721557,27
newldl_2011,0.019957494,28
functional_difficulty_12_2011,0.019564899,29
marital_code_2011_5.0,0.017241595,30
chronic_disease_8_2011,0.016868748,31
functional_difficulty_14_2011,0.016525421,32
chronic_disease_13_2011,0.016175585,33
functional_difficulty_7_2011,0.016085481,34
chronic_disease_11_2011,0.014847156,35
depressed_frequency_2011_1.0,0.014342282,36
functional_difficulty_3_2011,0.013895565,37
functional_difficulty_2_2011,0.013411131,38
education_code_2011_2.0,0.012985438,39
functional_difficulty_6_2011,0.009282394,40
functional_difficulty_11_2011,0.0076197307,41
alcohol_frequency_code_2011_3.0,0.0055390745,42
functional_difficulty_19_2011,0.0021794662,43
chronic_disease_3_2011,0.0,44
sad_or_depressed_2011_1.0,0.0,45
self_rated_health_2011_2.0,0.0,46
sad_or_depressed_2011_4.0,0.0,47
sad_or_depressed_2011_3.0,0.0,48
self_rated_health_2011_4.0,0.0,49
sad_or_depressed_2011_2.0,0.0,50
chronic_disease_10_2011,0.0,51
health_compared_peer_2011_3.0,0.0,52
depressed_frequency_2011_4.0,0.0,53
self_rated_health_2011_1.0,0.0,54
chronic_disease_4_2011,0.0,55
depressed_frequency_2011_2.0,0.0,56
alcohol_frequency_code_2011_0.0,0.0,57
alcohol_frequency_code_2011_1.0,0.0,58
alcohol_frequency_code_2011_2.0,0.0,59
health_compared_peer_2011_5.0,0.0,60
education_code_2011_10.0,0.0,61
marital_code_2011_6.0,0.0,62
functional_difficulty_4_2011,0.0,63
functional_difficulty_13_2011,0.0,64
functional_difficulty_15_2011,0.0,65
functional_difficulty_16_2011,0.0,66
functional_difficulty_17_2011,0.0,67
functional_difficulty_18_2011,0.0,68
functional_difficulty_20_2011,0.0,69
functional_difficulty_10_2011,0.0,70
functional_difficulty_9_2011,0.0,71
functional_difficulty_5_2011,0.0,72
chronic_disease_14_2011,0.0,73
marital_code_2011_4.0,0.0,74
education_code_2011_3.0,0.0,75
education_code_2011_4.0,0.0,76
education_code_2011_5.0,0.0,77
education_code_2011_6.0,0.0,78
education_code_2011_7.0,0.0,79
education_code_2011_8.0,0.0,80
education_code_2011_9.0,0.0,81
chronic_disease_12_2011,0.0,82
marital_code_2011_3.0,0.0,83
sad_or_depressed_2011_5.0,0.0,84
