feature,importance,rank
chronic_disease_1_2011,0.03360708,1
functional_difficulty_1_2011,0.031417925,2
alcohol_frequency_code_2011_3.0,0.02712213,3
chronic_disease_5_2011,0.024300562,4
fi_broad_exploratory_2011,0.02361921,5
functional_difficulty_12_2011,0.02192828,6
health_compared_peer_2011_4.0,0.021812975,7
functional_difficulty_5_2011,0.020367734,8
functional_difficulty_8_2011,0.019993223,9
sex_code_2011_1.0,0.018662864,10
chronic_disease_6_2011,0.018392641,11
fi_2011,0.018245187,12
depressed_frequency_2011_2.0,0.0181419,13
functional_difficulty_20_2011,0.017976848,14
waist_cm_2011,0.017584702,15
health_compared_peer_2011_3.0,0.017485786,16
weight_kg_2011,0.016941695,17
depressed_frequency_2011_1.0,0.016734777,18
newhba1c_2011,0.016461585,19
sex_code_2011_2.0,0.016210917,20
functional_difficulty_19_2011,0.016192857,21
newcrp_2011,0.015753925,22
sad_or_depressed_2011_3.0,0.015691819,23
health_compared_peer_2011_5.0,0.015586566,24
health_compared_peer_2011_2.0,0.015572806,25
systolic_bp_mean_2011,0.015479806,26
education_code_2011_4.0,0.0154122,27
self_rated_health_2011_3.0,0.015382998,28
self_rated_health_2011_2.0,0.015119688,29
marital_code_2011_2.0,0.014374966,30
self_rated_health_2011_5.0,0.014374351,31
health_compared_peer_2011_1.0,0.014367324,32
age_2011,0.014363029,33
chronic_disease_11_2011,0.014345741,34
chronic_disease_10_2011,0.014071334,35
alcohol_frequency_code_2011_2.0,0.013980148,36
qc1_vb004_2011,0.013960782,37
newglu_2011,0.0137309665,38
newldl_2011,0.013692676,39
height_cm_2011,0.013628974,40
newhdl_2011,0.013609592,41
chronic_disease_14_2011,0.0134139685,42
self_rated_health_2011_4.0,0.013397379,43
newcho_2011,0.013301755,44
education_code_2011_5.0,0.013114482,45
chronic_disease_2_2011,0.013049551,46
education_code_2011_1.0,0.0126296645,47
bmi_2011,0.012572717,48
education_code_2011_2.0,0.012524002,49
education_code_2011_8.0,0.012419325,50
functional_difficulty_4_2011,0.011913025,51
depressed_frequency_2011_3.0,0.011841577,52
functional_difficulty_10_2011,0.011502214,53
depressed_frequency_2011_4.0,0.011454818,54
chronic_disease_13_2011,0.011348099,55
marital_code_2011_6.0,0.010997002,56
sad_or_depressed_2011_4.0,0.010011842,57
education_code_2011_3.0,0.009700753,58
education_code_2011_6.0,0.009580606,59
bmi_to_fi_2011,0.008756294,60
functional_difficulty_3_2011,0.008454717,61
functional_difficulty_2_2011,0.008446689,62
marital_code_2011_1.0,0.007950947,63
education_code_2011_9.0,0.007816991,64
chronic_disease_9_2011,0.00770902,65
marital_code_2011_3.0,0.0074482774,66
chronic_disease_8_2011,0.0029437414,67
alcohol_frequency_code_2011_1.0,0.0,68
alcohol_frequency_code_2011_0.0,0.0,69
chronic_disease_12_2011,0.0,70
chronic_disease_4_2011,0.0,71
chronic_disease_3_2011,0.0,72
sad_or_depressed_2011_1.0,0.0,73
sad_or_depressed_2011_2.0,0.0,74
marital_code_2011_5.0,0.0,75
functional_difficulty_6_2011,0.0,76
functional_difficulty_7_2011,0.0,77
self_rated_health_2011_1.0,0.0,78
marital_code_2011_4.0,0.0,79
functional_difficulty_9_2011,0.0,80
education_code_2011_7.0,0.0,81
functional_difficulty_11_2011,0.0,82
functional_difficulty_13_2011,0.0,83
sex_code_2011_0.0,0.0,84
functional_difficulty_14_2011,0.0,85
functional_difficulty_15_2011,0.0,86
functional_difficulty_16_2011,0.0,87
functional_difficulty_17_2011,0.0,88
current_smoking_2011,0.0,89
functional_difficulty_18_2011,0.0,90
sad_or_depressed_2011_5.0,0.0,91
