feature,importance,rank
fi_broad_exploratory_2011,11.558408180295022,1
fi_2011,7.765637900866461,2
functional_difficulty_1_2011,5.985842229472286,3
chronic_disease_1_2011,5.646018758656503,4
alcohol_frequency_code_2011_1.0,5.45695137725628,5
newcho_2011,5.3843258448716655,6
weight_kg_2011,5.09730846244904,7
height_cm_2011,4.741087172817012,8
newldl_2011,3.880248471071021,9
waist_cm_2011,3.5516142344558284,10
systolic_bp_mean_2011,3.004459279039925,11
bmi_2011,2.8324518934793628,12
age_2011,2.4098053069274106,13
bmi_to_fi_2011,2.2363218373891907,14
chronic_disease_5_2011,2.2032262766582082,15
newglu_2011,2.156047952622307,16
newcrp_2011,2.154928906686706,17
alcohol_frequency_code_2011_3.0,2.019481494621701,18
self_rated_health_2011_3.0,1.8171114399471424,19
sex_code_2011_2.0,1.7743895509520762,20
depressed_frequency_2011_4.0,1.646406248412605,21
newhdl_2011,1.303515478956737,22
education_code_2011_2.0,1.052438512201089,23
newhba1c_2011,1.0248664492440756,24
sad_or_depressed_2011_3.0,0.9684159452866297,25
health_compared_peer_2011_4.0,0.9553546649624133,26
qc1_vb004_2011,0.9391968395672807,27
functional_difficulty_6_2011,0.7487268812211818,28
health_compared_peer_2011_2.0,0.7175406696706141,29
chronic_disease_14_2011,0.6996838903475455,30
health_compared_peer_2011_1.0,0.6816299386689764,31
depressed_frequency_2011_2.0,0.6314389850871843,32
functional_difficulty_19_2011,0.6253199696394808,33
sad_or_depressed_2011_2.0,0.572912801074385,34
sex_code_2011_1.0,0.5652636801039382,35
functional_difficulty_20_2011,0.5433367004115597,36
chronic_disease_10_2011,0.4774046132090555,37
sad_or_depressed_2011_1.0,0.47011454324711305,38
functional_difficulty_17_2011,0.4468166851412352,39
education_code_2011_1.0,0.39413629262094024,40
marital_code_2011_5.0,0.36201663920876015,41
functional_difficulty_8_2011,0.3130274311449525,42
alcohol_frequency_code_2011_2.0,0.23266949341887272,43
self_rated_health_2011_5.0,0.19909078890857546,44
education_code_2011_4.0,0.1968702400846063,45
functional_difficulty_2_2011,0.18352092921107235,46
self_rated_health_2011_1.0,0.1568758667117497,47
education_code_2011_3.0,0.14753926531080921,48
marital_code_2011_3.0,0.14211673286401538,49
depressed_frequency_2011_3.0,0.12956518150005625,50
sad_or_depressed_2011_4.0,0.12583254071532946,51
functional_difficulty_15_2011,0.12291402491807625,52
functional_difficulty_3_2011,0.08695356171842629,53
marital_code_2011_1.0,0.08269636025745139,54
functional_difficulty_5_2011,0.0712337894237714,55
chronic_disease_9_2011,0.0598654521061615,56
functional_difficulty_10_2011,0.059848065001205,57
functional_difficulty_4_2011,0.040546999255928945,58
self_rated_health_2011_2.0,0.03287544820774349,59
sad_or_depressed_2011_5.0,0.028073134175498917,60
chronic_disease_3_2011,0.025966568916111602,61
marital_code_2011_4.0,0.022339323991046156,62
marital_code_2011_2.0,0.017811633814199618,63
health_compared_peer_2011_3.0,0.012457687637762596,64
education_code_2011_6.0,0.00710648188867083,65
functional_difficulty_16_2011,0.0,66
chronic_disease_4_2011,0.0,67
functional_difficulty_7_2011,0.0,68
depressed_frequency_2011_1.0,0.0,69
functional_difficulty_18_2011,0.0,70
functional_difficulty_14_2011,0.0,71
chronic_disease_2_2011,0.0,72
health_compared_peer_2011_5.0,0.0,73
functional_difficulty_13_2011,0.0,74
functional_difficulty_12_2011,0.0,75
functional_difficulty_11_2011,0.0,76
alcohol_frequency_code_2011_0.0,0.0,77
education_code_2011_9.0,0.0,78
chronic_disease_13_2011,0.0,79
education_code_2011_10.0,0.0,80
chronic_disease_12_2011,0.0,81
chronic_disease_11_2011,0.0,82
current_smoking_2011,0.0,83
self_rated_health_2011_4.0,0.0,84
chronic_disease_6_2011,0.0,85
chronic_disease_8_2011,0.0,86
functional_difficulty_9_2011,0.0,87
marital_code_2011_6.0,0.0,88
education_code_2011_7.0,0.0,89
education_code_2011_8.0,0.0,90
education_code_2011_5.0,0.0,91
