feature,importance,rank
fi_broad_exploratory_2011,17.76870861615831,1
chronic_disease_1_2011,10.032685958061617,2
age_2011,9.86775420401311,3
waist_cm_2011,9.230570399313084,4
fi_2011,8.40506607655611,5
functional_difficulty_1_2011,7.336442627154193,6
chronic_disease_2_2011,4.214117223707561,7
bmi_2011,3.7554103592356123,8
weight_kg_2011,3.2566099210768673,9
sex_code_2011_2.0,2.9477585480621267,10
chronic_disease_5_2011,2.6345348703404987,11
newhdl_2011,2.1736634901892895,12
systolic_bp_mean_2011,1.8952642425768647,13
sex_code_2011_1.0,1.560764999055379,14
marital_code_2011_1.0,1.4310298900195328,15
newglu_2011,1.3911938718004746,16
newcho_2011,1.2077060873205352,17
self_rated_health_2011_2.0,0.8888240874443885,18
newcrp_2011,0.8633599921961831,19
health_compared_peer_2011_1.0,0.8504873751019855,20
self_rated_health_2011_3.0,0.8118195384433063,21
newldl_2011,0.574539965149627,22
height_cm_2011,0.5475922783554029,23
qc1_vb004_2011,0.5345194490323392,24
health_compared_peer_2011_4.0,0.49698712829426833,25
education_code_2011_2.0,0.43193829839955766,26
bmi_to_fi_2011,0.4199692827804099,27
newhba1c_2011,0.4006704367401523,28
marital_code_2011_3.0,0.3667243766597312,29
functional_difficulty_8_2011,0.3194333737198494,30
marital_code_2011_2.0,0.30194335150873136,31
sad_or_depressed_2011_3.0,0.2766723398171772,32
functional_difficulty_10_2011,0.22624748885916454,33
depressed_frequency_2011_1.0,0.21117065043476643,34
self_rated_health_2011_5.0,0.20148180419920883,35
functional_difficulty_14_2011,0.19721000776049258,36
depressed_frequency_2011_3.0,0.1791726519075745,37
chronic_disease_12_2011,0.16392370849189203,38
sad_or_depressed_2011_2.0,0.15340537276115715,39
chronic_disease_10_2011,0.15216755370297558,40
current_smoking_2011,0.1437087691174868,41
education_code_2011_3.0,0.12929354026975878,42
marital_code_2011_6.0,0.1269364858047374,43
functional_difficulty_12_2011,0.11634770638126,44
alcohol_frequency_code_2011_3.0,0.10514587294425289,45
education_code_2011_5.0,0.09962362989772355,46
functional_difficulty_4_2011,0.08910409005497184,47
sad_or_depressed_2011_1.0,0.08353153300470698,48
functional_difficulty_6_2011,0.07106163234725581,49
self_rated_health_2011_1.0,0.06861437211351479,50
marital_code_2011_5.0,0.06464289164107376,51
education_code_2011_9.0,0.06189558463658197,52
health_compared_peer_2011_3.0,0.05440558767438427,53
alcohol_frequency_code_2011_2.0,0.04884394134346822,54
functional_difficulty_15_2011,0.032983323453759227,55
education_code_2011_1.0,0.022249406761786626,56
sex_code_2011_0.0,0.0020697361517558154,57
alcohol_frequency_code_2011_0.0,0.0,58
chronic_disease_3_2011,0.0,59
health_compared_peer_2011_2.0,0.0,60
functional_difficulty_18_2011,0.0,61
health_compared_peer_2011_5.0,0.0,62
functional_difficulty_17_2011,0.0,63
alcohol_frequency_code_2011_1.0,0.0,64
self_rated_health_2011_4.0,0.0,65
functional_difficulty_16_2011,0.0,66
depressed_frequency_2011_2.0,0.0,67
depressed_frequency_2011_4.0,0.0,68
functional_difficulty_13_2011,0.0,69
functional_difficulty_11_2011,0.0,70
sad_or_depressed_2011_4.0,0.0,71
functional_difficulty_19_2011,0.0,72
chronic_disease_13_2011,0.0,73
chronic_disease_4_2011,0.0,74
education_code_2011_6.0,0.0,75
chronic_disease_14_2011,0.0,76
functional_difficulty_2_2011,0.0,77
functional_difficulty_3_2011,0.0,78
chronic_disease_9_2011,0.0,79
functional_difficulty_5_2011,0.0,80
education_code_2011_4.0,0.0,81
functional_difficulty_9_2011,0.0,82
education_code_2011_7.0,0.0,83
chronic_disease_6_2011,0.0,84
education_code_2011_8.0,0.0,85
education_code_2011_10.0,0.0,86
chronic_disease_8_2011,0.0,87
functional_difficulty_7_2011,0.0,88
marital_code_2011_4.0,0.0,89
functional_difficulty_20_2011,0.0,90
chronic_disease_11_2011,0.0,91
sad_or_depressed_2011_5.0,0.0,92
