feature,importance,rank
depressed_frequency_2011_4.0,0.5845539976726458,1
fi_broad_exploratory_2011,0.5792352547624919,2
self_rated_health_2011_1.0,0.5374456037714245,3
sad_or_depressed_2011_3.0,0.4957457800682349,4
self_rated_health_2011_3.0,0.42824050590271046,5
education_code_2011_2.0,0.378567215095588,6
sad_or_depressed_2011_4.0,0.34775712467207504,7
education_code_2011_9.0,0.3047271822494711,8
chronic_disease_1_2011,0.2974925902183612,9
functional_difficulty_1_2011,0.2915220086877787,10
sad_or_depressed_2011_1.0,0.28710562233755677,11
depressed_frequency_2011_3.0,0.2844260975263061,12
marital_code_2011_3.0,0.27217789443752116,13
depressed_frequency_2011_2.0,0.2692357462122504,14
bmi_to_fi_2011,0.2565539447448798,15
marital_code_2011_4.0,0.25634219365651234,16
alcohol_frequency_code_2011_3.0,0.2540789663852348,17
health_compared_peer_2011_1.0,0.23003408304722697,18
self_rated_health_2011_2.0,0.21857134877926873,19
marital_code_2011_1.0,0.21802107736649726,20
newglu_2011,0.203156086317945,21
alcohol_frequency_code_2011_1.0,0.20256529371020346,22
functional_difficulty_12_2011,0.19940148543864816,23
chronic_disease_5_2011,0.17930649901885207,24
marital_code_2011_2.0,0.16828969056120857,25
functional_difficulty_4_2011,0.16701278990186216,26
education_code_2011_7.0,0.15131653351600402,27
education_code_2011_8.0,0.143992300365973,28
functional_difficulty_7_2011,0.14157812835814146,29
health_compared_peer_2011_2.0,0.13910891489589294,30
self_rated_health_2011_5.0,0.13591917659588015,31
functional_difficulty_18_2011,0.12660381866024736,32
education_code_2011_3.0,0.12595081367620098,33
newcho_2011,0.1250945839839875,34
sad_or_depressed_2011_5.0,0.12230913082527332,35
chronic_disease_13_2011,0.12191848758303206,36
functional_difficulty_15_2011,0.12118136957931079,37
health_compared_peer_2011_4.0,0.12112959601240864,38
chronic_disease_9_2011,0.12013279867098889,39
chronic_disease_8_2011,0.11094825336539858,40
functional_difficulty_16_2011,0.0970247454640472,41
chronic_disease_4_2011,0.09138717418254301,42
chronic_disease_14_2011,0.09097605349014161,43
newhba1c_2011,0.08925201836694743,44
chronic_disease_6_2011,0.08340533494938394,45
chronic_disease_11_2011,0.08301207123272443,46
functional_difficulty_19_2011,0.0827907739066992,47
chronic_disease_12_2011,0.07917882712912759,48
education_code_2011_6.0,0.07897612631099825,49
functional_difficulty_14_2011,0.07556449518973932,50
functional_difficulty_6_2011,0.07337267751033742,51
marital_code_2011_5.0,0.07101111158473312,52
education_code_2011_1.0,0.06991765154472944,53
education_code_2011_4.0,0.0689248830871548,54
functional_difficulty_5_2011,0.06204610956155552,55
functional_difficulty_17_2011,0.06033895524332867,56
functional_difficulty_3_2011,0.0510922582596789,57
newhdl_2011,0.046111618770429484,58
functional_difficulty_11_2011,0.04593690860924668,59
alcohol_frequency_code_2011_0.0,0.04589839803376735,60
health_compared_peer_2011_5.0,0.04534943404630537,61
newldl_2011,0.03753706684374944,62
depressed_frequency_2011_1.0,0.03054936970562701,63
education_code_2011_5.0,0.03050516785577435,64
self_rated_health_2011_4.0,0.026895709913788778,65
systolic_bp_mean_2011,0.026844962768716316,66
functional_difficulty_13_2011,0.025882446346258837,67
functional_difficulty_9_2011,0.024295058241056742,68
fi_2011,0.02194371169899719,69
sad_or_depressed_2011_2.0,0.01715062034459026,70
chronic_disease_3_2011,0.015915120571280673,71
newcrp_2011,0.015206808201354971,72
functional_difficulty_2_2011,0.014820533900048394,73
health_compared_peer_2011_3.0,0.01480222195676728,74
current_smoking_2011,0.012287720184176051,75
chronic_disease_10_2011,0.01141827048788396,76
functional_difficulty_8_2011,0.011018216252588676,77
qc1_vb004_2011,0.009834348378988977,78
alcohol_frequency_code_2011_2.0,0.005958058869724699,79
marital_code_2011_6.0,0.005786808226900065,80
chronic_disease_2_2011,0.0054996086321293805,81
education_code_2011_10.0,0.005489195411461964,82
functional_difficulty_20_2011,0.004906674313404866,83
functional_difficulty_10_2011,0.003208474409306468,84
