ID,householdID,communityID,HH_weight,HH_weight_ad1,INDV_weight,INDV_weight_ad2,versionID
194037316001,1940373160,1940373,38598.39607007575,41242.12182830012,47698.12546359883,50218.44827709701,20231106
194037316002,1940373160,1940373,38598.39607007575,41242.12182830012,44778.167216962946,47008.835273921715,20231106
194037314001,1940373140,1940373,38598.39607007575,41242.12182830012,48161.959140373045,51167.422978135146,20231106
194037314002,1940373140,1940373,38598.39607007575,41242.12182830012,45016.84089085761,47603.75173504752,20231106
194037321001,1940373210,1940373,38598.39607007575,41242.12182830012,46778.71954500749,48818.5554997298,20231106
194037306002,1940373060,1940373,38598.39607007575,41242.12182830012,44748.470052404184,46977.658716156824,20231106
194037325002,1940373250,1940373,38598.39607007575,41242.12182830012,48000.211155650686,50925.95176101518,20231106
194037325001,1940373250,1940373,38598.39607007575,41242.12182830012,44936.216856089806,49432.47141991548,20231106
194037351001,1940373510,1940373,28948.796514029764,30931.590795812626,36221.723244600566,40065.95637711202,20231106
194037351002,1940373510,1940373,28948.796514029764,30931.590795812626,36221.723244600566,43273.80950788388,20231106
194037308002,1940373080,1940373,38598.39607007575,41242.12182830012,46619.98602962324,49461.59824057988,20231106
194037308001,1940373080,1940373,38598.39607007575,41242.12182830012,44964.50493955702,47548.408277283095,20231106
194037307001,1940373070,1940373,38598.39607007575,41242.12182830012,47779.71253435243,50304.34632975417,20231106
194037307002,1940373070,1940373,38598.39607007575,41242.12182830012,44748.470052404184,46977.658716156824,20231106
194037326001,1940373260,1940373,38598.39607007575,41242.12182830012,47698.12546359883,49904.272472862525,20231106
194037326002,1940373260,1940373,38598.39607007575,41242.12182830012,44754.42511628162,46705.9895535528,20231106
194037348001,1940373480,1940373,38598.39607007575,41242.12182830012,48016.99898565351,50943.7628539315,20231106
194037348002,1940373480,1940373,38598.39607007575,41242.12182830012,45674.64433687017,50244.78491431257,20231106
194037328001,1940373280,1940373,38598.39607007575,41242.12182830012,49329.17377328471,55414.54049198553,20231106
194037347002,1940373470,1940373,38598.39607007575,41242.12182830012,47983.50479670411,53076.022833680974,20231106
194037347001,1940373470,1940373,38598.39607007575,41242.12182830012,45674.64433687017,50244.78491431257,20231106
194037341001,1940373410,1940373,38598.39607007575,41242.12182830012,47983.50479670411,53076.022833680974,20231106
194037341002,1940373410,1940373,38598.39607007575,41242.12182830012,45655.805370357164,50224.060947345846,20231106
194037350001,1940373500,1940373,28948.796514029764,30931.590795812626,36221.723244600566,40065.95637711202,20231106
194037350002,1940373500,1940373,28948.796514029764,30931.590795812626,34825.02980260422,41605.19077481822,20231106
194037324001,1940373240,1940373,38598.39607007575,41242.12182830012,47779.71253435243,50304.34632975417,20231106
194037324002,1940373240,1940373,38598.39607007575,41242.12182830012,44724.178842086716,46952.15741551437,20231106
194037302002,1940373020,1940373,38598.39607007575,41242.12182830012,48179.361355538604,51185.91114846762,20231106
194037302001,1940373020,1940373,38598.39607007575,41242.12182830012,44738.67049323171,47370.78156076204,20231106
194037343001,1940373430,1940373,38598.39607007575,41242.12182830012,45646.458724212396,50213.77908895303,20231106
194037343003,1940373430,1940373,38598.39607007575,41242.12182830012,47477.15664211329,52515.935646871294,20231106
194037332001,1940373320,1940373,38598.39607007575,41242.12182830012,47779.71253435243,50761.32293317626,20231106
194037332002,1940373320,1940373,38598.39607007575,41242.12182830012,44738.67049323171,47370.78156076204,20231106
194037335002,1940373350,1940373,38598.39607007575,41242.12182830012,48110.27053215251,51042.71954939854,20231106
194037335001,1940373350,1940373,38598.39607007575,41242.12182830012,45016.84089085761,47603.75173504752,20231106
194037327002,1940373270,1940373,36392.7734375,38885.429152397264,39250.1640625,41065.57360360821,20231106
194037327001,1940373270,1940373,36392.7734375,38885.429152397264,38090.28515625,39751.25266333597,20231106
194037330002,1940373300,1940373,38598.39607007575,41242.12182830012,47779.71253435243,50761.32293317626,20231106
194037330001,1940373300,1940373,38598.39607007575,41242.12182830012,45045.86684837284,47696.05120501431,20231106
194037336001,1940373360,1940373,38598.39607007575,41242.12182830012,65571.0163246366,74150.89315323786,20231106
194037336002,1940373360,1940373,38598.39607007575,41242.12182830012,59909.588151878575,67300.18049275326,20231106
194037338001,1940373380,1940373,38598.39607007575,41242.12182830012,53381.42383235511,60366.30933648421,20231106
194037338002,1940373380,1940373,38598.39607007575,41242.12182830012,46800.47399980011,49862.03143225169,20231106
194037334001,1940373340,1940373,38598.39607007575,41242.12182830012,47698.12546359883,49904.272472862525,20231106
194037334002,1940373340,1940373,38598.39607007575,41242.12182830012,46746.492496635416,48784.92315654369,20231106
194037318002,1940373180,1940373,38598.39607007575,41242.12182830012,47762.37058737283,50742.89879196176,20231106
194037318001,1940373180,1940373,38598.39607007575,41242.12182830012,44728.92144725085,47360.45894897019,20231106
194037349001,1940373490,1940373,38598.39607007575,41242.12182830012,48093.21367517105,51024.62303159332,20231106
194037349002,1940373490,1940373,38598.39607007575,41242.12182830012,44945.599994886936,47528.416952373795,20231106
194037312001,1940373120,1940373,38598.39607007575,41242.12182830012,45026.46686975628,47675.5098670801,20231106
064028313003,0640283130,0640283,100553.17351398604,110171.30315445426,111616.26206425145,131589.07665631457,20231106
064028313002,0640283130,0640283,100553.17351398604,110171.30315445426,107879.99705587629,126079.79211413136,20231106
064028316002,0640283160,0640283,100553.17351398604,110171.30315445426,107791.16872979942,139454.50626767206,20231106
064028316001,0640283160,0640283,100553.17351398604,110171.30315445426,113173.05672332447,148434.718902881,20231106
064028317002,0640283170,0640283,100553.17351398604,110171.30315445426,109066.75448575972,171405.78199111603,20231106
064028314002,0640283140,0640283,100553.17351398604,110171.30315445426,107326.85187524436,127938.83009414405,20231106
064028314001,0640283140,0640283,100553.17351398604,110171.30315445426,115352.47148436449,138850.1205069304,20231106
064028310001,0640283100,0640283,100553.17351398604,110171.30315445426,215593.57978875103,298411.4555301974,20231106
064028304001,0640283040,0640283,100553.17351398604,110171.30315445426,111699.39595678217,131687.0866770288,20231106
064028304002,0640283040,0640283,100553.17351398604,110171.30315445426,107879.99705587629,126079.79211413136,20231106
064028301001,0640283010,0640283,100553.17351398604,110171.30315445426,133475.43519165626,181815.0720999209,20231106
064028106001,0640281060,0640281,40087.774475524486,43922.257251444214,45889.7702526626,62509.26902883937,20231106
064028105002,0640281050,0640281,40087.774475524486,43922.257251444214,57300.80377264727,79312.27021509886,20231106
064028105003,0640281050,0640281,40087.774475524486,43922.257251444214,45886.74039245382,62505.14187052353,20231106
064028124001,0640281240,0640281,40087.774475524486,43922.257251444214,45123.319284440266,59182.52460322952,20231106
064028124002,0640281240,0640281,40087.774475524486,43922.257251444214,43486.78384153182,56260.898190941094,20231106
064028108002,0640281080,0640281,40087.774475524486,43922.257251444214,64478.64175505011,75356.45133608623,20231106
064028108003,0640281080,0640281,40087.774475524486,43922.257251444214,66803.85780621968,78757.86021879027,20231106
064028102001,0640281020,0640281,40087.774475524486,43922.257251444214,44160.96985836838,52642.02499920336,20231106
064028110003,0640281100,0640281,40087.774475524486,43922.257251444214,44272.13886480214,53290.50810420267,20231106
064028110002,0640281100,0640281,40087.774475524486,43922.257251444214,42774.698448561845,48250.56674486515,20231106
064028117002,0640281170,0640281,40087.774475524486,43922.257251444214,43016.36707259726,50446.113498244005,20231106
064028117001,0640281170,0640281,40087.774475524486,43922.257251444214,44169.00172499234,52260.78179865909,20231106
064028103002,0640281030,0640281,40087.774475524486,43922.257251444214,44280.67693652118,51149.59341039479,20231106
064028103001,0640281030,0640281,40087.774475524486,43922.257251444214,42797.93425043497,50189.953164668084,20231106
064028115001,0640281150,0640281,40087.774475524486,43922.257251444214,45883.72929298937,62501.040267367534,20231106
064028126001,0640281260,0640281,28863.199562992595,31624.02734727884,66761.23902825337,87562.23464912824,20231106
064028126002,0640281260,0640281,28863.199562992595,31624.02734727884,65810.54948192254,103425.72996143183,20231106
064028114002,0640281140,0640281,40087.774475524486,43922.257251444214,44243.84828692678,51107.051819278015,20231106
064028114001,0640281140,0640281,40087.774475524486,43922.257251444214,42764.09368292236,49018.22551541388,20231106
064028122001,0640281220,0640281,40087.774475524486,43922.257251444214,44480.87883946421,58339.91709908662,20231106
064028122002,0640281220,0640281,40087.774475524486,43922.257251444214,43847.464793532694,68909.25678222769,20231106
064028104001,0640281040,0640281,40087.774475524486,43922.257251444214,44535.90671099261,52505.2419223441,20231106
064028104002,0640281040,0640281,40087.774475524486,43922.257251444214,43008.77704109267,50264.532966342165,20231106
064028113002,0640281130,0640281,40087.774475524486,43922.257251444214,43018.92496604515,50449.11318864024,20231106
064028113001,0640281130,0640281,40087.774475524486,43922.257251444214,44280.67693652118,51149.59341039479,20231106
064028208002,0640282080,0640282,25871.491586538465,28346.15599916388,27618.891124184436,32389.1999990349,20231106
064028208001,0640282080,0640282,25871.491586538465,28346.15599916388,28574.538615420555,33809.406354159815,20231106
064028218002,0640282180,0640282,25871.491586538465,28346.15599916388,28720.783932353825,33860.132642037344,20231106
064028218001,0640282180,0640282,25871.491586538465,28346.15599916388,27738.54375147167,32418.149102496543,20231106
064028207002,0640282070,0640282,24339.626953125,26667.76518342391,24627.5,28881.138615943848,20231106
064028207001,0640282070,0640282,24339.626953125,26667.76518342391,24843.96484375,28697.815579505666,20231106
064028223001,0640282230,0640282,25871.491586538465,28346.15599916388,57413.35079344536,75301.79738037584,20231106
064028223002,0640282230,0640282,25871.491586538465,28346.15599916388,56595.77650612493,88944.090939218,20231106
064028205001,0640282050,0640282,25871.491586538465,28346.15599916388,31095.13143743405,43039.980324273325,20231106
064028203001,0640282030,0640282,25871.491586538465,28346.15599916388,27758.246488830515,32441.175771926242,20231106
064028203002,0640282030,0640282,25871.491586538465,28346.15599916388,28574.538615420555,33809.406354159815,20231106
064028221001,0640282210,0640282,25871.491586538465,28346.15599916388,27735.35359587137,32414.420754648247,20231106
064028221002,0640282210,0640282,25871.491586538465,28346.15599916388,28715.096245399098,33853.427190153896,20231106
064028220001,0640282200,0640282,25871.491586538465,28346.15599916388,28739.32118974194,33881.98698958787,20231106
064028206001,0640282060,0640282,25871.491586538465,28346.15599916388,55241.10185584273,64782.2929650215,20231106
064028216001,0640282160,0640282,25871.491586538465,28346.15599916388,55197.424536948776,63269.897028185944,20231106
064028209001,0640282090,0640282,25871.491586538465,28346.15599916388,29615.93143306237,40341.675613020576,20231106
064028219002,0640282190,0640282,25871.491586538465,28346.15599916388,27625.571943711315,31665.736343429344,20231106
064028219001,0640282190,0640282,25871.491586538465,28346.15599916388,28553.70133518671,32983.01459461358,20231106
064028211001,0640282110,0640282,25871.491586538465,28346.15599916388,27602.118130706378,31135.645404183524,20231106
064028214001,0640282140,0640282,24339.626953125,26667.76518342391,24657.7578125,33587.843396537755,20231106
064028202001,0640282020,0640282,24339.626953125,26667.76518342391,24677.419921875,33614.626360972514,20231106
064033321001,0640333210,0640333,13756.535620629373,15072.378158254789,14261.839041088879,15140.566161440422,20231106
064033321002,0640333210,0640333,13756.535620629373,15072.378158254789,13954.97030035619,14765.597536820082,20231106
064033327001,0640333270,0640333,13756.535620629373,15072.378158254789,14258.048811504917,15027.032052479024,20231106
064033327002,0640333270,0640333,13756.535620629373,15072.378158254789,13948.371904707541,14758.615848400856,20231106
064033325002,0640333250,0640333,13756.535620629373,15072.378158254789,13955.615060924485,14766.279750744881,20231106
064033322001,0640333220,0640333,13756.535620629373,15072.378158254789,14254.599568218244,15132.88063661743,20231106
064033322002,0640333220,0640333,13756.535620629373,15072.378158254789,13949.024612066678,14759.306470735903,20231106
064033330002,0640333300,0640333,13756.535620629373,15072.378158254789,14260.717385509492,15139.375396318117,20231106
064033330001,0640333300,0640333,13756.535620629373,15072.378158254789,13997.346839225385,14957.61051747485,20231106
064033341001,0640333410,0640333,27513.071241258745,30144.756316509578,28597.227804105125,32136.28991880748,20231106
064033324001,0640333240,0640333,13756.535620629373,15072.378158254789,13954.97030035619,14765.597536820082,20231106
064033333001,0640333330,0640333,13756.535620629373,15072.378158254789,28614.75596207174,30648.547136395828,20231106
064033306002,0640333060,0640333,13756.535620629373,15072.378158254789,21389.39994988428,22945.82998780912,20231106
064033306001,0640333060,0640333,13756.535620629373,15072.378158254789,20932.456493836176,22148.397409136152,20231106
064033301002,0640333010,0640333,13756.535620629373,15072.378158254789,14258.048811504917,15027.032052479024,20231106
064033301001,0640333010,0640333,13756.535620629373,15072.378158254789,14216.693818719208,14939.578736104004,20231106
064033331002,0640333310,0640333,13756.535620629373,15072.378158254789,14262.967051657384,15141.76367310733,20231106
064033331001,0640333310,0640333,13756.535620629373,15072.378158254789,13954.97030035619,14765.597536820082,20231106
064033303001,0640333030,0640333,13756.535620629373,15072.378158254789,14553.111486788643,16646.560608988137,20231106
064033340001,0640333400,0640333,13756.535620629373,15072.378158254789,14308.465639306605,15325.438531681199,20231106
064033340002,0640333400,0640333,13756.535620629373,15072.378158254789,14086.764344993486,15730.338392431711,20231106
064033336001,0640333360,0640333,13756.535620629373,15072.378158254789,14217.379078812875,15301.89352915106,20231106
064033304002,0640333040,0640333,13756.535620629373,15072.378158254789,21381.898293952625,22699.31983134084,20231106
064033304001,0640333040,0640333,13756.535620629373,15072.378158254789,20922.559421056583,22137.925427447135,20231106
064033343001,0640333430,0640333,13756.535620629373,15072.378158254789,13956.260864794669,14766.963068575706,20231106
064033343002,0640333430,0640333,13756.535620629373,15072.378158254789,14157.890576098034,14921.471955604864,20231106
064033307001,0640333070,0640333,13756.535620629373,15072.378158254789,14308.465639306605,15325.438531681199,20231106
064033307002,0640333070,0640333,13756.535620629373,15072.378158254789,14308.465639306605,15977.90669812463,20231106
064033326001,0640333260,0640333,13756.535620629373,15072.378158254789,14259.208790222989,15028.254592646132,20231106
064033326002,0640333260,0640333,13756.535620629373,15072.378158254789,14217.379078812875,15301.89352915106,20231106
064033308001,0640333080,0640333,13756.535620629373,15072.378158254789,15964.938086664773,18261.476916442723,20231106
064033334001,0640333340,0640333,13756.535620629373,15072.378158254789,28436.132927488088,30605.266696844777,20231106
064033319002,0640333190,0640333,13756.535620629373,15072.378158254789,21888.343065948695,23659.328182570367,20231106
064033319001,0640333190,0640333,13756.535620629373,15072.378158254789,21326.067555800564,22952.839150265587,20231106
064033313002,0640333130,0640333,13756.535620629373,15072.378158254789,14308.465639306605,15325.438531681199,20231106
064033313001,0640333130,0640333,13756.535620629373,15072.378158254789,13994.820429344687,14932.592766773103,20231106
064033316002,0640333160,0640333,13756.535620629373,15072.378158254789,14216.693818719208,14939.578736104004,20231106
064033335002,0640333350,0640333,13756.535620629373,15072.378158254789,14301.843730911265,15318.345971749655,20231106
064033335001,0640333350,0640333,13756.535620629373,15072.378158254789,13986.68496576911,15618.582245828502,20231106
064033314002,0640333140,0640333,13756.535620629373,15072.378158254789,14260.717385509492,15139.375396318117,20231106
064033314001,0640333140,0640333,13756.535620629373,15072.378158254789,13988.517966923233,14925.86798561263,20231106
064033318001,0640333180,0640333,13756.535620629373,15072.378158254789,14310.65796712113,15351.993300261985,20231106
064033318002,0640333180,0640333,13756.535620629373,15072.378158254789,13996.077354890138,14956.253942370813,20231106
064033328001,0640333280,0640333,13756.535620629373,15072.378158254789,14309.559676804736,15350.815091292297,20231106
064033328002,0640333280,0640333,13756.535620629373,15072.378158254789,13994.820429344687,14932.592766773103,20231106
064033338002,0640333380,0640333,13756.535620629373,15072.378158254789,14307.37798103587,15324.273568197914,20231106
064033317001,0640333170,0640333,13756.535620629373,15072.378158254789,45032.17800545645,51903.111281610596,20231106
064033302001,0640333020,0640333,13756.535620629373,15072.378158254789,16777.568514125564,19337.461437419068,20231106
064033302002,0640333020,0640333,13756.535620629373,15072.378158254789,15961.678518979605,18257.74846352188,20231106
064033309001,0640333090,0640333,13756.535620629373,15072.378158254789,14260.717385509492,15139.375396318117,20231106
064033309002,0640333090,0640333,13756.535620629373,15072.378158254789,13954.97030035619,14765.597536820082,20231106
064033329002,0640333290,0640333,13756.535620629373,15072.378158254789,14256.892007911074,15025.812858680987,20231106
064033312001,0640333120,0640333,13756.535620629373,15072.378158254789,15010.726001818817,17301.0370938702,20231106
064033312002,0640333120,0640333,13756.535620629373,15072.378158254789,13951.004630077863,14660.379886944533,20231106
064033311002,0640333110,0640333,13756.535620629373,15072.378158254789,14309.559676804736,15350.815091292297,20231106
064033311001,0640333110,0640333,13756.535620629373,15072.378158254789,13997.346839225385,14957.61051747485,20231106
064033332002,0640333320,0640333,13756.535620629373,15072.378158254789,14297.547920366062,16066.947056699317,20231106
064033332001,0640333320,0640333,13756.535620629373,15072.378158254789,13987.902781604384,14925.211577630202,20231106
064033310001,0640333100,0640333,13756.535620629373,15072.378158254789,13987.902781604384,14925.211577630202,20231106
064033310002,0640333100,0640333,13756.535620629373,15072.378158254789,14301.843730911265,15318.345971749655,20231106
064033221001,0640332210,0640332,22171.854020979026,24292.640057768323,23512.964645557404,24781.095790084037,20231106
064033221002,0640332210,0640332,22171.854020979026,24292.640057768323,22486.358669813424,23629.736288870663,20231106
064033234001,0640332340,0640332,22171.854020979026,24292.640057768323,25727.25507843294,29428.092497938793,20231106
064033207001,0640332070,0640332,22171.854020979026,24292.640057768323,69126.34253538965,77681.10251669864,20231106
064033207002,0640332070,0640332,22171.854020979026,24292.640057768323,68097.69673487026,83557.52167208405,20231106
064033223002,0640332230,0640332,22171.854020979026,24292.640057768323,22988.08643244996,24404.47143966968,20231106
064033223001,0640332230,0640332,22171.854020979026,24292.640057768323,22490.64664664882,24033.578412445884,20231106
064033212001,0640332120,0640332,22171.854020979026,24292.640057768323,23516.82383566169,25419.569277730425,20231106
064033212002,0640332120,0640332,22171.854020979026,24292.640057768323,22913.506028973294,24661.368856473255,20231106
064033219001,0640332190,0640332,22171.854020979026,24292.640057768323,23045.539915554764,24683.499566509458,20231106
064033219002,0640332190,0640332,22171.854020979026,24292.640057768323,22542.792234852903,25172.973827062488,20231106
064033215001,0640332150,0640332,22171.854020979026,24292.640057768323,23047.26589188465,24685.34821644982,20231106
064033225001,0640332250,0640332,22171.854020979026,24292.640057768323,46091.07983110953,49366.999133018915,20231106
064033213002,0640332130,0640332,22171.854020979026,24292.640057768323,22490.64664664882,24033.578412445884,20231106
064033213001,0640332130,0640332,22171.854020979026,24292.640057768323,23066.729138755876,24745.212415161677,20231106
064033232001,0640332320,0640332,22171.854020979026,24292.640057768323,34573.50161863479,37030.81009789145,20231106
064033232002,0640332320,0640332,22171.854020979026,24292.640057768323,34062.1041610612,36344.555672183895,20231106
064033201002,0640332010,0640332,22171.854020979026,24292.640057768323,23520.71984183319,25423.780509632954,20231106
064033201001,0640332010,0640332,22171.854020979026,24292.640057768323,22487.43886921289,24202.80091094824,20231106
064033208002,0640332080,0640332,22171.854020979026,24292.640057768323,23050.743351583787,24689.072836280415,20231106
064033208001,0640332080,0640332,22171.854020979026,24292.640057768323,22547.73882700855,24058.629649101033,20231106
064033230001,0640332300,0640332,22171.854020979026,24292.640057768323,23059.663081212075,24698.626534879797,20231106
064033203001,0640332030,0640332,22171.854020979026,24292.640057768323,22914.61094447316,24662.55805592021,20231106
064033209002,0640332090,0640332,22171.854020979026,24292.640057768323,34597.42719108298,37114.95807279481,20231106
064033209001,0640332090,0640332,22171.854020979026,24292.640057768323,33835.376558930766,36156.59382407589,20231106
064033206001,0640332060,0640332,22171.854020979026,24292.640057768323,22491.677428916577,23798.191590195343,20231106
064033226001,0640332260,0640332,22171.854020979026,24292.640057768323,22980.869283141234,24653.10484532206,20231106
064033226002,0640332260,0640332,22171.854020979026,24292.640057768323,22559.977864400887,24107.665978021636,20231106
064033220002,0640332200,0640332,22171.854020979026,24292.640057768323,45965.3185434858,49310.05016996848,20231106
064033220001,0640332200,0640332,22171.854020979026,24292.640057768323,45117.904459801706,48213.13996329479,20231106
064033210002,0640332100,0640332,22171.854020979026,24292.640057768323,46137.03915048911,49494.266270604,20231106
064033210001,0640332100,0640332,22171.854020979026,24292.640057768323,45119.955728801775,48215.33195604327,20231106
064033228001,0640332280,0640332,22171.854020979026,24292.640057768323,22978.293603704195,24217.58818889127,20231106
064033228002,0640332280,0640332,22171.854020979026,24292.640057768323,22493.75777288612,23800.39277881354,20231106
064033217002,0640332170,0640332,22171.854020979026,24292.640057768323,22986.268905562116,24402.541927913426,20231106
064033217001,0640332170,0640332,22171.854020979026,24292.640057768323,22493.75777288612,23800.39277881354,20231106
064033231001,0640332310,0640332,22171.854020979026,24292.640057768323,46119.32616242415,49397.253069759594,20231106
064033231002,0640332310,0640332,22171.854020979026,24292.640057768323,45396.54953000759,55702.66474591468,20231106
064033211001,0640332110,0640332,22171.854020979026,24292.640057768323,23064.951460721986,24743.305381863207,20231106
064033211002,0640332110,0640332,22171.854020979026,24292.640057768323,22558.952229900853,24106.569981647393,20231106
064033235002,0640332350,0640332,22171.854020979026,24292.640057768323,40557.83435155018,46746.07986836813,20231106
064033235001,0640332350,0640332,22171.854020979026,24292.640057768323,38602.82880206982,44155.80337685217,20231106
064033224001,0640332240,0640332,22171.854020979026,24292.640057768323,22984.4619703228,24400.62366039817,20231106
064033224002,0640332240,0640332,22171.854020979026,24292.640057768323,22491.677428916577,23798.191590195343,20231106
064033216002,0640332160,0640332,22171.854020979026,24292.640057768323,23064.951460721986,24743.305381863207,20231106
064033216001,0640332160,0640332,22171.854020979026,24292.640057768323,22557.930781664083,24105.47845872774,20231106
