feature,importance,rank
fi_broad_exploratory_2011,0.08996594889455303,1
age_2011,0.06549775417770724,2
fi_2011,0.05892187482965663,3
waist_cm_2011,0.05417729823624842,4
chronic_disease_1_2011,0.05392780836824629,5
bmi_2011,0.053686574117976345,6
weight_kg_2011,0.05022202219951285,7
systolic_bp_mean_2011,0.04760312884884659,8
newcrp_2011,0.04273703405499508,9
newcho_2011,0.04197301981025955,10
height_cm_2011,0.04017000710892967,11
newglu_2011,0.0395894286304264,12
newhdl_2011,0.03948021278797848,13
newldl_2011,0.03576920935462189,14
functional_difficulty_1_2011,0.03541331306435763,15
qc1_vb004_2011,0.03268365233941692,16
newhba1c_2011,0.029435760361913824,17
education_code_2011,0.015517900116116852,18
depressed_frequency_2011,0.014958119333730301,19
health_compared_peer_2011,0.01479672198039136,20
sex_code_2011,0.012766214843403517,21
self_rated_health_2011,0.011557789366655335,22
chronic_disease_2_2011,0.010754905971948017,23
chronic_disease_5_2011,0.0100176553391472,24
functional_difficulty_5_2011,0.008941795807335952,25
bmi_to_fi_2011,0.008442956597301071,26
alcohol_frequency_code_2011,0.007586495768392537,27
marital_code_2011,0.007000176770012173,28
functional_difficulty_6_2011,0.00557450779317126,29
chronic_disease_13_2011,0.0052265572694720555,30
current_smoking_2011,0.004989115155030624,31
chronic_disease_10_2011,0.004417972011539596,32
functional_difficulty_4_2011,0.003869680038070591,33
functional_difficulty_14_2011,0.0038665198766226266,34
functional_difficulty_7_2011,0.002848350532434265,35
functional_difficulty_8_2011,0.002545105929502309,36
sad_or_depressed_2011,0.0025269503950898285,37
functional_difficulty_18_2011,0.0024915517094332446,38
functional_difficulty_19_2011,0.0024339871944409727,39
functional_difficulty_16_2011,0.002273007982009101,40
functional_difficulty_2_2011,0.0022350769452065193,41
chronic_disease_9_2011,0.002068875877450985,42
chronic_disease_6_2011,0.002040831134610763,43
functional_difficulty_17_2011,0.0019976187656326376,44
chronic_disease_8_2011,0.00183715009918992,45
functional_difficulty_12_2011,0.0017639915576917753,46
chronic_disease_3_2011,0.0015435254753801062,47
functional_difficulty_20_2011,0.0015299655479914416,48
functional_difficulty_9_2011,0.0014960961838240768,49
functional_difficulty_11_2011,0.0013899642929012291,50
functional_difficulty_13_2011,0.0013701655760940531,51
functional_difficulty_15_2011,0.0011783905639756584,52
functional_difficulty_10_2011,0.0009120292735279288,53
chronic_disease_14_2011,0.0008642782109005564,54
functional_difficulty_3_2011,0.00040455326506734626,55
chronic_disease_12_2011,0.00030367719519129935,56
chronic_disease_11_2011,0.00021907688817988238,57
chronic_disease_4_2011,0.00018664818028627883,58
