feature,importance,rank
fi_broad_exploratory_2011,0.14274242174889668,1
chronic_disease_1_2011,0.14247884036567945,2
fi_2011,0.12848038571590106,3
functional_difficulty_1_2011,0.08056287340918258,4
systolic_bp_mean_2011,0.050880759227682655,5
newcrp_2011,0.03635844923576084,6
chronic_disease_2_2011,0.034703994518986765,7
newldl_2011,0.03056322697919458,8
newglu_2011,0.028002639996980886,9
newcho_2011,0.02767907599480048,10
newhdl_2011,0.027426949448760358,11
newhba1c_2011,0.025171351588204507,12
health_compared_peer_2011,0.024505208596461568,13
qc1_vb004_2011,0.023408300022308894,14
chronic_disease_5_2011,0.02258362433251961,15
bmi_to_fi_2011,0.020543399856275648,16
depressed_frequency_2011,0.01972440245383052,17
self_rated_health_2011,0.018674902590598518,18
functional_difficulty_5_2011,0.01786666298898634,19
functional_difficulty_6_2011,0.0115327318213253,20
functional_difficulty_14_2011,0.01074347351821507,21
education_code_2011,0.010610973109764377,22
alcohol_frequency_code_2011,0.006071636931428037,23
current_smoking_2011,0.004529885818698,24
chronic_disease_3_2011,0.004264935552968889,25
functional_difficulty_4_2011,0.004125470612602495,26
marital_code_2011,0.004061271069952609,27
chronic_disease_13_2011,0.004054652116518373,28
chronic_disease_10_2011,0.0034986564156705893,29
functional_difficulty_12_2011,0.0030899337617129067,30
functional_difficulty_8_2011,0.002702903358340709,31
sad_or_depressed_2011,0.0026641915018802797,32
functional_difficulty_19_2011,0.001944257886419992,33
chronic_disease_6_2011,0.0019377103908805578,34
chronic_disease_8_2011,0.001908997086597306,35
functional_difficulty_18_2011,0.0017959282701813517,36
functional_difficulty_10_2011,0.0017543048896874953,37
chronic_disease_9_2011,0.0016718893881935487,38
functional_difficulty_7_2011,0.0016121095361359378,39
chronic_disease_11_2011,0.0015998421407548587,40
functional_difficulty_13_2011,0.0014225452921439786,41
functional_difficulty_11_2011,0.0012365700952168238,42
chronic_disease_12_2011,0.001190611815017973,43
functional_difficulty_15_2011,0.0010869483889306105,44
functional_difficulty_2_2011,0.001015715969549673,45
functional_difficulty_20_2011,0.0010086160932319772,46
chronic_disease_14_2011,0.0009441226641519143,47
functional_difficulty_16_2011,0.0008570839468890544,48
functional_difficulty_3_2011,0.0008226271090873155,49
functional_difficulty_17_2011,0.0007856246432034479,50
functional_difficulty_9_2011,0.0005721222160582704,51
chronic_disease_4_2011,0.0005241875175784784,52
