feature,importance,rank
functional_difficulty_1_2011,6.926179675579797,1
fi_broad_exploratory_2011,6.6289251628371755,2
chronic_disease_1_2011,6.338537778118599,3
newcrp_2011,5.42356300543036,4
newcho_2011,5.254596677914081,5
fi_2011,5.13491672082272,6
systolic_bp_mean_2011,4.454147990159925,7
diastolic_bp_mean_2011,3.687056223068384,8
qc1_vb004_2011,3.677528131252703,9
newldl_2011,3.4337517295769637,10
newhba1c_2011,3.2040177902003917,11
functional_difficulty_5_2011,3.0324242965548,12
alcohol_frequency_code_2011_3.0,2.30933419677071,13
newglu_2011,2.1796073088659935,14
newhdl_2011,2.1619845459068525,15
bmi_to_fi_2011,2.138781257753654,16
pulse_pressure_2011,1.9000653498498226,17
health_compared_peer_2011_4.0,1.6189013205009393,18
self_rated_health_2011_5.0,1.5045534687895155,19
sad_or_depressed_2011_3.0,1.3744416497416285,20
depressed_frequency_2011_3.0,1.1921294936247093,21
functional_difficulty_12_2011,1.1676864780495517,22
chronic_disease_11_2011,1.1255022216683184,23
alcohol_frequency_code_2011_1.0,0.9861931340195936,24
alcohol_frequency_code_2011_2.0,0.9533879151538546,25
chronic_disease_14_2011,0.9421174794708778,26
self_rated_health_2011_3.0,0.933892787705054,27
chronic_disease_5_2011,0.9143517851281399,28
depressed_frequency_2011_2.0,0.8858586023731909,29
depressed_frequency_2011_1.0,0.8250468642033875,30
education_code_2011_4.0,0.8120100059440658,31
health_compared_peer_2011_2.0,0.7664331355191317,32
current_smoking_2011,0.7621368406579698,33
chronic_disease_13_2011,0.7607223939329086,34
high_bp_measured_2011,0.7573532855519712,35
functional_difficulty_4_2011,0.6313861482137885,36
fi_high_2011,0.5973901912860569,37
chronic_disease_6_2011,0.5507387367035186,38
fi_broad_high_2011,0.5472435493157203,39
education_code_2011_2.0,0.542694381469509,40
functional_difficulty_18_2011,0.5242677438813245,41
health_compared_peer_2011_1.0,0.5235670505935249,42
chronic_disease_9_2011,0.47314081772357736,43
self_rated_health_2011_2.0,0.4568785535335066,44
chronic_disease_10_2011,0.4535236231073361,45
health_compared_peer_2011_3.0,0.41358373122321934,46
chronic_disease_2_2011,0.39826940680394823,47
functional_difficulty_9_2011,0.39625297198184223,48
self_rated_health_2011_4.0,0.3920046581159639,49
marital_code_2011_3.0,0.38549014960285355,50
functional_difficulty_7_2011,0.3826068066123185,51
functional_difficulty_20_2011,0.37147783446266824,52
marital_code_2011_5.0,0.36486492407606863,53
education_code_2011_6.0,0.358768106533115,54
functional_difficulty_16_2011,0.3427457225819817,55
health_compared_peer_2011_5.0,0.3312852276820724,56
chronic_disease_3_2011,0.3044914858837748,57
functional_difficulty_10_2011,0.2946236436196564,58
functional_difficulty_14_2011,0.2933894032481541,59
education_code_2011_5.0,0.2779949795079036,60
functional_difficulty_6_2011,0.2659731828124217,61
marital_code_2011_2.0,0.25717105329177814,62
sad_or_depressed_2011_2.0,0.2536340517211655,63
marital_code_2011_6.0,0.21508379804869696,64
marital_code_2011_4.0,0.21069083334925112,65
functional_difficulty_17_2011,0.21056382298028306,66
sad_or_depressed_2011_1.0,0.20479842592662423,67
depressed_frequency_2011_4.0,0.1914852052067779,68
marital_code_2011_1.0,0.16706339410210844,69
functional_difficulty_19_2011,0.1658726711440071,70
functional_difficulty_8_2011,0.14003931292426539,71
education_code_2011_7.0,0.13758840693245422,72
education_code_2011_8.0,0.12513744947346628,73
functional_difficulty_2_2011,0.1218177043633915,74
chronic_disease_12_2011,0.10250320123366341,75
functional_difficulty_3_2011,0.08290880461381096,76
self_rated_health_2011_1.0,0.07322305515866023,77
chronic_disease_8_2011,0.07284081211894847,78
sad_or_depressed_2011_4.0,0.04270434615312222,79
functional_difficulty_15_2011,0.04183527114680197,80
functional_difficulty_13_2011,0.038505294678645795,81
chronic_disease_4_2011,0.037005229801368285,82
education_code_2011_9.0,0.03632176182895807,83
functional_difficulty_11_2011,0.010772394072508237,84
education_code_2011_1.0,0.009729664766818164,85
sad_or_depressed_2011_5.0,0.005560874851787383,86
alcohol_frequency_code_2011_0.0,0.0023534268370542905,87
education_code_2011_3.0,0.0,88
