feature,importance,rank
functional_difficulty_6_2011,0.04395827,1
fi_broad_exploratory_2011,0.042934667,2
functional_difficulty_1_2011,0.040839903,3
fi_2011,0.037712455,4
bmi_to_fi_2011,0.037190326,5
chronic_disease_1_2011,0.033816505,6
chronic_disease_10_2011,0.03283774,7
alcohol_frequency_code_2011_1.0,0.032038752,8
functional_difficulty_5_2011,0.03167854,9
fi_high_2011,0.028563382,10
newhdl_2011,0.027152358,11
education_code_2011_9.0,0.026450438,12
alcohol_frequency_code_2011_3.0,0.026342558,13
newcrp_2011,0.0256961,14
chronic_disease_5_2011,0.02527912,15
functional_difficulty_12_2011,0.024017185,16
self_rated_health_2011_3.0,0.02400414,17
newglu_2011,0.023739163,18
functional_difficulty_17_2011,0.023374595,19
diastolic_bp_mean_2011,0.023216922,20
depressed_frequency_2011_2.0,0.023177262,21
newhba1c_2011,0.023008477,22
newldl_2011,0.02294869,23
functional_difficulty_15_2011,0.022118047,24
education_code_2011_2.0,0.022012262,25
qc1_vb004_2011,0.020994345,26
marital_code_2011_1.0,0.020409046,27
newcho_2011,0.019442698,28
systolic_bp_mean_2011,0.019236803,29
functional_difficulty_18_2011,0.01885824,30
self_rated_health_2011_2.0,0.018672856,31
depressed_frequency_2011_4.0,0.018417869,32
pulse_pressure_2011,0.017786639,33
education_code_2011_7.0,0.01548807,34
functional_difficulty_8_2011,0.013568142,35
depressed_frequency_2011_1.0,0.013141986,36
health_compared_peer_2011_1.0,0.012982634,37
depressed_frequency_2011_3.0,0.012802401,38
sad_or_depressed_2011_3.0,0.012720113,39
health_compared_peer_2011_2.0,0.01244538,40
self_rated_health_2011_1.0,0.011019046,41
sad_or_depressed_2011_1.0,0.008963666,42
chronic_disease_11_2011,0.008942173,43
marital_code_2011_2.0,0.0,44
marital_code_2011_3.0,0.0,45
marital_code_2011_4.0,0.0,46
marital_code_2011_5.0,0.0,47
self_rated_health_2011_4.0,0.0,48
marital_code_2011_6.0,0.0,49
self_rated_health_2011_5.0,0.0,50
health_compared_peer_2011_3.0,0.0,51
health_compared_peer_2011_4.0,0.0,52
health_compared_peer_2011_5.0,0.0,53
alcohol_frequency_code_2011_0.0,0.0,54
alcohol_frequency_code_2011_2.0,0.0,55
sad_or_depressed_2011_2.0,0.0,56
sad_or_depressed_2011_4.0,0.0,57
education_code_2011_10.0,0.0,58
current_smoking_2011,0.0,59
education_code_2011_8.0,0.0,60
education_code_2011_6.0,0.0,61
chronic_disease_2_2011,0.0,62
chronic_disease_3_2011,0.0,63
chronic_disease_4_2011,0.0,64
chronic_disease_6_2011,0.0,65
chronic_disease_8_2011,0.0,66
chronic_disease_9_2011,0.0,67
chronic_disease_12_2011,0.0,68
chronic_disease_13_2011,0.0,69
chronic_disease_14_2011,0.0,70
functional_difficulty_2_2011,0.0,71
functional_difficulty_3_2011,0.0,72
functional_difficulty_4_2011,0.0,73
functional_difficulty_7_2011,0.0,74
functional_difficulty_9_2011,0.0,75
functional_difficulty_10_2011,0.0,76
functional_difficulty_11_2011,0.0,77
functional_difficulty_13_2011,0.0,78
functional_difficulty_14_2011,0.0,79
functional_difficulty_16_2011,0.0,80
functional_difficulty_19_2011,0.0,81
functional_difficulty_20_2011,0.0,82
high_bp_measured_2011,0.0,83
fi_broad_high_2011,0.0,84
education_code_2011_1.0,0.0,85
education_code_2011_3.0,0.0,86
education_code_2011_4.0,0.0,87
education_code_2011_5.0,0.0,88
sad_or_depressed_2011_5.0,0.0,89
