feature,importance,rank
age_2011,42,1
fi_broad_age_interaction_2011,34,2
chronic_disease_1_2011,31,3
bmi_2011,28,4
functional_difficulty_1_2011,27,5
chronic_disease_5_2011,24,6
newglu_2011,22,7
fi_age_interaction_2011,22,8
sex_code_2011_1.0,22,9
newcho_2011,21,10
chronic_disease_2_2011,14,11
waist_height_ratio_2011,12,12
newhdl_2011,12,13
waist_cm_2011,12,14
weight_kg_2011,11,15
diastolic_bp_mean_2011,8,16
pulse_pressure_2011,8,17
chronic_disease_8_2011,5,18
functional_difficulty_8_2011,4,19
health_compared_peer_2011_1.0,4,20
fi_2011,4,21
chronic_disease_13_2011,3,22
sex_code_2011_2.0,3,23
systolic_bp_mean_2011,2,24
depressed_frequency_2011_3.0,2,25
newhba1c_2011,1,26
bmi_to_fi_2011,1,27
education_code_2011_7.0,0,28
education_code_2011_9.0,0,29
education_code_2011_8.0,0,30
education_code_2011_6.0,0,31
education_code_2011_2.0,0,32
education_code_2011_5.0,0,33
education_code_2011_10.0,0,34
sad_or_depressed_2011_3.0,0,35
sad_or_depressed_2011_4.0,0,36
education_code_2011_1.0,0,37
education_code_2011_3.0,0,38
education_code_2011_4.0,0,39
sad_or_depressed_2011_1.0,0,40
marital_code_2011_1.0,0,41
health_compared_peer_2011_2.0,0,42
depressed_frequency_2011_2.0,0,43
depressed_frequency_2011_1.0,0,44
alcohol_frequency_code_2011_3.0,0,45
alcohol_frequency_code_2011_2.0,0,46
alcohol_frequency_code_2011_1.0,0,47
alcohol_frequency_code_2011_0.0,0,48
health_compared_peer_2011_5.0,0,49
health_compared_peer_2011_4.0,0,50
health_compared_peer_2011_3.0,0,51
self_rated_health_2011_5.0,0,52
sad_or_depressed_2011_2.0,0,53
self_rated_health_2011_4.0,0,54
self_rated_health_2011_3.0,0,55
self_rated_health_2011_2.0,0,56
self_rated_health_2011_1.0,0,57
marital_code_2011_5.0,0,58
marital_code_2011_4.0,0,59
marital_code_2011_3.0,0,60
marital_code_2011_2.0,0,61
depressed_frequency_2011_4.0,0,62
marital_code_2011_6.0,0,63
fi_high_2011,0,64
qc1_vb004_2011,0,65
functional_difficulty_2_2011,0,66
functional_difficulty_10_2011,0,67
functional_difficulty_9_2011,0,68
functional_difficulty_7_2011,0,69
functional_difficulty_6_2011,0,70
functional_difficulty_5_2011,0,71
functional_difficulty_4_2011,0,72
functional_difficulty_3_2011,0,73
chronic_disease_14_2011,0,74
functional_difficulty_12_2011,0,75
chronic_disease_12_2011,0,76
chronic_disease_11_2011,0,77
chronic_disease_10_2011,0,78
chronic_disease_9_2011,0,79
chronic_disease_6_2011,0,80
chronic_disease_4_2011,0,81
chronic_disease_3_2011,0,82
functional_difficulty_11_2011,0,83
functional_difficulty_13_2011,0,84
newcrp_2011,0,85
bmi_overweight_2011,0,86
newldl_2011,0,87
fi_broad_high_2011,0,88
current_smoking_2011,0,89
fi_broad_exploratory_2011,0,90
high_bp_measured_2011,0,91
central_obesity_2011,0,92
bmi_obesity_2011,0,93
bmi_underweight_2011,0,94
functional_difficulty_14_2011,0,95
height_cm_2011,0,96
functional_difficulty_20_2011,0,97
functional_difficulty_19_2011,0,98
functional_difficulty_18_2011,0,99
functional_difficulty_17_2011,0,100
functional_difficulty_16_2011,0,101
functional_difficulty_15_2011,0,102
sad_or_depressed_2011_5.0,0,103
