feature,importance,rank
fi_broad_exploratory_2011,0.09942984,1
fi_age_interaction_2011,0.059530772,2
fi_broad_age_interaction_2011,0.049303215,3
chronic_disease_1_2011,0.04597024,4
functional_difficulty_1_2011,0.034323633,5
bmi_to_fi_2011,0.033646524,6
depressed_frequency_2011_1.0,0.028751316,7
sex_code_2011_2.0,0.027118683,8
bmi_2011,0.026620544,9
waist_height_ratio_2011,0.025269534,10
pulse_pressure_2011,0.024340296,11
age_2011,0.023706015,12
sex_code_2011_1.0,0.023455653,13
chronic_disease_5_2011,0.023367707,14
newldl_2011,0.023163313,15
weight_kg_2011,0.021872813,16
newhba1c_2011,0.021824675,17
self_rated_health_2011_3.0,0.021672213,18
diastolic_bp_mean_2011,0.021510843,19
fi_2011,0.020822182,20
newcho_2011,0.020728316,21
newhdl_2011,0.020326441,22
chronic_disease_2_2011,0.01990402,23
newcrp_2011,0.019833526,24
health_compared_peer_2011_1.0,0.019429142,25
waist_cm_2011,0.019222813,26
systolic_bp_mean_2011,0.01826553,27
functional_difficulty_7_2011,0.018151982,28
functional_difficulty_12_2011,0.017370878,29
newglu_2011,0.016457528,30
depressed_frequency_2011_3.0,0.016386976,31
self_rated_health_2011_5.0,0.015561481,32
chronic_disease_13_2011,0.015357921,33
chronic_disease_9_2011,0.0151645215,34
functional_difficulty_8_2011,0.015095736,35
qc1_vb004_2011,0.014626335,36
chronic_disease_8_2011,0.014319442,37
chronic_disease_6_2011,0.013767694,38
health_compared_peer_2011_4.0,0.012680737,39
height_cm_2011,0.012097329,40
education_code_2011_2.0,0.009551634,41
marital_code_2011_1.0,0.0,42
education_code_2011_8.0,0.0,43
education_code_2011_10.0,0.0,44
marital_code_2011_2.0,0.0,45
education_code_2011_9.0,0.0,46
self_rated_health_2011_1.0,0.0,47
marital_code_2011_3.0,0.0,48
alcohol_frequency_code_2011_1.0,0.0,49
sad_or_depressed_2011_4.0,0.0,50
sad_or_depressed_2011_3.0,0.0,51
sad_or_depressed_2011_2.0,0.0,52
sad_or_depressed_2011_1.0,0.0,53
depressed_frequency_2011_4.0,0.0,54
depressed_frequency_2011_2.0,0.0,55
alcohol_frequency_code_2011_3.0,0.0,56
alcohol_frequency_code_2011_2.0,0.0,57
alcohol_frequency_code_2011_0.0,0.0,58
marital_code_2011_4.0,0.0,59
health_compared_peer_2011_5.0,0.0,60
health_compared_peer_2011_3.0,0.0,61
health_compared_peer_2011_2.0,0.0,62
self_rated_health_2011_4.0,0.0,63
self_rated_health_2011_2.0,0.0,64
education_code_2011_6.0,0.0,65
marital_code_2011_6.0,0.0,66
marital_code_2011_5.0,0.0,67
education_code_2011_7.0,0.0,68
fi_high_2011,0.0,69
education_code_2011_5.0,0.0,70
functional_difficulty_3_2011,0.0,71
functional_difficulty_11_2011,0.0,72
functional_difficulty_10_2011,0.0,73
functional_difficulty_9_2011,0.0,74
functional_difficulty_6_2011,0.0,75
functional_difficulty_5_2011,0.0,76
functional_difficulty_4_2011,0.0,77
functional_difficulty_2_2011,0.0,78
education_code_2011_4.0,0.0,79
chronic_disease_14_2011,0.0,80
chronic_disease_12_2011,0.0,81
chronic_disease_11_2011,0.0,82
chronic_disease_10_2011,0.0,83
chronic_disease_4_2011,0.0,84
chronic_disease_3_2011,0.0,85
functional_difficulty_13_2011,0.0,86
functional_difficulty_14_2011,0.0,87
functional_difficulty_15_2011,0.0,88
functional_difficulty_16_2011,0.0,89
functional_difficulty_17_2011,0.0,90
functional_difficulty_18_2011,0.0,91
functional_difficulty_19_2011,0.0,92
functional_difficulty_20_2011,0.0,93
bmi_underweight_2011,0.0,94
bmi_overweight_2011,0.0,95
bmi_obesity_2011,0.0,96
central_obesity_2011,0.0,97
high_bp_measured_2011,0.0,98
current_smoking_2011,0.0,99
fi_broad_high_2011,0.0,100
education_code_2011_1.0,0.0,101
education_code_2011_3.0,0.0,102
sad_or_depressed_2011_5.0,0.0,103
