feature,importance,rank
diastolic_bp_mean_2011,48,1
newcho_2011,35,2
fi_2011,35,3
fi_broad_exploratory_2011,30,4
newglu_2011,30,5
pulse_pressure_2011,26,6
chronic_disease_1_2011,22,7
systolic_bp_mean_2011,20,8
newcrp_2011,17,9
functional_difficulty_1_2011,16,10
chronic_disease_5_2011,16,11
alcohol_frequency_code_2011_1.0,15,12
newldl_2011,10,13
marital_code_2011_1.0,9,14
newhdl_2011,8,15
qc1_vb004_2011,8,16
bmi_to_fi_2011,6,17
depressed_frequency_2011_4.0,4,18
functional_difficulty_15_2011,4,19
newhba1c_2011,3,20
fi_high_2011,3,21
chronic_disease_10_2011,2,22
depressed_frequency_2011_3.0,2,23
self_rated_health_2011_5.0,2,24
high_bp_measured_2011,1,25
alcohol_frequency_code_2011_3.0,1,26
self_rated_health_2011_3.0,1,27
functional_difficulty_19_2011,1,28
education_code_2011_10.0,0,29
education_code_2011_9.0,0,30
education_code_2011_8.0,0,31
marital_code_2011_2.0,0,32
marital_code_2011_6.0,0,33
marital_code_2011_3.0,0,34
health_compared_peer_2011_5.0,0,35
sad_or_depressed_2011_4.0,0,36
sad_or_depressed_2011_3.0,0,37
sad_or_depressed_2011_2.0,0,38
sad_or_depressed_2011_1.0,0,39
depressed_frequency_2011_2.0,0,40
depressed_frequency_2011_1.0,0,41
alcohol_frequency_code_2011_2.0,0,42
alcohol_frequency_code_2011_0.0,0,43
health_compared_peer_2011_4.0,0,44
marital_code_2011_4.0,0,45
health_compared_peer_2011_3.0,0,46
health_compared_peer_2011_2.0,0,47
health_compared_peer_2011_1.0,0,48
self_rated_health_2011_4.0,0,49
self_rated_health_2011_2.0,0,50
self_rated_health_2011_1.0,0,51
education_code_2011_6.0,0,52
marital_code_2011_5.0,0,53
education_code_2011_7.0,0,54
current_smoking_2011,0,55
education_code_2011_5.0,0,56
chronic_disease_12_2011,0,57
functional_difficulty_5_2011,0,58
functional_difficulty_4_2011,0,59
functional_difficulty_3_2011,0,60
functional_difficulty_2_2011,0,61
chronic_disease_14_2011,0,62
chronic_disease_13_2011,0,63
chronic_disease_11_2011,0,64
education_code_2011_4.0,0,65
chronic_disease_9_2011,0,66
chronic_disease_8_2011,0,67
chronic_disease_6_2011,0,68
chronic_disease_4_2011,0,69
chronic_disease_3_2011,0,70
chronic_disease_2_2011,0,71
functional_difficulty_6_2011,0,72
functional_difficulty_7_2011,0,73
functional_difficulty_8_2011,0,74
functional_difficulty_9_2011,0,75
functional_difficulty_10_2011,0,76
functional_difficulty_11_2011,0,77
functional_difficulty_12_2011,0,78
functional_difficulty_13_2011,0,79
functional_difficulty_14_2011,0,80
functional_difficulty_16_2011,0,81
functional_difficulty_17_2011,0,82
functional_difficulty_18_2011,0,83
functional_difficulty_20_2011,0,84
fi_broad_high_2011,0,85
education_code_2011_1.0,0,86
education_code_2011_2.0,0,87
education_code_2011_3.0,0,88
sad_or_depressed_2011_5.0,0,89
