feature,importance,rank
fi_broad_exploratory_2011,0.12617288608372682,1
functional_difficulty_1_2011,0.10699636796035544,2
fi_2011,0.08808780416819129,3
chronic_disease_1_2011,0.0867986347687748,4
functional_difficulty_5_2011,0.06060092200058599,5
fi_broad_high_2011,0.03184870117861135,6
newcrp_2011,0.03005270706800715,7
newldl_2011,0.026756427947702315,8
newcho_2011,0.025569563580237212,9
qc1_vb004_2011,0.024882455185993767,10
newglu_2011,0.02136701119266599,11
pulse_pressure_2011,0.020979616852713014,12
systolic_bp_mean_2011,0.019906947749224965,13
newhdl_2011,0.01766684545133306,14
fi_high_2011,0.017386495245643768,15
self_rated_health_2011_5.0,0.01671100245304332,16
newhba1c_2011,0.016523485612127596,17
alcohol_frequency_code_2011_3.0,0.0163943105048767,18
chronic_disease_5_2011,0.015082813560497411,19
diastolic_bp_mean_2011,0.013984869994524857,20
functional_difficulty_2_2011,0.01167521529310166,21
health_compared_peer_2011_4.0,0.011481048122784155,22
alcohol_frequency_code_2011_1.0,0.010951013127259083,23
functional_difficulty_6_2011,0.01049452720619094,24
chronic_disease_2_2011,0.010474746679316022,25
depressed_frequency_2011_1.0,0.010289381264851957,26
current_smoking_2011,0.00929289780351681,27
functional_difficulty_8_2011,0.008025513405631545,28
depressed_frequency_2011_3.0,0.006633695436760519,29
health_compared_peer_2011_2.0,0.006175269688657822,30
bmi_to_fi_2011,0.006165117421625392,31
functional_difficulty_17_2011,0.005067876224336966,32
chronic_disease_14_2011,0.005025674697523194,33
functional_difficulty_14_2011,0.005004072649929775,34
functional_difficulty_16_2011,0.004944033433501681,35
chronic_disease_13_2011,0.0048244969809224025,36
chronic_disease_3_2011,0.004685799394932591,37
marital_code_2011_5.0,0.0040635090729311,38
functional_difficulty_7_2011,0.003965412977093843,39
functional_difficulty_4_2011,0.0038054679543201085,40
chronic_disease_10_2011,0.0036222698925004733,41
functional_difficulty_19_2011,0.0035136019770308914,42
functional_difficulty_13_2011,0.0034006911161548886,43
education_code_2011_4.0,0.003121592938211893,44
health_compared_peer_2011_3.0,0.003088960249675085,45
self_rated_health_2011_4.0,0.003057101835253395,46
self_rated_health_2011_2.0,0.0029993212136135874,47
functional_difficulty_11_2011,0.002934171538553212,48
self_rated_health_2011_3.0,0.002858578218704148,49
chronic_disease_6_2011,0.0027465226321388143,50
alcohol_frequency_code_2011_2.0,0.002572263025898272,51
depressed_frequency_2011_2.0,0.0024405993702002115,52
sad_or_depressed_2011_3.0,0.0024264715920583836,53
functional_difficulty_12_2011,0.002398544002979615,54
chronic_disease_11_2011,0.002127959820850507,55
education_code_2011_2.0,0.0020851803280912133,56
education_code_2011_1.0,0.002060578671979236,57
education_code_2011_6.0,0.001957356030898339,58
marital_code_2011_1.0,0.001815808360527776,59
marital_code_2011_2.0,0.0016835112161052831,60
functional_difficulty_15_2011,0.001629799545730612,61
functional_difficulty_20_2011,0.0015522562913269625,62
chronic_disease_12_2011,0.001497077153032591,63
education_code_2011_5.0,0.001461450878255227,64
chronic_disease_9_2011,0.0013750222991590383,65
chronic_disease_8_2011,0.0013194623758525873,66
high_bp_measured_2011,0.001297588865508848,67
depressed_frequency_2011_4.0,0.001224768512190267,68
health_compared_peer_2011_1.0,0.0011027824563260152,69
chronic_disease_4_2011,0.001093654845700039,70
functional_difficulty_18_2011,0.0010829659114843754,71
health_compared_peer_2011_5.0,0.0010632193100499157,72
marital_code_2011_6.0,0.0006622580447417018,73
functional_difficulty_9_2011,0.000654574426467492,74
sad_or_depressed_2011_1.0,0.0006238987771450291,75
functional_difficulty_10_2011,0.0005459712675765304,76
functional_difficulty_3_2011,0.0004736677455940374,77
education_code_2011_7.0,0.0003376647685091113,78
education_code_2011_3.0,0.0003001969462808395,79
sad_or_depressed_2011_2.0,0.0002893751161026046,80
education_code_2011_8.0,0.0002573329816652466,81
self_rated_health_2011_1.0,0.00017981786310667102,82
marital_code_2011_4.0,0.00012048930199511546,83
sad_or_depressed_2011_4.0,5.865475014419039e-05,84
education_code_2011_9.0,3.88898911938242e-05,85
marital_code_2011_3.0,3.1438249411532815e-05,86
alcohol_frequency_code_2011_0.0,0.0,87
sad_or_depressed_2011_5.0,0.0,88
