feature,importance,rank
fi_broad_age_interaction_2011,0.11671387348322679,1
fi_2011,0.09050296172080448,2
fi_broad_exploratory_2011,0.08921888790257973,3
chronic_disease_1_2011,0.08669398807422407,4
fi_age_interaction_2011,0.0726443829092879,5
waist_cm_2011,0.048257501404087105,6
waist_height_ratio_2011,0.04805422665697542,7
age_2011,0.04581818023677235,8
bmi_2011,0.038480686788801954,9
central_obesity_2011,0.038037685106710586,10
functional_difficulty_1_2011,0.03720631212514746,11
weight_kg_2011,0.02501122348060758,12
chronic_disease_2_2011,0.02093191608062357,13
chronic_disease_5_2011,0.016186496282039917,14
pulse_pressure_2011,0.01565640408792379,15
systolic_bp_mean_2011,0.01367446093826168,16
functional_difficulty_6_2011,0.012526977630228073,17
newhdl_2011,0.01137707661332202,18
fi_high_2011,0.010857059585934945,19
newhba1c_2011,0.010173623733855917,20
functional_difficulty_5_2011,0.00974929360856695,21
newldl_2011,0.009717414538771273,22
newglu_2011,0.009075025861940962,23
sex_code_2011_1.0,0.007704087389174113,24
fi_broad_high_2011,0.00741493129633126,25
newcho_2011,0.006825216798648989,26
newcrp_2011,0.006721362567824196,27
qc1_vb004_2011,0.006412863030150306,28
bmi_to_fi_2011,0.006399320343666391,29
diastolic_bp_mean_2011,0.006334495748809385,30
height_cm_2011,0.006125761590442197,31
bmi_obesity_2011,0.0060745100992407024,32
sex_code_2011_2.0,0.005024630333896622,33
self_rated_health_2011_3.0,0.004340022109182686,34
health_compared_peer_2011_1.0,0.003991056438603927,35
health_compared_peer_2011_4.0,0.0037817722470049344,36
self_rated_health_2011_5.0,0.003270156095828086,37
health_compared_peer_2011_2.0,0.002871308956601524,38
chronic_disease_3_2011,0.0027203264835340543,39
bmi_underweight_2011,0.0018114893813010694,40
marital_code_2011_1.0,0.0017704032962115664,41
current_smoking_2011,0.0015674873640892824,42
high_bp_measured_2011,0.001548580843736495,43
depressed_frequency_2011_4.0,0.0015235699822958566,44
functional_difficulty_14_2011,0.0014958550655293974,45
bmi_overweight_2011,0.0014788312465440184,46
functional_difficulty_17_2011,0.0014594313372845813,47
depressed_frequency_2011_1.0,0.001329407338778222,48
marital_code_2011_2.0,0.001271941314742717,49
functional_difficulty_12_2011,0.0012440328206596322,50
chronic_disease_13_2011,0.0012374721728205754,51
marital_code_2011_5.0,0.0011768627087044943,52
chronic_disease_10_2011,0.0011447513089690915,53
alcohol_frequency_code_2011_3.0,0.0011308184578762517,54
functional_difficulty_16_2011,0.001044320594806631,55
education_code_2011_1.0,0.0010167133229707537,56
functional_difficulty_15_2011,0.0009719911318926931,57
functional_difficulty_7_2011,0.0009529188550204386,58
education_code_2011_5.0,0.0009116472438504286,59
functional_difficulty_2_2011,0.0008271594868786078,60
chronic_disease_6_2011,0.0007568812028251779,61
education_code_2011_2.0,0.0007537454530082337,62
functional_difficulty_4_2011,0.000750425100975834,63
self_rated_health_2011_2.0,0.0007359801230652038,64
self_rated_health_2011_4.0,0.0006842558954822447,65
chronic_disease_14_2011,0.0006301830427755212,66
sad_or_depressed_2011_4.0,0.0006024316344205426,67
education_code_2011_4.0,0.0005628349563211307,68
alcohol_frequency_code_2011_1.0,0.0005162278318740391,69
functional_difficulty_18_2011,0.00047943439753353684,70
education_code_2011_9.0,0.0004157734288356257,71
functional_difficulty_19_2011,0.0004095379653264373,72
functional_difficulty_8_2011,0.0004046044256982279,73
depressed_frequency_2011_3.0,0.0003172163484768631,74
health_compared_peer_2011_3.0,0.0003059508728483374,75
functional_difficulty_11_2011,0.00027251294142484594,76
functional_difficulty_20_2011,0.0002665157175704187,77
education_code_2011_7.0,0.00025445400202066644,78
health_compared_peer_2011_5.0,0.00025023039304713753,79
chronic_disease_12_2011,0.0002240208892358776,80
sad_or_depressed_2011_2.0,0.000203550458140013,81
chronic_disease_9_2011,0.0001705441424973884,82
chronic_disease_8_2011,0.00016719139088431555,83
depressed_frequency_2011_2.0,0.00016184515420893664,84
self_rated_health_2011_1.0,0.00010717435840682263,85
sad_or_depressed_2011_3.0,0.00010331221849994804,86
functional_difficulty_13_2011,0.0,87
sad_or_depressed_2011_1.0,0.0,88
functional_difficulty_10_2011,0.0,89
functional_difficulty_9_2011,0.0,90
functional_difficulty_3_2011,0.0,91
alcohol_frequency_code_2011_2.0,0.0,92
education_code_2011_10.0,0.0,93
alcohol_frequency_code_2011_0.0,0.0,94
marital_code_2011_3.0,0.0,95
chronic_disease_11_2011,0.0,96
chronic_disease_4_2011,0.0,97
sex_code_2011_0.0,0.0,98
education_code_2011_3.0,0.0,99
education_code_2011_6.0,0.0,100
marital_code_2011_6.0,0.0,101
education_code_2011_8.0,0.0,102
marital_code_2011_4.0,0.0,103
sad_or_depressed_2011_5.0,0.0,104
