feature,importance,rank
fi_broad_exploratory_2011,0.6787611222200169,1
depressed_frequency_2011_4.0,0.6186797565021277,2
sad_or_depressed_2011_3.0,0.50530628088844,3
self_rated_health_2011_1.0,0.5000562350715729,4
self_rated_health_2011_3.0,0.45420072853988036,5
education_code_2011_2.0,0.4174283270002293,6
depressed_frequency_2011_3.0,0.31332639344850566,7
sad_or_depressed_2011_4.0,0.3119952022766216,8
high_bp_measured_2011,0.2995283374165114,9
health_compared_peer_2011_1.0,0.2956679731862147,10
depressed_frequency_2011_2.0,0.2895956230094736,11
sad_or_depressed_2011_1.0,0.28449953844212933,12
bmi_to_fi_2011,0.28444275645845657,13
functional_difficulty_1_2011,0.2838782895433943,14
education_code_2011_9.0,0.26869284000096555,15
chronic_disease_1_2011,0.2672308589356766,16
marital_code_2011_3.0,0.2609661643342786,17
alcohol_frequency_code_2011_3.0,0.2601000697099176,18
fi_high_2011,0.24594681968288243,19
self_rated_health_2011_2.0,0.2435992716248911,20
marital_code_2011_4.0,0.23608641663610552,21
education_code_2011_7.0,0.22449822024785868,22
self_rated_health_2011_5.0,0.20743863823119993,23
newglu_2011,0.20618648890718855,24
marital_code_2011_1.0,0.2044780838936256,25
functional_difficulty_12_2011,0.2031438780129962,26
alcohol_frequency_code_2011_1.0,0.18793213957393926,27
health_compared_peer_2011_2.0,0.17387582149339373,28
chronic_disease_13_2011,0.16970379592411067,29
chronic_disease_9_2011,0.15266572724428457,30
functional_difficulty_7_2011,0.14436735716834212,31
functional_difficulty_4_2011,0.14363535509769504,32
fi_broad_high_2011,0.14269619782052026,33
systolic_bp_mean_2011,0.13583515975119728,34
education_code_2011_8.0,0.1344487799629417,35
chronic_disease_5_2011,0.1333520787193717,36
functional_difficulty_18_2011,0.13098908333318796,37
functional_difficulty_15_2011,0.12755020100781445,38
marital_code_2011_2.0,0.12634085680255955,39
sad_or_depressed_2011_5.0,0.11882427977490034,40
chronic_disease_4_2011,0.1132759982942811,41
health_compared_peer_2011_4.0,0.11247197938400805,42
education_code_2011_3.0,0.10481080576528258,43
functional_difficulty_16_2011,0.10446001494683542,44
newcho_2011,0.10240689381607783,45
chronic_disease_8_2011,0.10110439246355912,46
marital_code_2011_5.0,0.09969850839892926,47
chronic_disease_11_2011,0.09060024394267993,48
chronic_disease_6_2011,0.08604071350114788,49
newhba1c_2011,0.08425690348118997,50
pulse_pressure_2011,0.08311592665222482,51
functional_difficulty_6_2011,0.07644947450867019,52
education_code_2011_4.0,0.07482315458441152,53
fi_2011,0.07352984290034371,54
education_code_2011_6.0,0.07230392440405684,55
functional_difficulty_14_2011,0.06741705641575173,56
chronic_disease_12_2011,0.06643491913902602,57
functional_difficulty_19_2011,0.06609538516776704,58
education_code_2011_1.0,0.06453808270209505,59
functional_difficulty_5_2011,0.061954267858487275,60
functional_difficulty_17_2011,0.061439007034922534,61
chronic_disease_14_2011,0.05602473084358523,62
functional_difficulty_3_2011,0.055691052706376455,63
functional_difficulty_11_2011,0.05397097360266334,64
newhdl_2011,0.051534914414681464,65
chronic_disease_10_2011,0.048581677915994596,66
alcohol_frequency_code_2011_0.0,0.045188987775351,67
education_code_2011_5.0,0.032472185366450884,68
functional_difficulty_13_2011,0.031348908482271086,69
diastolic_bp_mean_2011,0.027713337610254032,70
sad_or_depressed_2011_2.0,0.027429061551146692,71
alcohol_frequency_code_2011_2.0,0.027185700754071705,72
functional_difficulty_2_2011,0.026739564713328622,73
newldl_2011,0.024958493994189028,74
functional_difficulty_9_2011,0.022122220134796863,75
chronic_disease_3_2011,0.018751700517858884,76
depressed_frequency_2011_1.0,0.015550981650703727,77
health_compared_peer_2011_3.0,0.014425391072916675,78
functional_difficulty_8_2011,0.012370931661164963,79
functional_difficulty_10_2011,0.011232124447856406,80
self_rated_health_2011_4.0,0.0099016315314456,81
chronic_disease_2_2011,0.00638991716429578,82
education_code_2011_10.0,0.006077967590796442,83
health_compared_peer_2011_5.0,0.005311977157544487,84
functional_difficulty_20_2011,0.0035149606824934807,85
marital_code_2011_6.0,0.00311170799686814,86
current_smoking_2011,0.001693240757310214,87
newcrp_2011,0.0009371109488696864,88
qc1_vb004_2011,0.000802434925623128,89
