feature,importance,rank
fi_broad_age_interaction_2011,0.07866712273473128,1
fi_broad_exploratory_2011,0.07084995369182577,2
fi_age_interaction_2011,0.052245703283173246,3
functional_difficulty_1_2011,0.04631587754301804,4
chronic_disease_1_2011,0.041466994638423633,5
fi_2011,0.0399812483876694,6
waist_height_ratio_2011,0.03677562655985983,7
waist_cm_2011,0.03230480172540476,8
height_cm_2011,0.03184850468967773,9
age_2011,0.031494853532196686,10
bmi_2011,0.0312723394249433,11
newcrp_2011,0.028047461722435087,12
weight_kg_2011,0.027894474699252342,13
newcho_2011,0.02776062108869586,14
systolic_bp_mean_2011,0.027584385212663612,15
functional_difficulty_5_2011,0.027530127343368856,16
qc1_vb004_2011,0.027105672240112427,17
newldl_2011,0.026603786957026705,18
newglu_2011,0.02481493042730284,19
pulse_pressure_2011,0.02450362840881991,20
diastolic_bp_mean_2011,0.024275542316790685,21
newhdl_2011,0.022114301886681,22
newhba1c_2011,0.018680807295332363,23
alcohol_frequency_code_2011_3.0,0.0120338585111902,24
fi_broad_high_2011,0.011147521598537177,25
fi_high_2011,0.00872508907652182,26
sex_code_2011_2.0,0.0077847884414925725,27
self_rated_health_2011_5.0,0.00726968474743707,28
sex_code_2011_1.0,0.007154798606988514,29
central_obesity_2011,0.00694867825444155,30
depressed_frequency_2011_1.0,0.00693218980572481,31
health_compared_peer_2011_4.0,0.0064888123688769325,32
alcohol_frequency_code_2011_1.0,0.005585653694222936,33
chronic_disease_5_2011,0.00545818111180592,34
current_smoking_2011,0.00534483492213122,35
chronic_disease_10_2011,0.004509896853463115,36
bmi_to_fi_2011,0.00394985838212166,37
functional_difficulty_6_2011,0.00393928723376256,38
functional_difficulty_8_2011,0.003859772741017089,39
education_code_2011_4.0,0.0038376577753554426,40
functional_difficulty_2_2011,0.003635915435853413,41
chronic_disease_2_2011,0.003544174433585292,42
depressed_frequency_2011_3.0,0.0035295464828868353,43
self_rated_health_2011_4.0,0.003520407018805207,44
high_bp_measured_2011,0.003374403225338202,45
chronic_disease_13_2011,0.0033151107666922744,46
depressed_frequency_2011_2.0,0.003312763640673125,47
functional_difficulty_4_2011,0.0030883312069652684,48
education_code_2011_2.0,0.002907864400365688,49
health_compared_peer_2011_3.0,0.0027952029603158343,50
marital_code_2011_5.0,0.002772009185675539,51
health_compared_peer_2011_2.0,0.0026954906726405705,52
education_code_2011_1.0,0.002498016577623361,53
functional_difficulty_19_2011,0.002400354139175905,54
bmi_overweight_2011,0.002256574168877118,55
marital_code_2011_1.0,0.001990526087966179,56
education_code_2011_5.0,0.0018997096553628778,57
alcohol_frequency_code_2011_2.0,0.0018847723448904073,58
functional_difficulty_20_2011,0.0018571848333507547,59
self_rated_health_2011_3.0,0.0018519649649771043,60
functional_difficulty_17_2011,0.001849447512788274,61
functional_difficulty_16_2011,0.0018199410786266317,62
functional_difficulty_12_2011,0.0017942815329947258,63
depressed_frequency_2011_4.0,0.0017890952702121926,64
functional_difficulty_14_2011,0.0017520359463376722,65
chronic_disease_3_2011,0.0017137598081777045,66
functional_difficulty_7_2011,0.00170348952086786,67
chronic_disease_14_2011,0.0016794447541384754,68
education_code_2011_6.0,0.001645269011262625,69
functional_difficulty_18_2011,0.001601284156286384,70
chronic_disease_8_2011,0.0013478063886584108,71
functional_difficulty_11_2011,0.0012991441211814903,72
sad_or_depressed_2011_1.0,0.0011039154621391514,73
chronic_disease_9_2011,0.0010941052439797328,74
bmi_obesity_2011,0.0010835700152308253,75
chronic_disease_6_2011,0.000988291205305553,76
chronic_disease_11_2011,0.0009640771276310763,77
marital_code_2011_2.0,0.0008540660284000663,78
functional_difficulty_10_2011,0.0008291727742597206,79
self_rated_health_2011_2.0,0.0008133786700377181,80
sad_or_depressed_2011_3.0,0.0007994310738448658,81
health_compared_peer_2011_1.0,0.0007909022974032371,82
bmi_underweight_2011,0.0007527386228385247,83
functional_difficulty_13_2011,0.0007440716142429742,84
functional_difficulty_9_2011,0.0005237586723973312,85
sad_or_depressed_2011_2.0,0.0005147109071756724,86
functional_difficulty_3_2011,0.0004296947810252904,87
functional_difficulty_15_2011,0.0003951525827754767,88
health_compared_peer_2011_5.0,0.0003246848300568199,89
education_code_2011_7.0,0.00031645795633492783,90
education_code_2011_8.0,0.0002630919176590684,91
sad_or_depressed_2011_4.0,7.75589227595554e-05,92
education_code_2011_9.0,3.928265494702052e-05,93
marital_code_2011_6.0,3.541957599096317e-05,94
chronic_disease_12_2011,2.7815825515006133e-05,95
sex_code_2011_0.0,0.0,96
alcohol_frequency_code_2011_0.0,0.0,97
self_rated_health_2011_1.0,0.0,98
marital_code_2011_4.0,0.0,99
marital_code_2011_3.0,0.0,100
education_code_2011_3.0,0.0,101
chronic_disease_4_2011,0.0,102
sad_or_depressed_2011_5.0,0.0,103
