feature,importance,rank
chronic_disease_2_2011,36,1
newcrp_2011,35,2
fi_broad_exploratory_2011,34,3
chronic_disease_1_2011,34,4
functional_difficulty_1_2011,28,5
systolic_bp_mean_2011,27,6
fi_2011,27,7
newcho_2011,23,8
chronic_disease_5_2011,22,9
alcohol_frequency_code_2011_3.0,18,10
marital_code_2011_1.0,14,11
education_code_2011_2.0,11,12
newhba1c_2011,10,13
health_compared_peer_2011_1.0,9,14
newhdl_2011,8,15
alcohol_frequency_code_2011_1.0,8,16
bmi_to_fi_2011,7,17
newglu_2011,7,18
education_code_2011_6.0,6,19
newldl_2011,5,20
pulse_pressure_2011,5,21
current_smoking_2011,5,22
functional_difficulty_12_2011,4,23
diastolic_bp_mean_2011,4,24
marital_code_2011_2.0,2,25
functional_difficulty_14_2011,2,26
qc1_vb004_2011,2,27
functional_difficulty_9_2011,0,28
self_rated_health_2011_2.0,0,29
chronic_disease_6_2011,0,30
self_rated_health_2011_5.0,0,31
self_rated_health_2011_4.0,0,32
self_rated_health_2011_3.0,0,33
marital_code_2011_6.0,0,34
self_rated_health_2011_1.0,0,35
health_compared_peer_2011_3.0,0,36
marital_code_2011_5.0,0,37
marital_code_2011_4.0,0,38
marital_code_2011_3.0,0,39
chronic_disease_8_2011,0,40
health_compared_peer_2011_2.0,0,41
health_compared_peer_2011_5.0,0,42
health_compared_peer_2011_4.0,0,43
education_code_2011_9.0,0,44
alcohol_frequency_code_2011_0.0,0,45
chronic_disease_4_2011,0,46
alcohol_frequency_code_2011_2.0,0,47
chronic_disease_3_2011,0,48
depressed_frequency_2011_1.0,0,49
depressed_frequency_2011_2.0,0,50
depressed_frequency_2011_3.0,0,51
depressed_frequency_2011_4.0,0,52
sad_or_depressed_2011_1.0,0,53
sad_or_depressed_2011_2.0,0,54
sad_or_depressed_2011_3.0,0,55
sad_or_depressed_2011_4.0,0,56
education_code_2011_10.0,0,57
chronic_disease_9_2011,0,58
education_code_2011_8.0,0,59
functional_difficulty_4_2011,0,60
functional_difficulty_11_2011,0,61
functional_difficulty_13_2011,0,62
functional_difficulty_15_2011,0,63
functional_difficulty_16_2011,0,64
functional_difficulty_17_2011,0,65
functional_difficulty_18_2011,0,66
functional_difficulty_19_2011,0,67
functional_difficulty_20_2011,0,68
functional_difficulty_8_2011,0,69
functional_difficulty_7_2011,0,70
functional_difficulty_6_2011,0,71
high_bp_measured_2011,0,72
functional_difficulty_5_2011,0,73
fi_high_2011,0,74
education_code_2011_7.0,0,75
fi_broad_high_2011,0,76
functional_difficulty_3_2011,0,77
functional_difficulty_2_2011,0,78
chronic_disease_14_2011,0,79
chronic_disease_13_2011,0,80
chronic_disease_12_2011,0,81
chronic_disease_11_2011,0,82
education_code_2011_1.0,0,83
chronic_disease_10_2011,0,84
education_code_2011_3.0,0,85
education_code_2011_4.0,0,86
education_code_2011_5.0,0,87
functional_difficulty_10_2011,0,88
sad_or_depressed_2011_5.0,0,89
