feature,importance,rank
health_compared_peer_2011_1.0,0.32975330030026934,1
health_compared_peer_2011_4.0,0.252848292796389,2
education_code_2011_7.0,0.2456628919059125,3
marital_code_2011_1.0,0.2203244304234652,4
chronic_disease_1_2011,0.2195493846863921,5
fi_broad_exploratory_2011,0.20932318694849333,6
education_code_2011_2.0,0.20738828275172705,7
marital_code_2011_6.0,0.19314629843749676,8
marital_code_2011_4.0,0.17553315929558633,9
sad_or_depressed_2011_2.0,0.15827142249802445,10
self_rated_health_2011_5.0,0.15536736352184594,11
chronic_disease_5_2011,0.1509770314084751,12
functional_difficulty_1_2011,0.1502977284732869,13
chronic_disease_2_2011,0.1391417274861263,14
self_rated_health_2011_2.0,0.12611898469764846,15
self_rated_health_2011_3.0,0.12172349864611996,16
sad_or_depressed_2011_3.0,0.11816262505654117,17
health_compared_peer_2011_2.0,0.11352581471564689,18
education_code_2011_3.0,0.11215530865391171,19
sad_or_depressed_2011_5.0,0.11130641869318525,20
systolic_bp_mean_2011,0.10562019844458002,21
marital_code_2011_3.0,0.10381977516827842,22
sad_or_depressed_2011_4.0,0.10196345824195656,23
health_compared_peer_2011_3.0,0.09630524524290025,24
health_compared_peer_2011_5.0,0.09347217689913727,25
marital_code_2011_2.0,0.08936067375193459,26
bmi_to_fi_2011,0.08781516841339958,27
alcohol_frequency_code_2011_2.0,0.08467554906591414,28
functional_difficulty_14_2011,0.08078626575116675,29
newhba1c_2011,0.07670235182700914,30
fi_2011,0.07490010735094108,31
self_rated_health_2011_4.0,0.07403636843132072,32
education_code_2011_5.0,0.06899695226607014,33
high_bp_measured_2011,0.06839449388576271,34
functional_difficulty_12_2011,0.06754396574782263,35
current_smoking_2011,0.0646870489280072,36
chronic_disease_10_2011,0.06265360873969474,37
functional_difficulty_2_2011,0.06093825457051624,38
chronic_disease_3_2011,0.05940800366229875,39
newcrp_2011,0.057044607834262746,40
newglu_2011,0.055286789654386395,41
functional_difficulty_18_2011,0.05460076281846654,42
fi_high_2011,0.051694665117312966,43
education_code_2011_9.0,0.05075180651638733,44
sad_or_depressed_2011_1.0,0.0501051579701989,45
functional_difficulty_17_2011,0.04970047235852057,46
functional_difficulty_4_2011,0.047217337622452865,47
chronic_disease_4_2011,0.04555193675645406,48
education_code_2011_1.0,0.04346269231786348,49
education_code_2011_4.0,0.04332972225470918,50
chronic_disease_14_2011,0.04318334578396956,51
newcho_2011,0.041677177250373766,52
functional_difficulty_11_2011,0.041241002640076733,53
functional_difficulty_15_2011,0.039129606573055586,54
chronic_disease_6_2011,0.03731230099831431,55
chronic_disease_8_2011,0.033483806199879576,56
chronic_disease_12_2011,0.033395057232294315,57
functional_difficulty_16_2011,0.03286662544175467,58
alcohol_frequency_code_2011_1.0,0.030891069415366897,59
alcohol_frequency_code_2011_3.0,0.030366337877937365,60
functional_difficulty_13_2011,0.029582117235083364,61
functional_difficulty_3_2011,0.02872272873446773,62
depressed_frequency_2011_1.0,0.02549803707201376,63
chronic_disease_13_2011,0.023395832148173864,64
functional_difficulty_5_2011,0.023383129464151508,65
alcohol_frequency_code_2011_0.0,0.02276474169512106,66
pulse_pressure_2011,0.021978808079686038,67
functional_difficulty_8_2011,0.02197328053163715,68
education_code_2011_6.0,0.01946307630895595,69
functional_difficulty_6_2011,0.018513191032935986,70
depressed_frequency_2011_4.0,0.018362878371515668,71
depressed_frequency_2011_3.0,0.01817769679834194,72
self_rated_health_2011_1.0,0.017785351313114154,73
functional_difficulty_10_2011,0.015430683150186404,74
functional_difficulty_20_2011,0.014761818334350255,75
functional_difficulty_7_2011,0.013468046891985191,76
newldl_2011,0.012974659684151018,77
depressed_frequency_2011_2.0,0.011695938175333497,78
diastolic_bp_mean_2011,0.011391063689213943,79
education_code_2011_10.0,0.01070891523867379,80
marital_code_2011_5.0,0.010184242438829736,81
qc1_vb004_2011,0.008722515856498778,82
chronic_disease_11_2011,0.007278939719025962,83
functional_difficulty_19_2011,0.006050802716762264,84
chronic_disease_9_2011,0.005427558453389911,85
fi_broad_high_2011,0.004555291575622573,86
education_code_2011_8.0,0.00407413047093527,87
newhdl_2011,0.0031425795155366506,88
functional_difficulty_9_2011,0.002043664613023879,89
