feature,importance,rank
chronic_disease_1_2011,0.06828766,1
fi_broad_exploratory_2011,0.053021614,2
fi_2011,0.052965477,3
functional_difficulty_1_2011,0.046488553,4
bmi_to_fi_2011,0.03455934,5
chronic_disease_5_2011,0.034526277,6
newhdl_2011,0.028037008,7
chronic_disease_13_2011,0.027497817,8
newhba1c_2011,0.02732299,9
chronic_disease_2_2011,0.027169066,10
depressed_frequency_2011_1.0,0.026303282,11
health_compared_peer_2011_2.0,0.026205143,12
self_rated_health_2011_5.0,0.024827635,13
systolic_bp_mean_2011,0.024431318,14
newcrp_2011,0.024352442,15
self_rated_health_2011_3.0,0.024038505,16
pulse_pressure_2011,0.023896854,17
newcho_2011,0.023735141,18
depressed_frequency_2011_3.0,0.023411676,19
functional_difficulty_7_2011,0.023397708,20
functional_difficulty_8_2011,0.023218466,21
health_compared_peer_2011_1.0,0.02307234,22
current_smoking_2011,0.022944577,23
functional_difficulty_12_2011,0.022567572,24
chronic_disease_6_2011,0.02083421,25
newglu_2011,0.020401223,26
marital_code_2011_2.0,0.019553065,27
chronic_disease_9_2011,0.019284733,28
health_compared_peer_2011_4.0,0.019275155,29
qc1_vb004_2011,0.018851712,30
diastolic_bp_mean_2011,0.01849692,31
newldl_2011,0.018365167,32
functional_difficulty_11_2011,0.017812343,33
alcohol_frequency_code_2011_3.0,0.017235028,34
chronic_disease_8_2011,0.016994936,35
alcohol_frequency_code_2011_2.0,0.016961992,36
functional_difficulty_2_2011,0.013710275,37
education_code_2011_2.0,0.013059993,38
depressed_frequency_2011_4.0,0.01288469,39
self_rated_health_2011_1.0,0.0,40
self_rated_health_2011_2.0,0.0,41
marital_code_2011_6.0,0.0,42
chronic_disease_10_2011,0.0,43
marital_code_2011_5.0,0.0,44
self_rated_health_2011_4.0,0.0,45
marital_code_2011_4.0,0.0,46
marital_code_2011_3.0,0.0,47
functional_difficulty_10_2011,0.0,48
marital_code_2011_1.0,0.0,49
health_compared_peer_2011_5.0,0.0,50
alcohol_frequency_code_2011_0.0,0.0,51
alcohol_frequency_code_2011_1.0,0.0,52
chronic_disease_4_2011,0.0,53
depressed_frequency_2011_2.0,0.0,54
chronic_disease_3_2011,0.0,55
sad_or_depressed_2011_1.0,0.0,56
sad_or_depressed_2011_2.0,0.0,57
sad_or_depressed_2011_3.0,0.0,58
sad_or_depressed_2011_4.0,0.0,59
health_compared_peer_2011_3.0,0.0,60
education_code_2011_7.0,0.0,61
education_code_2011_10.0,0.0,62
education_code_2011_9.0,0.0,63
functional_difficulty_13_2011,0.0,64
functional_difficulty_14_2011,0.0,65
functional_difficulty_15_2011,0.0,66
functional_difficulty_16_2011,0.0,67
functional_difficulty_17_2011,0.0,68
functional_difficulty_18_2011,0.0,69
functional_difficulty_19_2011,0.0,70
functional_difficulty_20_2011,0.0,71
functional_difficulty_9_2011,0.0,72
functional_difficulty_6_2011,0.0,73
functional_difficulty_5_2011,0.0,74
high_bp_measured_2011,0.0,75
functional_difficulty_4_2011,0.0,76
functional_difficulty_3_2011,0.0,77
fi_high_2011,0.0,78
fi_broad_high_2011,0.0,79
chronic_disease_14_2011,0.0,80
chronic_disease_12_2011,0.0,81
chronic_disease_11_2011,0.0,82
education_code_2011_1.0,0.0,83
education_code_2011_3.0,0.0,84
education_code_2011_4.0,0.0,85
education_code_2011_5.0,0.0,86
education_code_2011_6.0,0.0,87
education_code_2011_8.0,0.0,88
sad_or_depressed_2011_5.0,0.0,89
