feature,importance,rank
systolic_bp_mean_2011,1.0860844871147068,1
marital_code_2011_3.0,1.040708458990861,2
education_code_2011_10.0,0.8511151396929483,3
sad_or_depressed_2011_5.0,0.7642455178530211,4
fi_broad_exploratory_2011,0.746069010720825,5
pulse_pressure_2011,0.7077244406828942,6
fi_broad_age_interaction_2011,0.6647214846831311,7
diastolic_bp_mean_2011,0.5801251345836496,8
health_compared_peer_2011_1.0,0.5689206162671401,9
alcohol_frequency_code_2011_0.0,0.47772291222077595,10
marital_code_2011_4.0,0.4200452212232093,11
self_rated_health_2011_1.0,0.41623680218102393,12
education_code_2011_7.0,0.34772712572343034,13
health_compared_peer_2011_5.0,0.3453645669805479,14
sad_or_depressed_2011_3.0,0.342488904357552,15
age_2011,0.31654397915183974,16
sex_code_2011_2.0,0.3155369875217039,17
fi_2011,0.31477261830161163,18
sad_or_depressed_2011_1.0,0.29951587540171265,19
sex_code_2011_1.0,0.29930494614593417,20
chronic_disease_1_2011,0.2950757303018288,21
self_rated_health_2011_3.0,0.2822748732867131,22
health_compared_peer_2011_4.0,0.2769630791607005,23
education_code_2011_6.0,0.2637362922789779,24
self_rated_health_2011_2.0,0.25957635370717635,25
chronic_disease_5_2011,0.2283495998684955,26
bmi_2011,0.22049288043094212,27
self_rated_health_2011_5.0,0.21282097267724528,28
alcohol_frequency_code_2011_2.0,0.2062734308045344,29
marital_code_2011_1.0,0.20578759331012678,30
marital_code_2011_6.0,0.20174987511290499,31
waist_cm_2011,0.19045064824655647,32
alcohol_frequency_code_2011_3.0,0.18689844654063467,33
depressed_frequency_2011_3.0,0.16502971478047357,34
education_code_2011_5.0,0.16309102487953148,35
waist_height_ratio_2011,0.15019343646684138,36
chronic_disease_10_2011,0.15000526827965263,37
functional_difficulty_1_2011,0.1425790319610112,38
marital_code_2011_2.0,0.12847831903440135,39
fi_high_2011,0.12082135057988416,40
fi_age_interaction_2011,0.11435868804200339,41
functional_difficulty_12_2011,0.11284505777019957,42
newcho_2011,0.10871919611387697,43
marital_code_2011_5.0,0.10087949168601135,44
sad_or_depressed_2011_2.0,0.09912980851205984,45
health_compared_peer_2011_2.0,0.09194514468001902,46
newhba1c_2011,0.09105854449730508,47
chronic_disease_2_2011,0.0907303849012024,48
education_code_2011_4.0,0.08864953850720825,49
functional_difficulty_2_2011,0.08728268980036409,50
depressed_frequency_2011_1.0,0.08561002640464484,51
chronic_disease_9_2011,0.07771274848214774,52
education_code_2011_8.0,0.07541111710489416,53
chronic_disease_8_2011,0.07256403163498666,54
self_rated_health_2011_4.0,0.07097450648863252,55
bmi_underweight_2011,0.07068117949829475,56
newldl_2011,0.07010600320081518,57
alcohol_frequency_code_2011_1.0,0.06831899349986906,58
functional_difficulty_14_2011,0.064069526136618,59
education_code_2011_1.0,0.06081305939806115,60
qc1_vb004_2011,0.06022695498231236,61
newcrp_2011,0.05977553695748137,62
health_compared_peer_2011_3.0,0.0547701561815162,63
chronic_disease_3_2011,0.05191762149543205,64
newglu_2011,0.04928025776270705,65
depressed_frequency_2011_2.0,0.04879000022991549,66
height_cm_2011,0.04604608443184011,67
functional_difficulty_8_2011,0.044468775864834074,68
education_code_2011_9.0,0.04400250257904831,69
functional_difficulty_19_2011,0.043592287290160625,70
chronic_disease_13_2011,0.04275412014953321,71
functional_difficulty_7_2011,0.04109792762731977,72
chronic_disease_11_2011,0.039569955189710404,73
functional_difficulty_5_2011,0.037421783720633595,74
functional_difficulty_11_2011,0.03354158240857786,75
newhdl_2011,0.03311567937183258,76
chronic_disease_12_2011,0.03305276674616364,77
chronic_disease_6_2011,0.032718845345268845,78
chronic_disease_14_2011,0.03246038434103901,79
bmi_to_fi_2011,0.031036713814030635,80
functional_difficulty_18_2011,0.028996579016510426,81
functional_difficulty_4_2011,0.02790127346955716,82
functional_difficulty_3_2011,0.02554671483954489,83
current_smoking_2011,0.021579287687200216,84
education_code_2011_2.0,0.020965886070927982,85
weight_kg_2011,0.020933943408443647,86
bmi_overweight_2011,0.01875486497796825,87
functional_difficulty_17_2011,0.018737369896294962,88
fi_broad_high_2011,0.01572618880652387,89
functional_difficulty_20_2011,0.014733896091610245,90
depressed_frequency_2011_4.0,0.014397646770161922,91
functional_difficulty_10_2011,0.01435055266777565,92
education_code_2011_3.0,0.012581758480725694,93
functional_difficulty_13_2011,0.01239940615353526,94
functional_difficulty_16_2011,0.01169006677601978,95
functional_difficulty_15_2011,0.010085408280126058,96
high_bp_measured_2011,0.010006233402984047,97
functional_difficulty_9_2011,0.007343936678031428,98
sad_or_depressed_2011_4.0,0.006878888205992131,99
chronic_disease_4_2011,0.006478287276221293,100
functional_difficulty_6_2011,0.005402970686388496,101
bmi_obesity_2011,0.0029464221417048694,102
central_obesity_2011,0.0011307392186830259,103
