predicted_probability_mean,observed_event_rate
0.29752394992803355,0.07027027027027027
0.34761674336329357,0.08378378378378379
0.38948618423565573,0.08943089430894309
0.4237360388085594,0.10810810810810811
0.45376431422912217,0.1111111111111111
0.4846910571456137,0.12432432432432433
0.5247549713338373,0.22493224932249323
0.589362538818988,0.2594594594594595
