feature,importance,rank
chronic_disease_1_2011,0.24741037923188902,1
fi_broad_exploratory_2011,0.20359977039958457,2
chronic_disease_5_2011,0.1604037473075495,3
functional_difficulty_1_2011,0.13181794831631685,4
functional_difficulty_12_2011,0.1267447013074861,5
bmi_to_fi_2011,0.11304751111315718,6
health_compared_peer_2011,0.10641782093473322,7
systolic_bp_mean_2011,0.09754349368448961,8
chronic_disease_2_2011,0.09716915513643405,9
fi_2011,0.09618347663522826,10
current_smoking_2011,0.09517176854226476,11
functional_difficulty_2_2011,0.08630881835229479,12
self_rated_health_2011,0.0855699284549983,13
fi_broad_observed_fraction_2011,0.08410377534920328,14
chronic_disease_8_2011,0.07450278034579101,15
functional_difficulty_7_2011,0.06588404529457802,16
functional_difficulty_14_2011,0.06535518097252878,17
chronic_disease_10_2011,0.06186198051145436,18
depressed_frequency_2011,0.05486164046714226,19
education_code_2011,0.04565488995541191,20
functional_difficulty_19_2011,0.04249127096928551,21
chronic_disease_3_2011,0.038152379184924055,22
sad_or_depressed_2011,0.03730083059333538,23
functional_difficulty_8_2011,0.03673274696733706,24
functional_difficulty_4_2011,0.0351930554879515,25
chronic_disease_12_2011,0.035180138965747974,26
functional_difficulty_18_2011,0.032267505731020316,27
functional_difficulty_17_2011,0.031888733199206605,28
functional_difficulty_5_2011,0.031394343441247585,29
chronic_disease_6_2011,0.031179435212623025,30
functional_difficulty_3_2011,0.02718915110592881,31
chronic_disease_11_2011,0.026354056780150133,32
fi_observed_fraction_2011,0.023989862213376855,33
chronic_disease_13_2011,0.023684836823691956,34
chronic_disease_9_2011,0.02334877997596647,35
functional_difficulty_9_2011,0.022872373625868556,36
functional_difficulty_11_2011,0.021784977516315144,37
functional_difficulty_16_2011,0.020562411147734827,38
chronic_disease_4_2011,0.02012311112837941,39
functional_difficulty_20_2011,0.017895429169361193,40
functional_difficulty_13_2011,0.01634850046514166,41
marital_code_2011,0.010885158821485223,42
functional_difficulty_10_2011,0.008794241222749744,43
functional_difficulty_15_2011,0.0064137256018614785,44
functional_difficulty_6_2011,0.002409844224722295,45
alcohol_frequency_code_2011,0.0008819366471567563,46
chronic_disease_14_2011,0.00011144429404964887,47
