feature,importance,rank
sex_code_2011,0.27011778777856665,1
chronic_disease_1_2011,0.22225655525358162,2
fi_broad_exploratory_2011,0.21035745801812913,3
age_2011,0.19701869639373087,4
chronic_disease_5_2011,0.17163233401169956,5
functional_difficulty_12_2011,0.12218371292378688,6
health_compared_peer_2011,0.12194036780547725,7
functional_difficulty_1_2011,0.1210641145684076,8
fi_2011,0.10612211365078461,9
functional_difficulty_2_2011,0.10180495674984462,10
self_rated_health_2011,0.09964766890917993,11
education_code_2011,0.09164560554637684,12
bmi_2011,0.08929427935363828,13
chronic_disease_2_2011,0.08738149067017853,14
chronic_disease_10_2011,0.07961528397671017,15
height_cm_2011,0.0788165883786265,16
chronic_disease_8_2011,0.0738444130427009,17
depressed_frequency_2011,0.06865700981379738,18
systolic_bp_mean_2011,0.06825680653405021,19
fi_broad_observed_fraction_2011,0.05990874115308172,20
functional_difficulty_14_2011,0.057588371469792815,21
functional_difficulty_8_2011,0.05434447470426372,22
functional_difficulty_7_2011,0.05022823245489615,23
functional_difficulty_19_2011,0.04559444514039643,24
weight_kg_2011,0.0447269571063666,25
waist_cm_2011,0.04320740315532699,26
sad_or_depressed_2011,0.043033133461016324,27
functional_difficulty_5_2011,0.042121641013059825,28
alcohol_frequency_code_2011,0.041586708460526735,29
functional_difficulty_18_2011,0.03789531254574431,30
functional_difficulty_4_2011,0.03742108885031444,31
bmi_to_fi_2011,0.03723099543928592,32
chronic_disease_9_2011,0.03686523221040046,33
chronic_disease_12_2011,0.03676941439365576,34
marital_code_2011,0.034196967528207015,35
chronic_disease_6_2011,0.03109180321344923,36
functional_difficulty_3_2011,0.02930229332791765,37
functional_difficulty_17_2011,0.028322089368132054,38
chronic_disease_13_2011,0.02699812803530726,39
chronic_disease_3_2011,0.02612145521788511,40
chronic_disease_4_2011,0.024797648755873317,41
functional_difficulty_11_2011,0.02143427621899769,42
chronic_disease_11_2011,0.019597252620929206,43
functional_difficulty_13_2011,0.01639777664259438,44
functional_difficulty_9_2011,0.016178555878651635,45
fi_observed_fraction_2011,0.015357709503634492,46
functional_difficulty_10_2011,0.01449541883128868,47
current_smoking_2011,0.014330513686998352,48
functional_difficulty_16_2011,0.013366391825078261,49
functional_difficulty_20_2011,0.011993536833316784,50
functional_difficulty_6_2011,0.0082833506285758,51
functional_difficulty_15_2011,0.005373265982563681,52
chronic_disease_14_2011,0.0022998987152199795,53
