target_column,feature_set,model,status,message,threshold,roc_auc,pr_auc,f1,recall,precision,specificity,fpr,fnr,tn,fp,fn,tp,predicted_positive_rate,predicted_negative_rate
heart_related_event_by_2018,no_body_size_demographic,lightgbm,warning,ROC-AUC 低于 0.70，区分度偏弱。,0.3848923558031971,0.6505771097024633,0.2229475237112863,0.2944400939702427,0.4947368421052631,0.20958751393534,0.7218517065515888,0.2781482934484111,0.5052631578947369,1840,709,192,188,0.3062478661659269,0.6937521338340731
heart_related_event_by_2018,no_body_size_demographic,catboost,warning,ROC-AUC 低于 0.70，区分度偏弱；FPR 高于 0.40，误报偏多。,0.4867127321760228,0.6538725196671553,0.2256849554971634,0.2863741339491916,0.6526315789473685,0.1834319526627219,0.5668889760690466,0.4331110239309533,0.3473684210526316,1445,1104,132,248,0.4615909866848753,0.5384090133151247
heart_related_event_by_2018,literature_fi_minimal,logistic_regression,warning,ROC-AUC 低于 0.70，区分度偏弱。,0.5330499794029421,0.6297325060395202,0.1941147746636557,0.2632006498781478,0.4263157894736842,0.190364277320799,0.7296979207532366,0.2703020792467634,0.5736842105263158,1860,689,218,162,0.2905428473881871,0.709457152611813
heart_related_event_by_2018,literature_fi_minimal,random_forest,warning,ROC-AUC 低于 0.70，区分度偏弱。,0.5226210671099754,0.6202680101587826,0.1895172096876,0.27168073676132,0.4657894736842105,0.1917659804983748,0.7073362102785407,0.2926637897214594,0.5342105263157895,1803,746,203,177,0.3151246159098668,0.6848753840901332
heart_related_event_by_2018,literature_fi_minimal,xgboost,warning,ROC-AUC 低于 0.70，区分度偏弱。,0.5937893390655518,0.6221221944622246,0.189243567345146,0.2606924643584521,0.5052631578947369,0.1756633119853614,0.6465280502157709,0.3534719497842291,0.4947368421052631,1648,901,188,192,0.3731649026971663,0.6268350973028337
heart_related_event_by_2018,literature_fi_minimal,lightgbm,warning,ROC-AUC 低于 0.70，区分度偏弱。,0.6024576757050242,0.60749623175239,0.1818424090589459,0.2527553269654666,0.4526315789473684,0.1753312945973496,0.6826206355433503,0.3173793644566496,0.5473684210526316,1740,809,208,172,0.3349265961078866,0.6650734038921133
heart_related_event_by_2018,literature_fi_minimal,catboost,warning,ROC-AUC 低于 0.70，区分度偏弱；FPR 高于 0.40，误报偏多。,0.4892747107952667,0.6224267514608413,0.1947387084876447,0.2711058263971462,0.6,0.1751152073732718,0.5786582973715182,0.4213417026284817,0.4,1475,1074,152,228,0.4445203141003755,0.5554796858996245
heart_related_event_by_2018,broad_fi_minimal,logistic_regression,warning,ROC-AUC 低于 0.70，区分度偏弱。,0.5132476124916084,0.621496045921001,0.1750515545039587,0.2807017543859649,0.5052631578947369,0.194331983805668,0.6877206747744213,0.3122793252255786,0.4947368421052631,1753,796,188,192,0.3373164902697166,0.6626835097302834
heart_related_event_by_2018,broad_fi_minimal,random_forest,warning,ROC-AUC 低于 0.70，区分度偏弱。,0.5487840900981688,0.6279588486713056,0.1842631627544319,0.2801857585139319,0.4763157894736842,0.1984649122807017,0.7132208709297764,0.2867791290702236,0.5236842105263158,1818,731,199,181,0.3113690679412769,0.6886309320587232
heart_related_event_by_2018,broad_fi_minimal,xgboost,warning,ROC-AUC 低于 0.70，区分度偏弱。,0.6232117414474487,0.6321328281472611,0.1874706494907071,0.2761087267525036,0.5078947368421053,0.1895874263261296,0.6763436641820322,0.3236563358179678,0.4921052631578947,1724,825,187,193,0.3475588938204165,0.6524411061795834
heart_related_event_by_2018,broad_fi_minimal,lightgbm,warning,ROC-AUC 低于 0.70，区分度偏弱。,0.6105586145859784,0.6156686832813694,0.1781042317240707,0.2714801444043321,0.4947368421052631,0.1870646766169154,0.6794821498626913,0.3205178501373087,0.5052631578947369,1732,817,192,188,0.3431205189484466,0.6568794810515535
heart_related_event_by_2018,broad_fi_minimal,catboost,warning,ROC-AUC 低于 0.70，区分度偏弱。,0.5327429125328911,0.6346260659494951,0.1868486956743635,0.2782984859408796,0.5078947368421053,0.1916583912611718,0.6806590819929385,0.3193409180070616,0.4921052631578947,1735,814,187,193,0.3438033458518265,0.6561966541481734
heart_related_event_by_2020,primary,logistic_regression,warning,ROC-AUC 低于 0.70，区分度偏弱。,0.5210027287596741,0.6509866332201357,0.2300576232335488,0.2937365010799135,0.5151515151515151,0.2054380664652568,0.6919172198360015,0.3080827801639984,0.4848484848484848,1772,789,192,204,0.3358133243151843,0.6641866756848157
heart_related_event_by_2020,primary,random_forest,warning,ROC-AUC 低于 0.70，区分度偏弱；FPR 高于 0.40，误报偏多。,0.4322874363651074,0.6565390334425868,0.2342873768565732,0.2938034188034187,0.6944444444444444,0.1863143631436314,0.5310425614994143,0.4689574385005857,0.3055555555555556,1360,1201,121,275,0.4991545485289144,0.5008454514710856
heart_related_event_by_2020,primary,xgboost,warning,ROC-AUC 低于 0.70，区分度偏弱；FPR 高于 0.40，误报偏多。,0.535504937171936,0.6492832463644647,0.2304412401286072,0.2822384428223844,0.7323232323232324,0.1748040988547317,0.465443186255369,0.534556813744631,0.2676767676767677,1192,1369,106,290,0.5610415962123774,0.4389584037876226
heart_related_event_by_2020,primary,lightgbm,warning,ROC-AUC 低于 0.70，区分度偏弱；FPR 高于 0.40，误报偏多。,0.3286947954276486,0.6428882735989335,0.2228355413565629,0.2802225594334851,0.6994949494949495,0.1752055660974067,0.4908238969152674,0.5091761030847325,0.3005050505050505,1257,1304,119,277,0.534663510314508,0.465336489685492
heart_related_event_by_2020,primary,catboost,warning,ROC-AUC 低于 0.70，区分度偏弱；FPR 高于 0.40，误报偏多。,0.450351904646134,0.6549524925159442,0.2328245333044776,0.2913553895410886,0.6893939393939394,0.1847090663058186,0.5294806716126513,0.4705193283873486,0.3106060606060606,1356,1205,123,273,0.4998309097057828,0.5001690902942171
heart_related_event_by_2020,no_body_size_demographic,logistic_regression,warning,ROC-AUC 低于 0.70，区分度偏弱。,0.5410056785111181,0.6442884526640873,0.2385104410843904,0.2942122186495177,0.4621212121212121,0.2158018867924528,0.740335806325654,0.2596641936743459,0.5378787878787878,1896,665,213,183,0.2867771389922218,0.7132228610077782
heart_related_event_by_2020,no_body_size_demographic,random_forest,warning,ROC-AUC 低于 0.70，区分度偏弱；FPR 高于 0.40，误报偏多。,0.446696396343283,0.6492452837630502,0.2324499010224752,0.2874859075535512,0.6439393939393939,0.1850507982583454,0.5614994142912925,0.4385005857087075,0.3560606060606061,1438,1123,141,255,0.4660128508623605,0.5339871491376396
heart_related_event_by_2020,no_body_size_demographic,xgboost,warning,ROC-AUC 低于 0.70，区分度偏弱。,0.6082058548927307,0.6442928898512655,0.233948378973737,0.3000717875089734,0.5277777777777778,0.2096288866599799,0.6923076923076923,0.3076923076923077,0.4722222222222222,1773,788,187,209,0.3371660466689212,0.6628339533310788
heart_related_event_by_2020,no_body_size_demographic,lightgbm,warning,ROC-AUC 低于 0.70，区分度偏弱；FPR 高于 0.40，误报偏多。,0.3555032776654081,0.6364385755248699,0.225959397784105,0.2876634451392836,0.6388888888888888,0.185619955979457,0.5665755564232722,0.4334244435767278,0.3611111111111111,1451,1110,143,253,0.4609401420358471,0.5390598579641528
heart_related_event_by_2020,no_body_size_demographic,catboost,warning,ROC-AUC 低于 0.70，区分度偏弱；FPR 高于 0.40，误报偏多。,0.5019735347053431,0.6436292838577102,0.2279151622263085,0.2982248520710059,0.6363636363636364,0.1947449768160742,0.5931276844982428,0.4068723155017571,0.3636363636363636,1519,1042,144,252,0.4376056814338857,0.5623943185661143
