predicted_probability_mean,observed_event_rate
0.2639631155154315,0.07837837837837838
0.3237852695605234,0.06756756756756757
0.36540518483558926,0.08672086720867209
0.40075261606499923,0.10270270270270271
0.4372909521176813,0.14092140921409213
0.4777673269107209,0.12702702702702703
0.5254251334499492,0.2086720867208672
0.5958024337840359,0.2594594594594595
