predicted_probability_mean,observed_event_rate
0.2577801852526723,0.04864864864864865
0.32647586051786986,0.0918918918918919
0.3756331728005778,0.08672086720867209
0.4215376675293252,0.11621621621621622
0.47352410484877683,0.12195121951219512
0.5335859341630179,0.14594594594594595
0.6075190996715709,0.19241192411924118
0.72466691721219,0.26756756756756755
