predicted_probability_mean,observed_event_rate
0.3875562804889165,0.07277628032345014
0.45227486775496467,0.07046070460704607
0.4978298025564126,0.07859078590785908
0.5380758027772645,0.12432432432432433
0.5746712946310276,0.11382113821138211
0.6135516382552482,0.14864864864864866
0.6581608788753913,0.1978319783197832
0.7242105724038305,0.2648648648648649
