predicted_probability_mean,observed_event_rate
0.33597244411319444,0.07672634271099744
0.3944276699043266,0.08378378378378379
0.4333400105432371,0.08498583569405099
0.4743550985950813,0.10410958904109589
0.5037775142151762,0.14363143631436315
0.5330828985896181,0.16981132075471697
0.5753938508405788,0.1783783783783784
0.6266267942900029,0.23097826086956522
